result_id,record_type,source_file,formation,grade3_flag,bond_count,eiketsu_ids,eiketsu_names,bond_ids,bond_names,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,stat_status,stat_note,calc_source,calc_formula,duplicate_key,calc_warning,calc_filled_at_step,総合値,total_score,top300_source_file
db79_177204_uorin,RULE103_RECALCULATED_RESULT,jinpo_result_db_7.csv,魚鱗,通常,6,柳生宗矩|種子島時堯|長野業正|織田信長(特別)|魔女ルシア|谷忠澄,柳生宗矩|種子島時堯|長野業正|織田信長(特別)|魔女ルシア|谷忠澄,侍|流行創出|文明開化|技巧伝承|竜飛鳳舞|多芸多才,侍|流行創出|文明開化|技巧伝承|竜飛鳳舞|多芸多才,8381,1409,288,111,239,326,288,294,291,308,313,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||柳生宗矩|種子島時堯|長野業正|織田信長(特別)|魔女ルシア|谷忠澄||1-2-3:侍|3-4-5:流行創出|5-6-1:文明開化|5-6-1:技巧伝承|5-6-1:竜飛鳳舞|5-6-1:多芸多才,,step171_new_formula_rebuild,12248,12248,jinpo_result_db_6.csv
step104_pair_魚鱗_6_0003525,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,魚鱗,通常,6,柳生宗矩|谷忠澄|魔女ルシア|小田氏治|明智光秀(闇)|山中鹿之介,柳生宗矩|谷忠澄|魔女ルシア|小田氏治|明智光秀(闇)|山中鹿之介,文明開化|技巧伝承|竜飛鳳舞|多芸多才|流行創出|勇猛果敢,文明開化|技巧伝承|竜飛鳳舞|多芸多才|流行創出|勇猛果敢,8814,905,366,92,345,361,264,364,377,373,379,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||柳生宗矩|谷忠澄|魔女ルシア|小田氏治|明智光秀(闇)|山中鹿之介||1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:竜飛鳳舞|1-2-3:多芸多才|3-4-5:流行創出|5-6-1:勇猛果敢,fallback_hero_stats:小田氏治,step171_new_formula_rebuild,12640,12640,jinpo_result_db_6.csv
db79_252426_uorin,RULE103_RECALCULATED_RESULT,jinpo_result_db_7.csv,魚鱗,通常,6,山中鹿之介|林崎甚助|柳生宗矩|谷忠澄|魔女ルシア|織田信長(特別),山中鹿之介|林崎甚助|柳生宗矩|谷忠澄|魔女ルシア|織田信長(特別),武芸の絆|文明開化|技巧伝承|竜飛鳳舞|多芸多才|流行創出,武芸の絆|文明開化|技巧伝承|竜飛鳳舞|多芸多才|流行創出,8700,919,342,126,330,341,264,338,335,351,360,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||山中鹿之介|林崎甚助|柳生宗矩|谷忠澄|魔女ルシア|織田信長(特別)||1-2-3:武芸の絆|3-4-5:文明開化|3-4-5:技巧伝承|3-4-5:竜飛鳳舞|3-4-5:多芸多才|5-6-1:流行創出,,step171_new_formula_rebuild,12406,12406,jinpo_result_db_6.csv
step101_new_eiketsu_魚鱗_7_005842,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,納涼忍お綾|堀秀政|柳生宗矩|羽柴秀吉(涼)|黒百合(納涼)|武田信玄(野望),納涼忍お綾|堀秀政|柳生宗矩|羽柴秀吉(涼)|黒百合(納涼)|武田信玄(野望),才腕の絆|文明開化|技巧伝承|多芸多才|戦場の華|能鷹隠爪,才腕の絆|文明開化|技巧伝承|多芸多才|戦場の華|能鷹隠爪,9206,0,170,157,385,287,565,349,362,357,379,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||納涼忍お綾|堀秀政|柳生宗矩|羽柴秀吉(涼)|黒百合(納涼)|武田信玄(野望)||1-2-3:才腕の絆|1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:多芸多才|5-6-1:戦場の華|5-6-1:能鷹隠爪,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,12217,12217,jinpo_result_db_6.csv
step101_new_eiketsu_魚鱗_8_003728,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,納涼忍お綾|堀秀政|柳生宗矩|羽柴秀吉(涼)|魔女ルシア|武田信玄(野望),納涼忍お綾|堀秀政|柳生宗矩|羽柴秀吉(涼)|魔女ルシア|武田信玄(野望),才腕の絆|文明開化|技巧伝承|多芸多才|戦場の華|能鷹隠爪,才腕の絆|文明開化|技巧伝承|多芸多才|戦場の華|能鷹隠爪,9165,0,161,162,369,296,585,335,335,337,372,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||納涼忍お綾|堀秀政|柳生宗矩|羽柴秀吉(涼)|魔女ルシア|武田信玄(野望)||1-2-3:才腕の絆|1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:多芸多才|5-6-1:戦場の華|5-6-1:能鷹隠爪,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,12117,12117,jinpo_result_db_6.csv
step104_pair_魚鱗_6_0004187,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,魚鱗,通常,6,大内義隆|羽柴秀吉(涼)|魔女ルシア|前田慶次(野望)|名古屋山三郎|細川藤孝(立役),大内義隆|羽柴秀吉(涼)|魔女ルシア|前田慶次(野望)|名古屋山三郎|細川藤孝(立役),文明開化|技巧伝承|洒落者の絆|戦場の華|文化人の絆|山紫水明,文明開化|技巧伝承|洒落者の絆|戦場の華|文化人の絆|山紫水明,8833,0,71,0,294,300,544,530,538,518,550,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||大内義隆|羽柴秀吉(涼)|魔女ルシア|前田慶次(野望)|名古屋山三郎|細川藤孝(立役)||1-2-3:文明開化|1-2-3:技巧伝承|3-4-5:洒落者の絆|3-4-5:戦場の華|5-6-1:文化人の絆|5-6-1:山紫水明,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,12178,12178,jinpo_result_db_6.csv
db79_253433_uorin,RULE103_RECALCULATED_RESULT,jinpo_result_db_7.csv,魚鱗,通常,6,山中鹿之介|長宗我部元親|金森長近|細川藤孝(立役)|魔女ルシア|織田信長(特別),山中鹿之介|長宗我部元親|金森長近|細川藤孝(立役)|魔女ルシア|織田信長(特別),勇将の絆|もののふ|文化人の絆|文明開化|山紫水明|流行創出,勇将の絆|もののふ|文化人の絆|文明開化|山紫水明|流行創出,8625,908,288,174,196,249,102,401,423,420,401,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||山中鹿之介|長宗我部元親|金森長近|細川藤孝(立役)|魔女ルシア|織田信長(特別)||1-2-3:勇将の絆|1-2-3:もののふ|3-4-5:文化人の絆|3-4-5:文明開化|3-4-5:山紫水明|5-6-1:流行創出,,step171_new_formula_rebuild,12187,12187,jinpo_result_db_6.csv
step104_pair_魚鱗_6_0003516,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,魚鱗,通常,6,雑賀孫市(道化)|山中鹿之介|魔女ルシア|谷忠澄|柳生宗矩|尼子晴久,雑賀孫市(道化)|山中鹿之介|魔女ルシア|谷忠澄|柳生宗矩|尼子晴久,戦場の華|流行創出|文明開化|技巧伝承|竜飛鳳舞|多芸多才,戦場の華|流行創出|文明開化|技巧伝承|竜飛鳳舞|多芸多才,8702,924,327,67,282,422,427,359,351,389,407,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||雑賀孫市(道化)|山中鹿之介|魔女ルシア|谷忠澄|柳生宗矩|尼子晴久||1-2-3:戦場の華|1-2-3:流行創出|3-4-5:文明開化|3-4-5:技巧伝承|3-4-5:竜飛鳳舞|3-4-5:多芸多才,fallback_hero_stats:尼子晴久,step171_new_formula_rebuild,12657,12657,jinpo_result_db_6.csv
step104_pair_魚鱗_6_0003543,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,魚鱗,通常,6,雑賀孫市(道化)|山中鹿之介|魔女ルシア|谷忠澄|柳生宗矩|小田氏治,雑賀孫市(道化)|山中鹿之介|魔女ルシア|谷忠澄|柳生宗矩|小田氏治,戦場の華|流行創出|文明開化|技巧伝承|竜飛鳳舞|多芸多才,戦場の華|流行創出|文明開化|技巧伝承|竜飛鳳舞|多芸多才,8619,895,300,68,250,403,411,359,364,382,382,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||雑賀孫市(道化)|山中鹿之介|魔女ルシア|谷忠澄|柳生宗矩|小田氏治||1-2-3:戦場の華|1-2-3:流行創出|3-4-5:文明開化|3-4-5:技巧伝承|3-4-5:竜飛鳳舞|3-4-5:多芸多才,fallback_hero_stats:小田氏治,step171_new_formula_rebuild,12433,12433,jinpo_result_db_6.csv
step104_pair_魚鱗_6_0004165,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,魚鱗,通常,6,雑賀孫市(道化)|山中鹿之介|魔女ルシア|谷忠澄|柳生宗矩|羽柴秀吉(涼),雑賀孫市(道化)|山中鹿之介|魔女ルシア|谷忠澄|柳生宗矩|羽柴秀吉(涼),戦場の華|流行創出|文明開化|技巧伝承|竜飛鳳舞|多芸多才,戦場の華|流行創出|文明開化|技巧伝承|竜飛鳳舞|多芸多才,8769,893,313,67,256,384,427,328,330,354,356,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||雑賀孫市(道化)|山中鹿之介|魔女ルシア|谷忠澄|柳生宗矩|羽柴秀吉(涼)||1-2-3:戦場の華|1-2-3:流行創出|3-4-5:文明開化|3-4-5:技巧伝承|3-4-5:竜飛鳳舞|3-4-5:多芸多才,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,12477,12477,jinpo_result_db_6.csv
step101_new_eiketsu_魚鱗_7_002040,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,柳生宗矩|直江景綱|名古屋山三郎|尼子晴久|立花誾千代(猫又)|北条氏邦,柳生宗矩|直江景綱|名古屋山三郎|尼子晴久|立花誾千代(猫又)|北条氏邦,文明開化|技巧伝承|竜飛鳳舞|流行創出|武芸の絆|多芸多才,文明開化|技巧伝承|竜飛鳳舞|流行創出|武芸の絆|多芸多才,8461,905,335,119,342,340,258,396,345,345,391,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||柳生宗矩|直江景綱|名古屋山三郎|尼子晴久|立花誾千代(猫又)|北条氏邦||1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:竜飛鳳舞|3-4-5:流行創出|5-6-1:武芸の絆|5-6-1:多芸多才,fallback_hero_stats:尼子晴久,step171_new_formula_rebuild,12237,12237,jinpo_result_db_6.csv
db79_173719_uorin,RULE103_RECALCULATED_RESULT,jinpo_result_db_7.csv,魚鱗,通常,6,柳生宗矩|徳川家康|長野業正|織田信長(特別)|魔女ルシア|谷忠澄,柳生宗矩|徳川家康|長野業正|織田信長(特別)|魔女ルシア|谷忠澄,侍|流行創出|文明開化|技巧伝承|竜飛鳳舞|多芸多才,侍|流行創出|文明開化|技巧伝承|竜飛鳳舞|多芸多才,8322,1437,276,114,243,332,292,312,295,296,316,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||柳生宗矩|徳川家康|長野業正|織田信長(特別)|魔女ルシア|谷忠澄||1-2-3:侍|3-4-5:流行創出|5-6-1:文明開化|5-6-1:技巧伝承|5-6-1:竜飛鳳舞|5-6-1:多芸多才,,step171_new_formula_rebuild,12235,12235,jinpo_result_db_6.csv
step104_pair_魚鱗_6_0003664,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,魚鱗,通常,6,大内義隆|細川藤孝(立役)|魔女ルシア|羽柴秀吉(涼)|黒百合(納涼)|藤岡屋伝助,大内義隆|細川藤孝(立役)|魔女ルシア|羽柴秀吉(涼)|黒百合(納涼)|藤岡屋伝助,文化人の絆|文明開化|技巧伝承|山紫水明|四象の絆|才腕の絆,文化人の絆|文明開化|技巧伝承|山紫水明|四象の絆|才腕の絆,8607,0,70,0,392,286,175,577,604,558,591,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||大内義隆|細川藤孝(立役)|魔女ルシア|羽柴秀吉(涼)|黒百合(納涼)|藤岡屋伝助||1-2-3:文化人の絆|1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:山紫水明|5-6-1:四象の絆|5-6-1:才腕の絆,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,11860,11860,jinpo_result_db_6.csv
step104_pair_魚鱗_6_0004230,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,魚鱗,通常,6,納涼忍お綾|羽柴秀吉(涼)|魔女ルシア|谷忠澄|柳生宗矩|島左近,納涼忍お綾|羽柴秀吉(涼)|魔女ルシア|谷忠澄|柳生宗矩|島左近,文明開化|技巧伝承|竜飛鳳舞|多芸多才|豪傑|流行創出,文明開化|技巧伝承|竜飛鳳舞|多芸多才|豪傑|流行創出,8525,1764,397,63,320,357,267,341,340,342,382,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||納涼忍お綾|羽柴秀吉(涼)|魔女ルシア|谷忠澄|柳生宗矩|島左近||1-2-3:文明開化|1-2-3:技巧伝承|3-4-5:竜飛鳳舞|3-4-5:多芸多才|5-6-1:豪傑|5-6-1:流行創出,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,13098,13098,jinpo_result_db_6.csv
step101_new_eiketsu_魚鱗_7_008452,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,豊臣秀長|上杉憲政|前田利家(雄材)|小田氏治|豊臣秀次|羽柴秀吉(涼),豊臣秀長|上杉憲政|前田利家(雄材)|小田氏治|豊臣秀次|羽柴秀吉(涼),謀略家|雄材大略|摂理探究|流行創出|立役者|技巧伝承,謀略家|雄材大略|摂理探究|流行創出|立役者|技巧伝承,8858,1776,144,0,145,553,133,537,544,561,534,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||豊臣秀長|上杉憲政|前田利家(雄材)|小田氏治|豊臣秀次|羽柴秀吉(涼)||1-2-3:謀略家|1-2-3:雄材大略|1-2-3:摂理探究|3-4-5:流行創出|5-6-1:立役者|5-6-1:技巧伝承,fallback_hero_stats:小田氏治|羽柴秀吉(涼),step171_new_formula_rebuild,13785,13785,jinpo_result_db_6.csv
db79_260070_uorin,RULE103_RECALCULATED_RESULT,jinpo_result_db_7.csv,魚鱗,通常,6,山中鹿之介|伊達政宗(新星)|柳生宗矩|谷忠澄|魔女ルシア|織田信長(特別),山中鹿之介|伊達政宗(新星)|柳生宗矩|谷忠澄|魔女ルシア|織田信長(特別),武芸の絆|文明開化|技巧伝承|竜飛鳳舞|多芸多才|流行創出,武芸の絆|文明開化|技巧伝承|竜飛鳳舞|多芸多才|流行創出,8713,902,327,124,313,316,267,295,290,316,313,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||山中鹿之介|伊達政宗(新星)|柳生宗矩|谷忠澄|魔女ルシア|織田信長(特別)||1-2-3:武芸の絆|3-4-5:文明開化|3-4-5:技巧伝承|3-4-5:竜飛鳳舞|3-4-5:多芸多才|5-6-1:流行創出,,step171_new_formula_rebuild,12176,12176,jinpo_result_db_6.csv
step101_new_eiketsu_魚鱗_7_001353,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,直江兼続(王佐)|羽柴秀吉(涼)|島津義久|義姫|竹中半兵衛(知将)|北条氏照(剛柔),直江兼続(王佐)|羽柴秀吉(涼)|島津義久|義姫|竹中半兵衛(知将)|北条氏照(剛柔),立役者|柔能制剛|明敏の絆|謀略家|陰陽道の絆|技巧伝承,立役者|柔能制剛|明敏の絆|謀略家|陰陽道の絆|技巧伝承,8702,1914,48,28,244,694,262,281,277,263,298,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||直江兼続(王佐)|羽柴秀吉(涼)|島津義久|義姫|竹中半兵衛(知将)|北条氏照(剛柔)||1-2-3:立役者|1-2-3:柔能制剛|3-4-5:明敏の絆|3-4-5:謀略家|5-6-1:陰陽道の絆|5-6-1:技巧伝承,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,13011,13011,jinpo_result_db_6.csv
step104_pair_魚鱗_6_0004052,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,魚鱗,通常,6,大内義隆|羽柴秀吉(涼)|出雲阿国(神将)|馬場信春|魔女ルシア|細川藤孝(立役),大内義隆|羽柴秀吉(涼)|出雲阿国(神将)|馬場信春|魔女ルシア|細川藤孝(立役),文明開化|戦場の華|花鳥風月|文化人の絆|技巧伝承|山紫水明,文明開化|戦場の華|花鳥風月|文化人の絆|技巧伝承|山紫水明,8240,1435,55,0,251,283,476,356,342,323,374,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||大内義隆|羽柴秀吉(涼)|出雲阿国(神将)|馬場信春|魔女ルシア|細川藤孝(立役)||1-2-3:文明開化|3-4-5:戦場の華|3-4-5:花鳥風月|5-6-1:文化人の絆|5-6-1:技巧伝承|5-6-1:山紫水明,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,12135,12135,jinpo_result_db_6.csv
step104_pair_魚鱗_6_0003453,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,魚鱗,通常,6,大内義隆|羽柴秀吉(涼)|前田慶次(野望)|魔女娘まり|魔女ルシア|細川藤孝(立役),大内義隆|羽柴秀吉(涼)|前田慶次(野望)|魔女娘まり|魔女ルシア|細川藤孝(立役),文明開化|洒落者の絆|戦場の華|文化人の絆|技巧伝承|山紫水明,文明開化|洒落者の絆|戦場の華|文化人の絆|技巧伝承|山紫水明,8906,0,67,0,278,279,525,477,485,461,495,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||大内義隆|羽柴秀吉(涼)|前田慶次(野望)|魔女娘まり|魔女ルシア|細川藤孝(立役)||1-2-3:文明開化|3-4-5:洒落者の絆|3-4-5:戦場の華|5-6-1:文化人の絆|5-6-1:技巧伝承|5-6-1:山紫水明,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,11973,11973,jinpo_result_db_6.csv
step101_new_eiketsu_魚鱗_7_001987,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,大内義隆|魔女ルシア|細川藤孝(立役)|甲斐姫(鷹爪)|前田慶次|谷忠澄,大内義隆|魔女ルシア|細川藤孝(立役)|甲斐姫(鷹爪)|前田慶次|谷忠澄,文化人の絆|文明開化|技巧伝承|山紫水明|傾奇者|多芸多才,文化人の絆|文明開化|技巧伝承|山紫水明|傾奇者|多芸多才,8733,0,143,102,343,343,267,486,474,453,489,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||大内義隆|魔女ルシア|細川藤孝(立役)|甲斐姫(鷹爪)|前田慶次|谷忠澄||1-2-3:文化人の絆|1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:山紫水明|5-6-1:傾奇者|5-6-1:多芸多才,fallback_hero_stats:甲斐姫(鷹爪),step171_new_formula_rebuild,11833,11833,jinpo_result_db_6.csv
step101_new_eiketsu_魚鱗_7_008557,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,大内義隆|細川藤孝(立役)|魔女ルシア|甲斐姫(鷹爪)|前田慶次|谷忠澄,大内義隆|細川藤孝(立役)|魔女ルシア|甲斐姫(鷹爪)|前田慶次|谷忠澄,文化人の絆|文明開化|技巧伝承|山紫水明|傾奇者|多芸多才,文化人の絆|文明開化|技巧伝承|山紫水明|傾奇者|多芸多才,8733,0,143,102,343,343,267,486,474,453,489,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||大内義隆|細川藤孝(立役)|魔女ルシア|甲斐姫(鷹爪)|前田慶次|谷忠澄||1-2-3:文化人の絆|1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:山紫水明|5-6-1:傾奇者|5-6-1:多芸多才,fallback_hero_stats:甲斐姫(鷹爪),step171_new_formula_rebuild,11833,11833,jinpo_result_db_6.csv
step101_new_eiketsu_魚鱗_8_003549,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,大内義隆|魔女ルシア|細川藤孝(立役)|羽柴秀吉(涼)|前田慶次|谷忠澄,大内義隆|魔女ルシア|細川藤孝(立役)|羽柴秀吉(涼)|前田慶次|谷忠澄,文化人の絆|文明開化|技巧伝承|山紫水明|傾奇者|多芸多才,文化人の絆|文明開化|技巧伝承|山紫水明|傾奇者|多芸多才,8538,0,138,95,317,329,264,431,435,412,444,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||大内義隆|魔女ルシア|細川藤孝(立役)|羽柴秀吉(涼)|前田慶次|谷忠澄||1-2-3:文化人の絆|1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:山紫水明|5-6-1:傾奇者|5-6-1:多芸多才,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,11403,11403,jinpo_result_db_6.csv
step101_new_eiketsu_魚鱗_8_003551,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,大内義隆|細川藤孝(立役)|魔女ルシア|羽柴秀吉(涼)|前田慶次|谷忠澄,大内義隆|細川藤孝(立役)|魔女ルシア|羽柴秀吉(涼)|前田慶次|谷忠澄,文化人の絆|文明開化|技巧伝承|山紫水明|傾奇者|多芸多才,文化人の絆|文明開化|技巧伝承|山紫水明|傾奇者|多芸多才,8538,0,138,95,317,329,264,431,435,412,444,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||大内義隆|細川藤孝(立役)|魔女ルシア|羽柴秀吉(涼)|前田慶次|谷忠澄||1-2-3:文化人の絆|1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:山紫水明|5-6-1:傾奇者|5-6-1:多芸多才,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,11403,11403,jinpo_result_db_6.csv
