result_id,record_type,source_file,formation,grade3_flag,bond_count,eiketsu_ids,eiketsu_names,eiketsu_internal_ids,bond_ids,bond_names,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,stat_status,stat_note,calc_source,calc_formula,duplicate_key,calc_warning,calc_filled_at_step,総合値,total_score,top300_source_file
step174_8_011018,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0015|EIK_0012|EIK_0066|EIK_0001|EIK_0204|EIK_0216,武田晴信|前田利家(雄材)|鍋島直茂(乱雲)|豊臣秀長|北条氏康(獅子)|帰蝶,EIK_0015|EIK_0012|EIK_0066|EIK_0001|EIK_0204|EIK_0216,摂理探究|雄材大略|謀略家|軍学の絆|立役者|知勇兼備|質実剛健|意気衝天,摂理探究|雄材大略|謀略家|軍学の絆|立役者|知勇兼備|質実剛健|意気衝天,13508,4163,250,272,145,887,327,571,595,589,581,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0001|EIK_0012|EIK_0015|EIK_0066|EIK_0204|EIK_0216||意気衝天|摂理探究|知勇兼備|立役者|謀略家|質実剛健|軍学の絆|雄材大略,,step174_validate_repair_7_9,21888,21888,jinpo_result_db_8.csv
step174_8_011019,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0015|EIK_0084|EIK_0114|EIK_0034|EIK_0378|EIK_0066,武田晴信|高台院|細川藤孝(立役)|直江兼続(王佐)|前田利家|鍋島直茂(乱雲),EIK_0015|EIK_0084|EIK_0114|EIK_0034|EIK_0378|EIK_0066,健康第一|質実剛健|老練闊達|山紫水明|文明開化|雄材大略|摂理探究|謀略家,健康第一|質実剛健|老練闊達|山紫水明|文明開化|雄材大略|摂理探究|謀略家,13311,4348,228,229,26,878,210,679,655,668,656,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0015|EIK_0034|EIK_0066|EIK_0084|EIK_0114|EIK_0378||健康第一|山紫水明|摂理探究|文明開化|老練闊達|謀略家|質実剛健|雄材大略,,step174_validate_repair_7_9,21888,21888,jinpo_result_db_8.csv
step174_8_011020,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0015|EIK_0378|EIK_0066|EIK_0001|EIK_0204|EIK_0216,武田晴信|前田利家|鍋島直茂(乱雲)|豊臣秀長|北条氏康(獅子)|帰蝶,EIK_0015|EIK_0378|EIK_0066|EIK_0001|EIK_0204|EIK_0216,摂理探究|雄材大略|謀略家|軍学の絆|立役者|知勇兼備|質実剛健|意気衝天,摂理探究|雄材大略|謀略家|軍学の絆|立役者|知勇兼備|質実剛健|意気衝天,13508,4163,250,272,145,887,327,571,595,589,581,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0001|EIK_0015|EIK_0066|EIK_0204|EIK_0216|EIK_0378||意気衝天|摂理探究|知勇兼備|立役者|謀略家|質実剛健|軍学の絆|雄材大略,,step174_validate_repair_7_9,21888,21888,jinpo_result_db_8.csv
step174_8_011021,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0015|EIK_0085|EIK_0114|EIK_0093|EIK_0256|EIK_0253,武田晴信|愛姫(起源)|細川藤孝(立役)|大内義隆|魔女ルシア|福島正則,EIK_0015|EIK_0085|EIK_0114|EIK_0093|EIK_0256|EIK_0253,健康第一|質実剛健|老練闊達|山紫水明|技巧伝承|文明開化|文化人の絆|意気衝天,健康第一|質実剛健|老練闊達|山紫水明|技巧伝承|文明開化|文化人の絆|意気衝天,12498,5795,77,228,391,496,285,528,537,512,540,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0015|EIK_0085|EIK_0093|EIK_0114|EIK_0253|EIK_0256||健康第一|山紫水明|意気衝天|技巧伝承|文化人の絆|文明開化|老練闊達|質実剛健,,step174_validate_repair_7_9,21887,21887,jinpo_result_db_8.csv
step174_8_011022,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0001|EIK_0012|EIK_0014|EIK_0187|EIK_0188|EIK_0022,豊臣秀長|前田利家(雄材)|上杉憲政|今川義元(周年)|斎藤道三(巳)|佐竹義重,EIK_0001|EIK_0012|EIK_0014|EIK_0187|EIK_0188|EIK_0022,摂理探究|謀略家|雄材大略|野心家の絆|才気煥発|侍|才腕の絆|知勇兼備,摂理探究|謀略家|雄材大略|野心家の絆|才気煥発|侍|才腕の絆|知勇兼備,12822,5326,375,107,188,793,191,510,508,557,502,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0001|EIK_0012|EIK_0014|EIK_0022|EIK_0187|EIK_0188||侍|才気煥発|才腕の絆|摂理探究|知勇兼備|謀略家|野心家の絆|雄材大略,,step174_validate_repair_7_9,21879,21879,jinpo_result_db_8.csv
step174_8_011023,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0001|EIK_0378|EIK_0014|EIK_0187|EIK_0188|EIK_0022,豊臣秀長|前田利家|上杉憲政|今川義元(周年)|斎藤道三(巳)|佐竹義重,EIK_0001|EIK_0378|EIK_0014|EIK_0187|EIK_0188|EIK_0022,摂理探究|謀略家|雄材大略|野心家の絆|才気煥発|侍|才腕の絆|知勇兼備,摂理探究|謀略家|雄材大略|野心家の絆|才気煥発|侍|才腕の絆|知勇兼備,12822,5326,375,107,188,793,191,510,508,557,502,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0001|EIK_0014|EIK_0022|EIK_0187|EIK_0188|EIK_0378||侍|才気煥発|才腕の絆|摂理探究|知勇兼備|謀略家|野心家の絆|雄材大略,,step174_validate_repair_7_9,21879,21879,jinpo_result_db_8.csv
step174_8_011024,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0015|EIK_0012|EIK_0066|EIK_0246|EIK_0204|EIK_0016,武田晴信|前田利家(雄材)|鍋島直茂(乱雲)|竹中半兵衛(知将)|北条氏康(獅子)|三条の方,EIK_0015|EIK_0012|EIK_0066|EIK_0246|EIK_0204|EIK_0016,摂理探究|雄材大略|謀略家|立役者|柔能制剛|知勇兼備|質実剛健|意気衝天,摂理探究|雄材大略|謀略家|立役者|柔能制剛|知勇兼備|質実剛健|意気衝天,13544,4254,224,236,228,911,245,546,546,553,585,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0012|EIK_0015|EIK_0016|EIK_0066|EIK_0204|EIK_0246||意気衝天|摂理探究|柔能制剛|知勇兼備|立役者|謀略家|質実剛健|雄材大略,,step174_validate_repair_7_9,21872,21872,jinpo_result_db_8.csv
step174_8_011025,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0015|EIK_0378|EIK_0066|EIK_0246|EIK_0204|EIK_0016,武田晴信|前田利家|鍋島直茂(乱雲)|竹中半兵衛(知将)|北条氏康(獅子)|三条の方,EIK_0015|EIK_0378|EIK_0066|EIK_0246|EIK_0204|EIK_0016,摂理探究|雄材大略|謀略家|立役者|柔能制剛|知勇兼備|質実剛健|意気衝天,摂理探究|雄材大略|謀略家|立役者|柔能制剛|知勇兼備|質実剛健|意気衝天,13544,4254,224,236,228,911,245,546,546,553,585,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0015|EIK_0016|EIK_0066|EIK_0204|EIK_0246|EIK_0378||意気衝天|摂理探究|柔能制剛|知勇兼備|立役者|謀略家|質実剛健|雄材大略,,step174_validate_repair_7_9,21872,21872,jinpo_result_db_8.csv
step174_8_011026,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0015|EIK_0085|EIK_0114|EIK_0093|EIK_0256|EIK_0111,武田晴信|愛姫(起源)|細川藤孝(立役)|大内義隆|魔女ルシア|北条綱成(籠城),EIK_0015|EIK_0085|EIK_0114|EIK_0093|EIK_0256|EIK_0111,健康第一|質実剛健|老練闊達|山紫水明|技巧伝承|文明開化|文化人の絆|意気衝天,健康第一|質実剛健|老練闊達|山紫水明|技巧伝承|文明開化|文化人の絆|意気衝天,12564,5783,71,226,399,536,285,523,503,480,500,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0015|EIK_0085|EIK_0093|EIK_0111|EIK_0114|EIK_0256||健康第一|山紫水明|意気衝天|技巧伝承|文化人の絆|文明開化|老練闊達|質実剛健,,step174_validate_repair_7_9,21870,21870,jinpo_result_db_8.csv
step174_8_011027,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0012|EIK_0002|EIK_0015|EIK_0085|EIK_0114|EIK_0034,前田利家(雄材)|片倉景綱(右腕)|武田晴信|愛姫(起源)|細川藤孝(立役)|直江兼続(王佐),EIK_0012|EIK_0002|EIK_0015|EIK_0085|EIK_0114|EIK_0034,雄材大略|摂理探究|謀略家|健康第一|質実剛健|老練闊達|山紫水明|文明開化,雄材大略|摂理探究|謀略家|健康第一|質実剛健|老練闊達|山紫水明|文明開化,13208,4356,257,232,28,865,202,690,663,700,668,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0002|EIK_0012|EIK_0015|EIK_0034|EIK_0085|EIK_0114||健康第一|山紫水明|摂理探究|文明開化|老練闊達|謀略家|質実剛健|雄材大略,,step174_validate_repair_7_9,21869,21869,jinpo_result_db_8.csv
step174_8_011028,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0015|EIK_0085|EIK_0114|EIK_0034|EIK_0378|EIK_0002,武田晴信|愛姫(起源)|細川藤孝(立役)|直江兼続(王佐)|前田利家|片倉景綱(右腕),EIK_0015|EIK_0085|EIK_0114|EIK_0034|EIK_0378|EIK_0002,健康第一|質実剛健|老練闊達|山紫水明|文明開化|雄材大略|摂理探究|謀略家,健康第一|質実剛健|老練闊達|山紫水明|文明開化|雄材大略|摂理探究|謀略家,13208,4356,257,232,28,865,202,690,663,700,668,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0002|EIK_0015|EIK_0034|EIK_0085|EIK_0114|EIK_0378||健康第一|山紫水明|摂理探究|文明開化|老練闊達|謀略家|質実剛健|雄材大略,,step174_validate_repair_7_9,21869,21869,jinpo_result_db_8.csv
step174_8_011029,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0012|EIK_0387|EIK_0114|EIK_0084|EIK_0015|EIK_0001,前田利家(雄材)|朝倉義景(八雷)|細川藤孝(立役)|高台院|武田晴信|豊臣秀長,EIK_0012|EIK_0387|EIK_0114|EIK_0084|EIK_0015|EIK_0001,山紫水明|文明開化|質実剛健|健康第一|老練闊達|摂理探究|謀略家|雄材大略,山紫水明|文明開化|質実剛健|健康第一|老練闊達|摂理探究|謀略家|雄材大略,13192,4445,220,229,25,883,201,696,648,672,654,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0001|EIK_0012|EIK_0015|EIK_0084|EIK_0114|EIK_0387||健康第一|山紫水明|摂理探究|文明開化|老練闊達|謀略家|質実剛健|雄材大略,,step174_validate_repair_7_9,21865,21865,jinpo_result_db_8.csv
step174_8_011030,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0114|EIK_0387|EIK_0378|EIK_0001|EIK_0015|EIK_0084,細川藤孝(立役)|朝倉義景(八雷)|前田利家|豊臣秀長|武田晴信|高台院,EIK_0114|EIK_0387|EIK_0378|EIK_0001|EIK_0015|EIK_0084,山紫水明|文明開化|摂理探究|雄材大略|謀略家|健康第一|質実剛健|老練闊達,山紫水明|文明開化|摂理探究|雄材大略|謀略家|健康第一|質実剛健|老練闊達,13192,4445,220,229,25,883,201,696,648,672,654,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0001|EIK_0015|EIK_0084|EIK_0114|EIK_0378|EIK_0387||健康第一|山紫水明|摂理探究|文明開化|老練闊達|謀略家|質実剛健|雄材大略,,step174_validate_repair_7_9,21865,21865,jinpo_result_db_8.csv
step174_8_011031,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0015|EIK_0248|EIK_0082|EIK_0089|EIK_0103|EIK_0085,武田晴信|道場娘まり|山中鹿之介|村上義清|長野業正|愛姫(起源),EIK_0015|EIK_0248|EIK_0082|EIK_0089|EIK_0103|EIK_0085,侍|意気衝天|勇猛果敢|泰然自若|根性の絆|猛将の絆|老練闊達|健康第一,侍|意気衝天|勇猛果敢|泰然自若|根性の絆|猛将の絆|老練闊達|健康第一,11985,7626,496,426,184,243,131,189,194,199,187,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0015|EIK_0082|EIK_0085|EIK_0089|EIK_0103|EIK_0248||侍|健康第一|勇猛果敢|意気衝天|根性の絆|泰然自若|猛将の絆|老練闊達,,step174_validate_repair_7_9,21860,21860,jinpo_result_db_8.csv
step174_8_011032,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0012|EIK_0066|EIK_0015|EIK_0084|EIK_0114|EIK_0256,前田利家(雄材)|鍋島直茂(乱雲)|武田晴信|高台院|細川藤孝(立役)|魔女ルシア,EIK_0012|EIK_0066|EIK_0015|EIK_0084|EIK_0114|EIK_0256,雄材大略|摂理探究|謀略家|健康第一|質実剛健|老練闊達|山紫水明|文明開化,雄材大略|摂理探究|謀略家|健康第一|質実剛健|老練闊達|山紫水明|文明開化,13244,4519,228,221,25,871,208,646,626,631,639,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0012|EIK_0015|EIK_0066|EIK_0084|EIK_0114|EIK_0256||健康第一|山紫水明|摂理探究|文明開化|老練闊達|謀略家|質実剛健|雄材大略,,step174_validate_repair_7_9,21858,21858,jinpo_result_db_8.csv
step174_8_011033,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0015|EIK_0084|EIK_0114|EIK_0256|EIK_0378|EIK_0066,武田晴信|高台院|細川藤孝(立役)|魔女ルシア|前田利家|鍋島直茂(乱雲),EIK_0015|EIK_0084|EIK_0114|EIK_0256|EIK_0378|EIK_0066,健康第一|質実剛健|老練闊達|山紫水明|文明開化|雄材大略|摂理探究|謀略家,健康第一|質実剛健|老練闊達|山紫水明|文明開化|雄材大略|摂理探究|謀略家,13244,4519,228,221,25,871,208,646,626,631,639,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0015|EIK_0066|EIK_0084|EIK_0114|EIK_0256|EIK_0378||健康第一|山紫水明|摂理探究|文明開化|老練闊達|謀略家|質実剛健|雄材大略,,step174_validate_repair_7_9,21858,21858,jinpo_result_db_8.csv
step174_8_011034,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0015|EIK_0085|EIK_0114|EIK_0093|EIK_0256|EIK_0101,武田晴信|愛姫(起源)|細川藤孝(立役)|大内義隆|魔女ルシア|山県昌景(泰然),EIK_0015|EIK_0085|EIK_0114|EIK_0093|EIK_0256|EIK_0101,健康第一|質実剛健|老練闊達|山紫水明|技巧伝承|文明開化|文化人の絆|意気衝天,健康第一|質実剛健|老練闊達|山紫水明|技巧伝承|文明開化|文化人の絆|意気衝天,12495,5716,77,217,399,519,288,535,541,529,541,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0015|EIK_0085|EIK_0093|EIK_0101|EIK_0114|EIK_0256||健康第一|山紫水明|意気衝天|技巧伝承|文化人の絆|文明開化|老練闊達|質実剛健,,step174_validate_repair_7_9,21857,21857,jinpo_result_db_8.csv
step174_8_011035,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0015|EIK_0012|EIK_0066|EIK_0001|EIK_0204|EIK_0206,武田晴信|前田利家(雄材)|鍋島直茂(乱雲)|豊臣秀長|北条氏康(獅子)|おまつ(奇譚),EIK_0015|EIK_0012|EIK_0066|EIK_0001|EIK_0204|EIK_0206,摂理探究|雄材大略|謀略家|軍学の絆|立役者|知勇兼備|質実剛健|意気衝天,摂理探究|雄材大略|謀略家|軍学の絆|立役者|知勇兼備|質実剛健|意気衝天,13492,4169,250,271,145,885,328,571,560,603,581,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0001|EIK_0012|EIK_0015|EIK_0066|EIK_0204|EIK_0206||意気衝天|摂理探究|知勇兼備|立役者|謀略家|質実剛健|軍学の絆|雄材大略,,step174_validate_repair_7_9,21855,21855,jinpo_result_db_8.csv
step174_8_011036,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0015|EIK_0378|EIK_0066|EIK_0001|EIK_0204|EIK_0206,武田晴信|前田利家|鍋島直茂(乱雲)|豊臣秀長|北条氏康(獅子)|おまつ(奇譚),EIK_0015|EIK_0378|EIK_0066|EIK_0001|EIK_0204|EIK_0206,摂理探究|雄材大略|謀略家|軍学の絆|立役者|知勇兼備|質実剛健|意気衝天,摂理探究|雄材大略|謀略家|軍学の絆|立役者|知勇兼備|質実剛健|意気衝天,13492,4169,250,271,145,885,328,571,560,603,581,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0001|EIK_0015|EIK_0066|EIK_0204|EIK_0206|EIK_0378||意気衝天|摂理探究|知勇兼備|立役者|謀略家|質実剛健|軍学の絆|雄材大略,,step174_validate_repair_7_9,21855,21855,jinpo_result_db_8.csv
step174_8_011037,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0001|EIK_0012|EIK_0015|EIK_0016|EIK_0204|EIK_0091,豊臣秀長|前田利家(雄材)|武田晴信|三条の方|北条氏康(獅子)|豊臣秀次,EIK_0001|EIK_0012|EIK_0015|EIK_0016|EIK_0204|EIK_0091,摂理探究|謀略家|雄材大略|意気衝天|質実剛健|立役者|技巧伝承|知勇兼備,摂理探究|謀略家|雄材大略|意気衝天|質実剛健|立役者|技巧伝承|知勇兼備,13272,4280,220,201,300,775,316,618,618,634,616,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0001|EIK_0012|EIK_0015|EIK_0016|EIK_0091|EIK_0204||意気衝天|技巧伝承|摂理探究|知勇兼備|立役者|謀略家|質実剛健|雄材大略,,step174_validate_repair_7_9,21850,21850,jinpo_result_db_8.csv
step174_8_011038,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0001|EIK_0378|EIK_0015|EIK_0016|EIK_0204|EIK_0091,豊臣秀長|前田利家|武田晴信|三条の方|北条氏康(獅子)|豊臣秀次,EIK_0001|EIK_0378|EIK_0015|EIK_0016|EIK_0204|EIK_0091,摂理探究|謀略家|雄材大略|意気衝天|質実剛健|立役者|技巧伝承|知勇兼備,摂理探究|謀略家|雄材大略|意気衝天|質実剛健|立役者|技巧伝承|知勇兼備,13272,4280,220,201,300,775,316,618,618,634,616,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0001|EIK_0015|EIK_0016|EIK_0091|EIK_0204|EIK_0378||意気衝天|技巧伝承|摂理探究|知勇兼備|立役者|謀略家|質実剛健|雄材大略,,step174_validate_repair_7_9,21850,21850,jinpo_result_db_8.csv
step174_8_011039,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0015|EIK_0084|EIK_0114|EIK_0093|EIK_0256|EIK_0075,武田晴信|高台院|細川藤孝(立役)|大内義隆|魔女ルシア|島津豊久,EIK_0015|EIK_0084|EIK_0114|EIK_0093|EIK_0256|EIK_0075,健康第一|質実剛健|老練闊達|山紫水明|技巧伝承|文明開化|文化人の絆|意気衝天,健康第一|質実剛健|老練闊達|山紫水明|技巧伝承|文明開化|文化人の絆|意気衝天,12689,5684,68,229,370,521,287,512,507,476,506,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0015|EIK_0075|EIK_0084|EIK_0093|EIK_0114|EIK_0256||健康第一|山紫水明|意気衝天|技巧伝承|文化人の絆|文明開化|老練闊達|質実剛健,,step174_validate_repair_7_9,21849,21849,jinpo_result_db_8.csv
