result_id,record_type,source_file,formation,grade3_flag,bond_count,eiketsu_ids,eiketsu_names,bond_ids,bond_names,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,stat_status,stat_note,calc_source,calc_formula,duplicate_key,calc_warning,calc_filled_at_step,総合値,total_score,top300_source_file,sort_key,sort_value
normal_generated_鶴翼_6_00008,NORMAL_GENERATED_RESULT,jinpo_result_db_6.csv,鶴翼,通常,5,山中鹿之介|長野業正|島左近|薄田兼相|林崎甚助|種子島時堯,山中鹿之介|長野業正|島左近|薄田兼相|林崎甚助|種子島時堯,侍|根性の絆|もののふ|泰然自若|日進月歩,侍|根性の絆|もののふ|泰然自若|日進月歩,8448,488,327,449,196,0,127,190,191,207,196,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||5||山中鹿之介|長野業正|島左近|薄田兼相|林崎甚助|種子島時堯||1-2-3:侍|1-2-3:根性の絆|1-2-3:もののふ|1-2-3:泰然自若|4-5-6:日進月歩,,step171_new_formula_rebuild,10819,10819,jinpo_result_db_5.csv,器用さ,196
normal_generated_鶴翼_6_00095,NORMAL_GENERATED_RESULT,jinpo_result_db_6.csv,鶴翼,通常,5,山中鹿之介|長野業正|島左近|豊臣秀長|支倉常長|三好義賢,山中鹿之介|長野業正|島左近|豊臣秀長|支倉常長|三好義賢,侍|根性の絆|もののふ|泰然自若|技巧伝承,侍|根性の絆|もののふ|泰然自若|技巧伝承,7223,489,226,347,196,0,195,231,236,257,236,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||5||山中鹿之介|長野業正|島左近|豊臣秀長|支倉常長|三好義賢||1-2-3:侍|1-2-3:根性の絆|1-2-3:もののふ|1-2-3:泰然自若|4-5-6:技巧伝承,,step171_new_formula_rebuild,9636,9636,jinpo_result_db_5.csv,器用さ,196
normal_generated_鶴翼_6_00096,NORMAL_GENERATED_RESULT,jinpo_result_db_6.csv,鶴翼,通常,5,山中鹿之介|長野業正|島左近|支倉常長|豊臣秀吉|三好義賢,山中鹿之介|長野業正|島左近|支倉常長|豊臣秀吉|三好義賢,侍|根性の絆|もののふ|泰然自若|技巧伝承,侍|根性の絆|もののふ|泰然自若|技巧伝承,7367,477,226,355,195,0,199,231,239,261,240,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||5||山中鹿之介|長野業正|島左近|支倉常長|豊臣秀吉|三好義賢||1-2-3:侍|1-2-3:根性の絆|1-2-3:もののふ|1-2-3:泰然自若|4-5-6:技巧伝承,,step171_new_formula_rebuild,9790,9790,jinpo_result_db_5.csv,器用さ,195
normal_generated_鶴翼_6_00278,NORMAL_GENERATED_RESULT,jinpo_result_db_6.csv,鶴翼,通常,5,山中鹿之介|長野業正|島左近|柳生宗矩|朝倉宗滴|宮本武蔵(涼),山中鹿之介|長野業正|島左近|柳生宗矩|朝倉宗滴|宮本武蔵(涼),侍|根性の絆|もののふ|泰然自若|剣豪の絆,侍|根性の絆|もののふ|泰然自若|剣豪の絆,8247,533,402,404,192,0,140,191,207,205,214,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||5||山中鹿之介|長野業正|島左近|柳生宗矩|朝倉宗滴|宮本武蔵(涼)||1-2-3:侍|1-2-3:根性の絆|1-2-3:もののふ|1-2-3:泰然自若|4-5-6:剣豪の絆,,step171_new_formula_rebuild,10735,10735,jinpo_result_db_5.csv,器用さ,192
normal_generated_鶴翼_6_00012,NORMAL_GENERATED_RESULT,jinpo_result_db_6.csv,鶴翼,通常,5,山中鹿之介|長野業正|島左近|薄田兼相|柳生宗矩|宮本武蔵(涼),山中鹿之介|長野業正|島左近|薄田兼相|柳生宗矩|宮本武蔵(涼),侍|根性の絆|もののふ|泰然自若|剣豪の絆,侍|根性の絆|もののふ|泰然自若|剣豪の絆,8156,523,399,390,192,0,133,200,212,212,222,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||5||山中鹿之介|長野業正|島左近|薄田兼相|柳生宗矩|宮本武蔵(涼)||1-2-3:侍|1-2-3:根性の絆|1-2-3:もののふ|1-2-3:泰然自若|4-5-6:剣豪の絆,,step171_new_formula_rebuild,10639,10639,jinpo_result_db_5.csv,器用さ,192
normal_generated_鶴翼_6_00296,NORMAL_GENERATED_RESULT,jinpo_result_db_6.csv,鶴翼,通常,5,山中鹿之介|長野業正|島左近|朝倉宗滴|宮本武蔵(涼)|佐々木小次郎(涼),山中鹿之介|長野業正|島左近|朝倉宗滴|宮本武蔵(涼)|佐々木小次郎(涼),侍|根性の絆|もののふ|泰然自若|剣豪の絆,侍|根性の絆|もののふ|泰然自若|剣豪の絆,8363,518,399,393,189,0,136,183,189,199,189,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||5||山中鹿之介|長野業正|島左近|朝倉宗滴|宮本武蔵(涼)|佐々木小次郎(涼)||1-2-3:侍|1-2-3:根性の絆|1-2-3:もののふ|1-2-3:泰然自若|4-5-6:剣豪の絆,,step171_new_formula_rebuild,10758,10758,jinpo_result_db_5.csv,器用さ,189
normal_generated_鶴翼_6_00032,NORMAL_GENERATED_RESULT,jinpo_result_db_6.csv,鶴翼,通常,5,山中鹿之介|長野業正|島左近|薄田兼相|宮本武蔵(涼)|佐々木小次郎(涼),山中鹿之介|長野業正|島左近|薄田兼相|宮本武蔵(涼)|佐々木小次郎(涼),侍|根性の絆|もののふ|泰然自若|剣豪の絆,侍|根性の絆|もののふ|泰然自若|剣豪の絆,8272,508,397,379,189,0,127,192,194,205,196,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||5||山中鹿之介|長野業正|島左近|薄田兼相|宮本武蔵(涼)|佐々木小次郎(涼)||1-2-3:侍|1-2-3:根性の絆|1-2-3:もののふ|1-2-3:泰然自若|4-5-6:剣豪の絆,,step171_new_formula_rebuild,10659,10659,jinpo_result_db_5.csv,器用さ,189
normal_generated_鶴翼_6_00281,NORMAL_GENERATED_RESULT,jinpo_result_db_6.csv,鶴翼,通常,5,山中鹿之介|長野業正|島左近|上泉信綱|朝倉宗滴|宮本武蔵(涼),山中鹿之介|長野業正|島左近|上泉信綱|朝倉宗滴|宮本武蔵(涼),侍|根性の絆|もののふ|泰然自若|剣豪の絆,侍|根性の絆|もののふ|泰然自若|剣豪の絆,8288,511,394,399,187,0,133,170,189,185,211,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||5||山中鹿之介|長野業正|島左近|上泉信綱|朝倉宗滴|宮本武蔵(涼)||1-2-3:侍|1-2-3:根性の絆|1-2-3:もののふ|1-2-3:泰然自若|4-5-6:剣豪の絆,,step171_new_formula_rebuild,10667,10667,jinpo_result_db_5.csv,器用さ,187
normal_generated_鶴翼_6_00274,NORMAL_GENERATED_RESULT,jinpo_result_db_6.csv,鶴翼,通常,5,山中鹿之介|長野業正|島左近|林崎甚助|朝倉宗滴|宮本武蔵(涼),山中鹿之介|長野業正|島左近|林崎甚助|朝倉宗滴|宮本武蔵(涼),侍|根性の絆|もののふ|泰然自若|剣豪の絆,侍|根性の絆|もののふ|泰然自若|剣豪の絆,8408,527,404,409,186,0,139,190,205,202,209,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||5||山中鹿之介|長野業正|島左近|林崎甚助|朝倉宗滴|宮本武蔵(涼)||1-2-3:侍|1-2-3:根性の絆|1-2-3:もののふ|1-2-3:泰然自若|4-5-6:剣豪の絆,,step171_new_formula_rebuild,10879,10879,jinpo_result_db_5.csv,器用さ,186
normal_generated_鶴翼_6_00007,NORMAL_GENERATED_RESULT,jinpo_result_db_6.csv,鶴翼,通常,5,山中鹿之介|長野業正|島左近|薄田兼相|林崎甚助|宮本武蔵(涼),山中鹿之介|長野業正|島左近|薄田兼相|林崎甚助|宮本武蔵(涼),侍|根性の絆|もののふ|泰然自若|剣豪の絆,侍|根性の絆|もののふ|泰然自若|剣豪の絆,8317,517,402,393,186,0,132,199,210,209,215,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||5||山中鹿之介|長野業正|島左近|薄田兼相|林崎甚助|宮本武蔵(涼)||1-2-3:侍|1-2-3:根性の絆|1-2-3:もののふ|1-2-3:泰然自若|4-5-6:剣豪の絆,,step171_new_formula_rebuild,10780,10780,jinpo_result_db_5.csv,器用さ,186
normal_generated_鶴翼_6_00017,NORMAL_GENERATED_RESULT,jinpo_result_db_6.csv,鶴翼,通常,5,山中鹿之介|長野業正|島左近|薄田兼相|上泉信綱|宮本武蔵(涼),山中鹿之介|長野業正|島左近|薄田兼相|上泉信綱|宮本武蔵(涼),侍|根性の絆|もののふ|泰然自若|剣豪の絆,侍|根性の絆|もののふ|泰然自若|剣豪の絆,8197,501,392,386,186,0,125,180,193,192,218,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||5||山中鹿之介|長野業正|島左近|薄田兼相|上泉信綱|宮本武蔵(涼)||1-2-3:侍|1-2-3:根性の絆|1-2-3:もののふ|1-2-3:泰然自若|4-5-6:剣豪の絆,,step171_new_formula_rebuild,10570,10570,jinpo_result_db_5.csv,器用さ,186
normal_generated_鶴翼_6_00271,NORMAL_GENERATED_RESULT,jinpo_result_db_6.csv,鶴翼,通常,5,山中鹿之介|長野業正|島左近|御子神典膳|朝倉宗滴|宮本武蔵(涼),山中鹿之介|長野業正|島左近|御子神典膳|朝倉宗滴|宮本武蔵(涼),侍|根性の絆|もののふ|泰然自若|剣豪の絆,侍|根性の絆|もののふ|泰然自若|剣豪の絆,8243,509,384,386,183,0,138,177,192,191,192,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||5||山中鹿之介|長野業正|島左近|御子神典膳|朝倉宗滴|宮本武蔵(涼)||1-2-3:侍|1-2-3:根性の絆|1-2-3:もののふ|1-2-3:泰然自若|4-5-6:剣豪の絆,,step171_new_formula_rebuild,10595,10595,jinpo_result_db_5.csv,器用さ,183
normal_generated_鶴翼_6_00004,NORMAL_GENERATED_RESULT,jinpo_result_db_6.csv,鶴翼,通常,5,山中鹿之介|長野業正|島左近|薄田兼相|御子神典膳|宮本武蔵(涼),山中鹿之介|長野業正|島左近|薄田兼相|御子神典膳|宮本武蔵(涼),侍|根性の絆|もののふ|泰然自若|剣豪の絆,侍|根性の絆|もののふ|泰然自若|剣豪の絆,8152,499,381,371,182,0,130,185,198,198,200,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||5||山中鹿之介|長野業正|島左近|薄田兼相|御子神典膳|宮本武蔵(涼)||1-2-3:侍|1-2-3:根性の絆|1-2-3:もののふ|1-2-3:泰然自若|4-5-6:剣豪の絆,,step171_new_formula_rebuild,10496,10496,jinpo_result_db_5.csv,器用さ,182
normal_generated_鶴翼_6_00097,NORMAL_GENERATED_RESULT,jinpo_result_db_6.csv,鶴翼,通常,5,山中鹿之介|長野業正|島左近|支倉常長|香宗我部親泰|三好義賢,山中鹿之介|長野業正|島左近|支倉常長|香宗我部親泰|三好義賢,侍|根性の絆|もののふ|泰然自若|技巧伝承,侍|根性の絆|もののふ|泰然自若|技巧伝承,7041,448,214,332,182,0,189,209,222,231,214,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||5||山中鹿之介|長野業正|島左近|支倉常長|香宗我部親泰|三好義賢||1-2-3:侍|1-2-3:根性の絆|1-2-3:もののふ|1-2-3:泰然自若|4-5-6:技巧伝承,,step171_new_formula_rebuild,9282,9282,jinpo_result_db_5.csv,器用さ,182
normal_generated_鶴翼_6_00287,NORMAL_GENERATED_RESULT,jinpo_result_db_6.csv,鶴翼,通常,5,山中鹿之介|長野業正|島左近|朝倉宗滴|足利義輝|宮本武蔵(涼),山中鹿之介|長野業正|島左近|朝倉宗滴|足利義輝|宮本武蔵(涼),侍|根性の絆|もののふ|泰然自若|剣豪の絆,侍|根性の絆|もののふ|泰然自若|剣豪の絆,8225,516,389,393,180,0,135,170,184,183,192,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||5||山中鹿之介|長野業正|島左近|朝倉宗滴|足利義輝|宮本武蔵(涼)||1-2-3:侍|1-2-3:根性の絆|1-2-3:もののふ|1-2-3:泰然自若|4-5-6:剣豪の絆,,step171_new_formula_rebuild,10567,10567,jinpo_result_db_5.csv,器用さ,180
normal_generated_鶴翼_6_00023,NORMAL_GENERATED_RESULT,jinpo_result_db_6.csv,鶴翼,通常,5,山中鹿之介|長野業正|島左近|薄田兼相|足利義輝|宮本武蔵(涼),山中鹿之介|長野業正|島左近|薄田兼相|足利義輝|宮本武蔵(涼),侍|根性の絆|もののふ|泰然自若|剣豪の絆,侍|根性の絆|もののふ|泰然自若|剣豪の絆,8133,506,387,379,179,0,127,179,189,191,199,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||5||山中鹿之介|長野業正|島左近|薄田兼相|足利義輝|宮本武蔵(涼)||1-2-3:侍|1-2-3:根性の絆|1-2-3:もののふ|1-2-3:泰然自若|4-5-6:剣豪の絆,,step171_new_formula_rebuild,10469,10469,jinpo_result_db_5.csv,器用さ,179
normal_generated_鶴翼_6_00057,NORMAL_GENERATED_RESULT,jinpo_result_db_6.csv,鶴翼,通常,5,山中鹿之介|長野業正|島左近|薄田兼相|種子島時堯|小松姫,山中鹿之介|長野業正|島左近|薄田兼相|種子島時堯|小松姫,侍|根性の絆|もののふ|泰然自若|日進月歩,侍|根性の絆|もののふ|泰然自若|日進月歩,7870,453,307,421,179,0,119,162,163,182,176,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||5||山中鹿之介|長野業正|島左近|薄田兼相|種子島時堯|小松姫||1-2-3:侍|1-2-3:根性の絆|1-2-3:もののふ|1-2-3:泰然自若|4-5-6:日進月歩,,step171_new_formula_rebuild,10032,10032,jinpo_result_db_5.csv,器用さ,179
normal_generated_鶴翼_6_00291,NORMAL_GENERATED_RESULT,jinpo_result_db_6.csv,鶴翼,通常,5,山中鹿之介|長野業正|島左近|朝倉宗滴|真田幸村|宮本武蔵(涼),山中鹿之介|長野業正|島左近|朝倉宗滴|真田幸村|宮本武蔵(涼),侍|根性の絆|もののふ|泰然自若|剣豪の絆,侍|根性の絆|もののふ|泰然自若|剣豪の絆,8151,521,394,393,176,0,135,169,184,184,185,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||5||山中鹿之介|長野業正|島左近|朝倉宗滴|真田幸村|宮本武蔵(涼)||1-2-3:侍|1-2-3:根性の絆|1-2-3:もののふ|1-2-3:泰然自若|4-5-6:剣豪の絆,,step171_new_formula_rebuild,10492,10492,jinpo_result_db_5.csv,器用さ,176
normal_generated_鶴翼_6_00284,NORMAL_GENERATED_RESULT,jinpo_result_db_6.csv,鶴翼,通常,5,山中鹿之介|長野業正|島左近|朝倉宗滴|真柄直隆|宮本武蔵(涼),山中鹿之介|長野業正|島左近|朝倉宗滴|真柄直隆|宮本武蔵(涼),侍|根性の絆|もののふ|泰然自若|剣豪の絆,侍|根性の絆|もののふ|泰然自若|剣豪の絆,8140,491,389,380,176,0,130,162,177,177,179,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||5||山中鹿之介|長野業正|島左近|朝倉宗滴|真柄直隆|宮本武蔵(涼)||1-2-3:侍|1-2-3:根性の絆|1-2-3:もののふ|1-2-3:泰然自若|4-5-6:剣豪の絆,,step171_new_formula_rebuild,10401,10401,jinpo_result_db_5.csv,器用さ,176
normal_generated_鶴翼_6_00020,NORMAL_GENERATED_RESULT,jinpo_result_db_6.csv,鶴翼,通常,5,山中鹿之介|長野業正|島左近|薄田兼相|真柄直隆|宮本武蔵(涼),山中鹿之介|長野業正|島左近|薄田兼相|真柄直隆|宮本武蔵(涼),侍|根性の絆|もののふ|泰然自若|剣豪の絆,侍|根性の絆|もののふ|泰然自若|剣豪の絆,8048,481,389,366,175,0,123,170,182,183,185,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||5||山中鹿之介|長野業正|島左近|薄田兼相|真柄直隆|宮本武蔵(涼)||1-2-3:侍|1-2-3:根性の絆|1-2-3:もののふ|1-2-3:泰然自若|4-5-6:剣豪の絆,,step171_new_formula_rebuild,10302,10302,jinpo_result_db_5.csv,器用さ,175
normal_generated_鶴翼_6_00027,NORMAL_GENERATED_RESULT,jinpo_result_db_6.csv,鶴翼,通常,5,山中鹿之介|長野業正|島左近|薄田兼相|真田幸村|宮本武蔵(涼),山中鹿之介|長野業正|島左近|薄田兼相|真田幸村|宮本武蔵(涼),侍|根性の絆|もののふ|泰然自若|剣豪の絆,侍|根性の絆|もののふ|泰然自若|剣豪の絆,8059,511,394,379,174,0,127,179,189,192,193,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||5||山中鹿之介|長野業正|島左近|薄田兼相|真田幸村|宮本武蔵(涼)||1-2-3:侍|1-2-3:根性の絆|1-2-3:もののふ|1-2-3:泰然自若|4-5-6:剣豪の絆,,step171_new_formula_rebuild,10397,10397,jinpo_result_db_5.csv,器用さ,174
normal_generated_鶴翼_6_00046,NORMAL_GENERATED_RESULT,jinpo_result_db_6.csv,鶴翼,通常,5,山中鹿之介|長野業正|島左近|薄田兼相|宮本武蔵(涼)|伊達成実,山中鹿之介|長野業正|島左近|薄田兼相|宮本武蔵(涼)|伊達成実,侍|根性の絆|もののふ|泰然自若|剣豪の絆,侍|根性の絆|もののふ|泰然自若|剣豪の絆,7854,477,379,369,173,0,122,172,185,184,185,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||5||山中鹿之介|長野業正|島左近|薄田兼相|宮本武蔵(涼)|伊達成実||1-2-3:侍|1-2-3:根性の絆|1-2-3:もののふ|1-2-3:泰然自若|4-5-6:剣豪の絆,,step171_new_formula_rebuild,10100,10100,jinpo_result_db_5.csv,器用さ,173
normal_generated_鶴翼_6_00279,NORMAL_GENERATED_RESULT,jinpo_result_db_6.csv,鶴翼,通常,5,山中鹿之介|長野業正|島左近|柳生宗矩|朝倉宗滴|柿崎景家,山中鹿之介|長野業正|島左近|柳生宗矩|朝倉宗滴|柿崎景家,侍|根性の絆|もののふ|泰然自若|剣豪の絆,侍|根性の絆|もののふ|泰然自若|剣豪の絆,7784,495,374,377,173,0,134,179,188,193,192,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||5||山中鹿之介|長野業正|島左近|柳生宗矩|朝倉宗滴|柿崎景家||1-2-3:侍|1-2-3:根性の絆|1-2-3:もののふ|1-2-3:泰然自若|4-5-6:剣豪の絆,,step171_new_formula_rebuild,10089,10089,jinpo_result_db_5.csv,器用さ,173
normal_generated_鶴翼_6_00013,NORMAL_GENERATED_RESULT,jinpo_result_db_6.csv,鶴翼,通常,5,山中鹿之介|長野業正|島左近|薄田兼相|柳生宗矩|柿崎景家,山中鹿之介|長野業正|島左近|薄田兼相|柳生宗矩|柿崎景家,侍|根性の絆|もののふ|泰然自若|剣豪の絆,侍|根性の絆|もののふ|泰然自若|剣豪の絆,7693,485,373,361,173,0,126,189,192,201,199,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||5||山中鹿之介|長野業正|島左近|薄田兼相|柳生宗矩|柿崎景家||1-2-3:侍|1-2-3:根性の絆|1-2-3:もののふ|1-2-3:泰然自若|4-5-6:剣豪の絆,,step171_new_formula_rebuild,9992,9992,jinpo_result_db_5.csv,器用さ,173
normal_generated_鶴翼_6_00280,NORMAL_GENERATED_RESULT,jinpo_result_db_6.csv,鶴翼,通常,5,山中鹿之介|長野業正|島左近|柳生宗矩|朝倉宗滴|山県昌景,山中鹿之介|長野業正|島左近|柳生宗矩|朝倉宗滴|山県昌景,侍|根性の絆|もののふ|泰然自若|剣豪の絆,侍|根性の絆|もののふ|泰然自若|剣豪の絆,7893,497,371,382,171,0,134,179,185,196,192,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||5||山中鹿之介|長野業正|島左近|柳生宗矩|朝倉宗滴|山県昌景||1-2-3:侍|1-2-3:根性の絆|1-2-3:もののふ|1-2-3:泰然自若|4-5-6:剣豪の絆,,step171_new_formula_rebuild,10200,10200,jinpo_result_db_5.csv,器用さ,171
normal_generated_鶴翼_6_00297,NORMAL_GENERATED_RESULT,jinpo_result_db_6.csv,鶴翼,通常,5,山中鹿之介|長野業正|島左近|朝倉宗滴|佐々木小次郎(涼)|柿崎景家,山中鹿之介|長野業正|島左近|朝倉宗滴|佐々木小次郎(涼)|柿崎景家,侍|根性の絆|もののふ|泰然自若|剣豪の絆,侍|根性の絆|もののふ|泰然自若|剣豪の絆,7904,480,374,365,170,0,129,172,169,187,166,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||5||山中鹿之介|長野業正|島左近|朝倉宗滴|佐々木小次郎(涼)|柿崎景家||1-2-3:侍|1-2-3:根性の絆|1-2-3:もののふ|1-2-3:泰然自若|4-5-6:剣豪の絆,,step171_new_formula_rebuild,10116,10116,jinpo_result_db_5.csv,器用さ,170
