result_id,record_type,source_file,formation,grade3_flag,bond_count,eiketsu_ids,eiketsu_names,eiketsu_internal_ids,bond_ids,bond_names,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,stat_status,stat_note,calc_source,calc_formula,duplicate_key,calc_warning,calc_filled_at_step,総合値,total_score,top300_source_file,sort_key,sort_value
step174_8_005326,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,方円,通常,8,EIK_0378|EIK_0093|EIK_0387|EIK_0256|EIK_0239|EIK_0244,前田利家|大内義隆|朝倉義景(八雷)|魔女ルシア|真田幸村(水練)|前田慶次(野望),EIK_0378|EIK_0093|EIK_0387|EIK_0256|EIK_0239|EIK_0244,山紫水明|技巧伝承|文化人の絆|文明開化|流行創出|洒落者の絆|戦場の華|四象の絆,山紫水明|技巧伝承|文化人の絆|文明開化|流行創出|洒落者の絆|戦場の華|四象の絆,11778,1004,150,0,270,479,558,862,880,849,861,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||8||EIK_0093|EIK_0239|EIK_0244|EIK_0256|EIK_0378|EIK_0387||四象の絆|山紫水明|戦場の華|技巧伝承|文化人の絆|文明開化|洒落者の絆|流行創出,,step174_validate_repair_7_9,17691,17691,jinpo_result_db_8.csv,水属性,880
step174_8_005563,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,方円,通常,8,EIK_0230|EIK_0071|EIK_0017|EIK_0093|EIK_0114|EIK_0256,出雲阿国(野望)|納涼忍お綾|堀秀政|大内義隆|細川藤孝(立役)|魔女ルシア,EIK_0230|EIK_0071|EIK_0017|EIK_0093|EIK_0114|EIK_0256,才腕の絆|技巧伝承|文明開化|多芸多才|山紫水明|文化人の絆|女傑の絆|洒落者の絆,才腕の絆|技巧伝承|文明開化|多芸多才|山紫水明|文化人の絆|女傑の絆|洒落者の絆,12248,0,201,62,493,377,701,855,880,861,903,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||8||EIK_0017|EIK_0071|EIK_0093|EIK_0114|EIK_0230|EIK_0256||多芸多才|女傑の絆|山紫水明|才腕の絆|技巧伝承|文化人の絆|文明開化|洒落者の絆,,step174_validate_repair_7_9,17581,17581,jinpo_result_db_8.csv,水属性,880
step174_8_006055,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,方円,通常,8,EIK_0235|EIK_0093|EIK_0387|EIK_0256|EIK_0239|EIK_0244,松永久秀(野望)|大内義隆|朝倉義景(八雷)|魔女ルシア|真田幸村(水練)|前田慶次(野望),EIK_0235|EIK_0093|EIK_0387|EIK_0256|EIK_0239|EIK_0244,山紫水明|技巧伝承|文化人の絆|文明開化|流行創出|洒落者の絆|戦場の華|四象の絆,山紫水明|技巧伝承|文化人の絆|文明開化|流行創出|洒落者の絆|戦場の華|四象の絆,11462,1008,144,0,272,510,542,854,880,841,861,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||8||EIK_0093|EIK_0235|EIK_0239|EIK_0244|EIK_0256|EIK_0387||四象の絆|山紫水明|戦場の華|技巧伝承|文化人の絆|文明開化|洒落者の絆|流行創出,,step174_validate_repair_7_9,17374,17374,jinpo_result_db_8.csv,水属性,880
step174_8_004140,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,方円,通常,8,EIK_0114|EIK_0093|EIK_0017|EIK_0108|EIK_0103|EIK_0256,細川藤孝(立役)|大内義隆|堀秀政|名古屋山三郎|長野業正|魔女ルシア,EIK_0114|EIK_0093|EIK_0017|EIK_0108|EIK_0103|EIK_0256,傾奇者|技巧伝承|多芸多才|文明開化|流行創出|戦場の華|山紫水明|文化人の絆,傾奇者|技巧伝承|多芸多才|文明開化|流行創出|戦場の華|山紫水明|文化人の絆,11944,1013,190,99,365,608,519,860,878,871,902,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||8||EIK_0017|EIK_0093|EIK_0103|EIK_0108|EIK_0114|EIK_0256||傾奇者|多芸多才|山紫水明|戦場の華|技巧伝承|文化人の絆|文明開化|流行創出,,step174_validate_repair_7_9,18249,18249,jinpo_result_db_8.csv,水属性,878
step174_8_007285,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,方円,通常,8,EIK_0124|EIK_0093|EIK_0387|EIK_0256|EIK_0230|EIK_0071,黒田官兵衛|大内義隆|朝倉義景(八雷)|魔女ルシア|出雲阿国(野望)|納涼忍お綾,EIK_0124|EIK_0093|EIK_0387|EIK_0256|EIK_0230|EIK_0071,山紫水明|技巧伝承|文化人の絆|文明開化|洒落者の絆|女傑の絆|才腕の絆|多芸多才,山紫水明|技巧伝承|文化人の絆|文明開化|洒落者の絆|女傑の絆|才腕の絆|多芸多才,11908,0,200,60,477,377,660,799,877,741,797,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||8||EIK_0071|EIK_0093|EIK_0124|EIK_0230|EIK_0256|EIK_0387||多芸多才|女傑の絆|山紫水明|才腕の絆|技巧伝承|文化人の絆|文明開化|洒落者の絆,,step174_validate_repair_7_9,16896,16896,jinpo_result_db_8.csv,水属性,877
step174_8_007844,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,方円,通常,8,EIK_0040|EIK_0093|EIK_0387|EIK_0108|EIK_0199|EIK_0138,北条氏邦|大内義隆|朝倉義景(八雷)|名古屋山三郎|長宗我部元親(納涼)|原田宗時,EIK_0040|EIK_0093|EIK_0387|EIK_0108|EIK_0199|EIK_0138,山紫水明|技巧伝承|文化人の絆|文明開化|傾奇者|洒落者の絆|多芸多才|流行創出,山紫水明|技巧伝承|文化人の絆|文明開化|傾奇者|洒落者の絆|多芸多才|流行創出,11146,841,140,86,318,411,421,840,877,783,810,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||8||EIK_0040|EIK_0093|EIK_0108|EIK_0138|EIK_0199|EIK_0387||傾奇者|多芸多才|山紫水明|技巧伝承|文化人の絆|文明開化|洒落者の絆|流行創出,,step174_validate_repair_7_9,16673,16673,jinpo_result_db_8.csv,水属性,877
step174_8_008168,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,方円,通常,8,EIK_0040|EIK_0093|EIK_0387|EIK_0108|EIK_0224|EIK_0138,北条氏邦|大内義隆|朝倉義景(八雷)|名古屋山三郎|黒猫ノア|原田宗時,EIK_0040|EIK_0093|EIK_0387|EIK_0108|EIK_0224|EIK_0138,山紫水明|技巧伝承|文化人の絆|文明開化|傾奇者|洒落者の絆|多芸多才|流行創出,山紫水明|技巧伝承|文化人の絆|文明開化|傾奇者|洒落者の絆|多芸多才|流行創出,10839,843,135,87,325,444,430,875,877,833,850,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||8||EIK_0040|EIK_0093|EIK_0108|EIK_0138|EIK_0224|EIK_0387||傾奇者|多芸多才|山紫水明|技巧伝承|文化人の絆|文明開化|洒落者の絆|流行創出,,step174_validate_repair_7_9,16538,16538,jinpo_result_db_8.csv,水属性,877
step174_8_003237,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,方円,通常,8,EIK_0017|EIK_0093|EIK_0387|EIK_0256|EIK_0082|EIK_0108,堀秀政|大内義隆|朝倉義景(八雷)|魔女ルシア|山中鹿之介|名古屋山三郎,EIK_0017|EIK_0093|EIK_0387|EIK_0256|EIK_0082|EIK_0108,山紫水明|技巧伝承|文化人の絆|文明開化|流行創出|戦場の華|傾奇者|多芸多才,山紫水明|技巧伝承|文化人の絆|文明開化|流行創出|戦場の華|傾奇者|多芸多才,12317,1070,215,104,382,613,531,885,876,902,911,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||8||EIK_0017|EIK_0082|EIK_0093|EIK_0108|EIK_0256|EIK_0387||傾奇者|多芸多才|山紫水明|戦場の華|技巧伝承|文化人の絆|文明開化|流行創出,,step174_validate_repair_7_9,18806,18806,jinpo_result_db_8.csv,水属性,876
step174_8_003238,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,方円,通常,8,EIK_0017|EIK_0093|EIK_0387|EIK_0256|EIK_0379|EIK_0108,堀秀政|大内義隆|朝倉義景(八雷)|魔女ルシア|山中鹿之介|名古屋山三郎,EIK_0017|EIK_0093|EIK_0387|EIK_0256|EIK_0379|EIK_0108,山紫水明|技巧伝承|文化人の絆|文明開化|流行創出|戦場の華|傾奇者|多芸多才,山紫水明|技巧伝承|文化人の絆|文明開化|流行創出|戦場の華|傾奇者|多芸多才,12317,1070,215,104,382,613,531,885,876,902,911,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||8||EIK_0017|EIK_0093|EIK_0108|EIK_0256|EIK_0379|EIK_0387||傾奇者|多芸多才|山紫水明|戦場の華|技巧伝承|文化人の絆|文明開化|流行創出,,step174_validate_repair_7_9,18806,18806,jinpo_result_db_8.csv,水属性,876
step174_8_003239,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,方円,通常,8,EIK_0022|EIK_0054|EIK_0241|EIK_0387|EIK_0256|EIK_0093,佐竹義重|斎藤利三(神祇)|石田三成(西軍)|朝倉義景(八雷)|魔女ルシア|大内義隆,EIK_0022|EIK_0054|EIK_0241|EIK_0387|EIK_0256|EIK_0093,陰陽師|立役者|山紫水明|文化人の絆|技巧伝承|文明開化|知勇兼備|才腕の絆,陰陽師|立役者|山紫水明|文化人の絆|技巧伝承|文明開化|知勇兼備|才腕の絆,12144,1584,51,85,441,650,397,853,876,860,865,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||8||EIK_0022|EIK_0054|EIK_0093|EIK_0241|EIK_0256|EIK_0387||山紫水明|才腕の絆|技巧伝承|文化人の絆|文明開化|知勇兼備|立役者|陰陽師,,step174_validate_repair_7_9,18806,18806,jinpo_result_db_8.csv,水属性,876
step174_8_003117,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,方円,通常,8,EIK_0017|EIK_0071|EIK_0082|EIK_0091|EIK_0129|EIK_0093,堀秀政|納涼忍お綾|山中鹿之介|豊臣秀次|朝倉義景|大内義隆,EIK_0017|EIK_0071|EIK_0082|EIK_0091|EIK_0129|EIK_0093,知勇兼備|流行創出|山紫水明|文化人の絆|才腕の絆|技巧伝承|文明開化|多芸多才,知勇兼備|流行創出|山紫水明|文化人の絆|才腕の絆|技巧伝承|文明開化|多芸多才,11865,1683,135,104,569,509,387,927,875,932,904,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||8||EIK_0017|EIK_0071|EIK_0082|EIK_0091|EIK_0093|EIK_0129||多芸多才|山紫水明|才腕の絆|技巧伝承|文化人の絆|文明開化|流行創出|知勇兼備,,step174_validate_repair_7_9,18890,18890,jinpo_result_db_8.csv,水属性,875
step174_8_003017,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,方円,通常,8,EIK_0239|EIK_0064|EIK_0017|EIK_0093|EIK_0114|EIK_0108,真田幸村(水練)|雑賀孫市(道化)|堀秀政|大内義隆|細川藤孝(立役)|名古屋山三郎,EIK_0239|EIK_0064|EIK_0017|EIK_0093|EIK_0114|EIK_0108,才腕の絆|技巧伝承|文明開化|多芸多才|山紫水明|文化人の絆|洒落者の絆|流行創出,才腕の絆|技巧伝承|文明開化|多芸多才|山紫水明|文化人の絆|洒落者の絆|流行創出,12274,944,87,66,477,415,493,999,1091,1082,1052,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||8||EIK_0017|EIK_0064|EIK_0093|EIK_0108|EIK_0114|EIK_0239||多芸多才|山紫水明|才腕の絆|技巧伝承|文化人の絆|文明開化|洒落者の絆|流行創出,,step174_validate_repair_7_9,18980,18980,jinpo_result_db_8.csv,火属性,1082
step174_8_003306,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,方円,通常,8,EIK_0239|EIK_0064|EIK_0017|EIK_0093|EIK_0092|EIK_0108,真田幸村(水練)|雑賀孫市(道化)|堀秀政|大内義隆|細川忠興(山紫)|名古屋山三郎,EIK_0239|EIK_0064|EIK_0017|EIK_0093|EIK_0092|EIK_0108,才腕の絆|技巧伝承|文明開化|多芸多才|山紫水明|文化人の絆|洒落者の絆|流行創出,才腕の絆|技巧伝承|文明開化|多芸多才|山紫水明|文化人の絆|洒落者の絆|流行創出,12004,960,91,65,498,420,490,982,1115,1082,1058,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||8||EIK_0017|EIK_0064|EIK_0092|EIK_0093|EIK_0108|EIK_0239||多芸多才|山紫水明|才腕の絆|技巧伝承|文化人の絆|文明開化|洒落者の絆|流行創出,,step174_validate_repair_7_9,18765,18765,jinpo_result_db_8.csv,火属性,1082
step174_8_002831,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,方円,通常,8,EIK_0017|EIK_0093|EIK_0387|EIK_0108|EIK_0239|EIK_0064,堀秀政|大内義隆|朝倉義景(八雷)|名古屋山三郎|真田幸村(水練)|雑賀孫市(道化),EIK_0017|EIK_0093|EIK_0387|EIK_0108|EIK_0239|EIK_0064,山紫水明|技巧伝承|文化人の絆|文明開化|流行創出|洒落者の絆|才腕の絆|多芸多才,山紫水明|技巧伝承|文化人の絆|文明開化|流行創出|洒落者の絆|才腕の絆|多芸多才,12376,973,88,67,485,420,495,1027,1079,1065,1051,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||8||EIK_0017|EIK_0064|EIK_0093|EIK_0108|EIK_0239|EIK_0387||多芸多才|山紫水明|才腕の絆|技巧伝承|文化人の絆|文明開化|洒落者の絆|流行創出,,step174_validate_repair_7_9,19126,19126,jinpo_result_db_8.csv,火属性,1065
step174_8_002078,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,方円,通常,8,EIK_0082|EIK_0064|EIK_0017|EIK_0093|EIK_0114|EIK_0091,山中鹿之介|雑賀孫市(道化)|堀秀政|大内義隆|細川藤孝(立役)|豊臣秀次,EIK_0082|EIK_0064|EIK_0017|EIK_0093|EIK_0114|EIK_0091,才腕の絆|技巧伝承|文明開化|多芸多才|山紫水明|文化人の絆|知勇兼備|流行創出,才腕の絆|技巧伝承|文明開化|多芸多才|山紫水明|文化人の絆|知勇兼備|流行創出,12376,1760,135,114,563,498,411,946,986,1061,990,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||8||EIK_0017|EIK_0064|EIK_0082|EIK_0091|EIK_0093|EIK_0114||多芸多才|山紫水明|才腕の絆|技巧伝承|文化人の絆|文明開化|流行創出|知勇兼備,,step174_validate_repair_7_9,19840,19840,jinpo_result_db_8.csv,火属性,1061
step174_8_002276,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,方円,通常,8,EIK_0017|EIK_0064|EIK_0082|EIK_0091|EIK_0092|EIK_0093,堀秀政|雑賀孫市(道化)|山中鹿之介|豊臣秀次|細川忠興(山紫)|大内義隆,EIK_0017|EIK_0064|EIK_0082|EIK_0091|EIK_0092|EIK_0093,知勇兼備|流行創出|山紫水明|文化人の絆|才腕の絆|技巧伝承|文明開化|多芸多才,知勇兼備|流行創出|山紫水明|文化人の絆|才腕の絆|技巧伝承|文明開化|多芸多才,12112,1788,144,112,588,501,408,927,1008,1061,996,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||8||EIK_0017|EIK_0064|EIK_0082|EIK_0091|EIK_0092|EIK_0093||多芸多才|山紫水明|才腕の絆|技巧伝承|文化人の絆|文明開化|流行創出|知勇兼備,,step174_validate_repair_7_9,19645,19645,jinpo_result_db_8.csv,火属性,1061
step174_8_002131,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,方円,通常,8,EIK_0101|EIK_0064|EIK_0017|EIK_0093|EIK_0114|EIK_0091,山県昌景(泰然)|雑賀孫市(道化)|堀秀政|大内義隆|細川藤孝(立役)|豊臣秀次,EIK_0101|EIK_0064|EIK_0017|EIK_0093|EIK_0114|EIK_0091,才腕の絆|技巧伝承|文明開化|多芸多才|山紫水明|文化人の絆|知勇兼備|流行創出,才腕の絆|技巧伝承|文明開化|多芸多才|山紫水明|文化人の絆|知勇兼備|流行創出,12325,1722,135,114,556,498,402,959,1001,1053,1005,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||8||EIK_0017|EIK_0064|EIK_0091|EIK_0093|EIK_0101|EIK_0114||多芸多才|山紫水明|才腕の絆|技巧伝承|文化人の絆|文明開化|流行創出|知勇兼備,,step174_validate_repair_7_9,19770,19770,jinpo_result_db_8.csv,火属性,1053
step174_8_002356,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,方円,通常,8,EIK_0017|EIK_0064|EIK_0101|EIK_0091|EIK_0092|EIK_0093,堀秀政|雑賀孫市(道化)|山県昌景(泰然)|豊臣秀次|細川忠興(山紫)|大内義隆,EIK_0017|EIK_0064|EIK_0101|EIK_0091|EIK_0092|EIK_0093,知勇兼備|流行創出|山紫水明|文化人の絆|才腕の絆|技巧伝承|文明開化|多芸多才,知勇兼備|流行創出|山紫水明|文化人の絆|才腕の絆|技巧伝承|文明開化|多芸多才,12062,1751,143,112,580,500,400,943,1023,1053,1008,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||8||EIK_0017|EIK_0064|EIK_0091|EIK_0092|EIK_0093|EIK_0101||多芸多才|山紫水明|才腕の絆|技巧伝承|文化人の絆|文明開化|流行創出|知勇兼備,,step174_validate_repair_7_9,19575,19575,jinpo_result_db_8.csv,火属性,1053
step174_8_002731,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,方円,通常,8,EIK_0201|EIK_0064|EIK_0017|EIK_0093|EIK_0114|EIK_0095,長尾虎|雑賀孫市(道化)|堀秀政|大内義隆|細川藤孝(立役)|柳生宗矩,EIK_0201|EIK_0064|EIK_0017|EIK_0093|EIK_0114|EIK_0095,才腕の絆|技巧伝承|文明開化|多芸多才|山紫水明|文化人の絆|奇襲|流行創出,才腕の絆|技巧伝承|文明開化|多芸多才|山紫水明|文化人の絆|奇襲|流行創出,12460,950,164,69,658,435,330,984,1030,1053,1060,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||8||EIK_0017|EIK_0064|EIK_0093|EIK_0095|EIK_0114|EIK_0201||多芸多才|奇襲|山紫水明|才腕の絆|技巧伝承|文化人の絆|文明開化|流行創出,,step174_validate_repair_7_9,19193,19193,jinpo_result_db_8.csv,火属性,1053
step174_8_003010,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,方円,通常,8,EIK_0201|EIK_0064|EIK_0017|EIK_0093|EIK_0092|EIK_0095,長尾虎|雑賀孫市(道化)|堀秀政|大内義隆|細川忠興(山紫)|柳生宗矩,EIK_0201|EIK_0064|EIK_0017|EIK_0093|EIK_0092|EIK_0095,才腕の絆|技巧伝承|文明開化|多芸多才|山紫水明|文化人の絆|奇襲|流行創出,才腕の絆|技巧伝承|文明開化|多芸多才|山紫水明|文化人の絆|奇襲|流行創出,12190,965,172,68,684,438,328,968,1052,1053,1065,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||8||EIK_0017|EIK_0064|EIK_0092|EIK_0093|EIK_0095|EIK_0201||多芸多才|奇襲|山紫水明|才腕の絆|技巧伝承|文化人の絆|文明開化|流行創出,,step174_validate_repair_7_9,18983,18983,jinpo_result_db_8.csv,火属性,1053
step174_8_003356,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,方円,通常,8,EIK_0239|EIK_0071|EIK_0017|EIK_0093|EIK_0114|EIK_0108,真田幸村(水練)|納涼忍お綾|堀秀政|大内義隆|細川藤孝(立役)|名古屋山三郎,EIK_0239|EIK_0071|EIK_0017|EIK_0093|EIK_0114|EIK_0108,才腕の絆|技巧伝承|文明開化|多芸多才|山紫水明|文化人の絆|洒落者の絆|流行創出,才腕の絆|技巧伝承|文明開化|多芸多才|山紫水明|文化人の絆|洒落者の絆|流行創出,11996,944,88,62,502,435,482,1012,1089,1052,1061,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||8||EIK_0017|EIK_0071|EIK_0093|EIK_0108|EIK_0114|EIK_0239||多芸多才|山紫水明|才腕の絆|技巧伝承|文化人の絆|文明開化|洒落者の絆|流行創出,,step174_validate_repair_7_9,18723,18723,jinpo_result_db_8.csv,火属性,1052
