result_id,record_type,source_file,formation,grade3_flag,bond_count,eiketsu_ids,eiketsu_names,bond_ids,bond_names,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,stat_status,stat_note,calc_source,calc_formula,duplicate_key,calc_warning,calc_filled_at_step,総合値,total_score,top300_source_file
G3ON5_STEP158_方円_200,GRADE3_ONLY_5INEN_RESULT_TOP300_LINE3_FACTOR_SET,step158_grade3_5_display_db_rebuilt,方円,等級3以下ON,5,EIK_0146|EIK_0014|EIK_0058|EIK_0090|EIK_0324|EIK_0100,室賀正武|上杉憲政|早川殿|渡辺守綱|明智光秀|竹中重門,野心家の絆|健康第一|老練闊達|才気煥発|勇猛果敢,野心家の絆|健康第一|老練闊達|才気煥発|勇猛果敢,6359,5035,108,69,69,427,66,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||等級3以下ON||5||EIK_0014|EIK_0058|EIK_0090|EIK_0100|EIK_0146|EIK_0324||健康第一|勇猛果敢|才気煥発|老練闊達|野心家の絆,,step171_new_formula_rebuild,12133,12133,grade3_precomputed_5_6_7_8_9.json
G3ON5_STEP158_方円_139,GRADE3_ONLY_5INEN_RESULT_TOP300_LINE3_FACTOR_SET,step158_grade3_5_display_db_rebuilt,方円,等級3以下ON,5,EIK_0266|EIK_0014|EIK_0058|EIK_0090|EIK_0162|EIK_0103,愛弟子ノア|上杉憲政|早川殿|渡辺守綱|板部岡江雪斎|長野業正,長寿の絆|健康第一|老練闊達|才気煥発|勇猛果敢,長寿の絆|健康第一|老練闊達|才気煥発|勇猛果敢,6457,4937,124,155,76,302,73,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||等級3以下ON||5||EIK_0014|EIK_0058|EIK_0090|EIK_0103|EIK_0162|EIK_0266||健康第一|勇猛果敢|才気煥発|老練闊達|長寿の絆,,step171_new_formula_rebuild,12124,12124,grade3_precomputed_5_6_7_8_9.json
G3ON5_STEP158_方円_074,GRADE3_ONLY_5INEN_RESULT_TOP300_LINE3_FACTOR_SET,step158_grade3_5_display_db_rebuilt,方円,等級3以下ON,5,EIK_0014|EIK_0100|EIK_0040|EIK_0103|EIK_0275|EIK_0386,上杉憲政|竹中重門|北条氏邦|長野業正|鎧鍛冶次郎|小田氏治,野心家の絆|根性の絆|老練闊達|才気煥発|巧言令色,野心家の絆|根性の絆|老練闊達|才気煥発|巧言令色,6799,4198,49,143,0,314,224,100,103,97,96,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||等級3以下ON||5||EIK_0014|EIK_0040|EIK_0100|EIK_0103|EIK_0275|EIK_0386||巧言令色|才気煥発|根性の絆|老練闊達|野心家の絆,fallback_hero_stats:小田氏治,step171_new_formula_rebuild,12123,12123,grade3_precomputed_5_6_7_8_9.json
G3ON5_STEP158_方円_056,GRADE3_ONLY_5INEN_RESULT_TOP300_LINE3_FACTOR_SET,step158_grade3_5_display_db_rebuilt,方円,等級3以下ON,5,EIK_0014|EIK_0100|EIK_0090|EIK_0109|EIK_0091|EIK_0386,上杉憲政|竹中重門|渡辺守綱|大祝鶴|豊臣秀次|小田氏治,野心家の絆|戦場の華|老練闊達|才気煥発|流行創出,野心家の絆|戦場の華|老練闊達|才気煥発|流行創出,6255,4446,105,0,0,499,223,148,152,145,145,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||等級3以下ON||5||EIK_0014|EIK_0090|EIK_0091|EIK_0100|EIK_0109|EIK_0386||戦場の華|才気煥発|流行創出|老練闊達|野心家の絆,fallback_hero_stats:小田氏治,step171_new_formula_rebuild,12118,12118,grade3_precomputed_5_6_7_8_9.json
G3ON5_STEP158_方円_283,GRADE3_ONLY_5INEN_RESULT_TOP300_LINE3_FACTOR_SET,step158_grade3_5_display_db_rebuilt,方円,等級3以下ON,5,EIK_0146|EIK_0014|EIK_0097|EIK_0090|EIK_0103|EIK_0100,室賀正武|上杉憲政|妙玖|渡辺守綱|長野業正|竹中重門,野心家の絆|健康第一|老練闊達|才気煥発|勇猛果敢,野心家の絆|健康第一|老練闊達|才気煥発|勇猛果敢,6553,4791,124,73,72,437,67,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||等級3以下ON||5||EIK_0014|EIK_0090|EIK_0097|EIK_0100|EIK_0103|EIK_0146||健康第一|勇猛果敢|才気煥発|老練闊達|野心家の絆,,step171_new_formula_rebuild,12117,12117,grade3_precomputed_5_6_7_8_9.json
G3ON5_STEP158_方円_024,GRADE3_ONLY_5INEN_RESULT_TOP300_LINE3_FACTOR_SET,step158_grade3_5_display_db_rebuilt,方円,等級3以下ON,5,EIK_0146|EIK_0014|EIK_0106|EIK_0094|EIK_0103|EIK_0100,室賀正武|上杉憲政|木下秀長|金森長近|長野業正|竹中重門,野心家の絆|老練闊達|泰然自若|才気煥発|知勇兼備,野心家の絆|老練闊達|泰然自若|才気煥発|知勇兼備,6200,4584,103,136,44,430,199,103,104,103,99,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||等級3以下ON||5||EIK_0014|EIK_0094|EIK_0100|EIK_0103|EIK_0106|EIK_0146||才気煥発|泰然自若|知勇兼備|老練闊達|野心家の絆,,step171_new_formula_rebuild,12105,12105,grade3_precomputed_5_6_7_8_9.json
G3ON5_STEP158_方円_197,GRADE3_ONLY_5INEN_RESULT_TOP300_LINE3_FACTOR_SET,step158_grade3_5_display_db_rebuilt,方円,等級3以下ON,5,EIK_0146|EIK_0014|EIK_0058|EIK_0090|EIK_0025|EIK_0100,室賀正武|上杉憲政|早川殿|渡辺守綱|平手政秀|竹中重門,野心家の絆|健康第一|老練闊達|才気煥発|勇猛果敢,野心家の絆|健康第一|老練闊達|才気煥発|勇猛果敢,6257,5098,103,69,68,443,66,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||等級3以下ON||5||EIK_0014|EIK_0025|EIK_0058|EIK_0090|EIK_0100|EIK_0146||健康第一|勇猛果敢|才気煥発|老練闊達|野心家の絆,,step171_new_formula_rebuild,12104,12104,grade3_precomputed_5_6_7_8_9.json
G3ON5_STEP158_方円_051,GRADE3_ONLY_5INEN_RESULT_TOP300_LINE3_FACTOR_SET,step158_grade3_5_display_db_rebuilt,方円,等級3以下ON,5,EIK_0146|EIK_0100|EIK_0158|EIK_0103|EIK_0040|EIK_0386,室賀正武|竹中重門|小西行長|長野業正|北条氏邦|小田氏治,野心家の絆|根性の絆|老練闊達|才気煥発|巧言令色,野心家の絆|根性の絆|老練闊達|才気煥発|巧言令色,6431,4560,37,124,0,358,235,93,91,88,86,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||等級3以下ON||5||EIK_0040|EIK_0100|EIK_0103|EIK_0146|EIK_0158|EIK_0386||巧言令色|才気煥発|根性の絆|老練闊達|野心家の絆,fallback_hero_stats:小田氏治,step171_new_formula_rebuild,12103,12103,grade3_precomputed_5_6_7_8_9.json
G3ON5_STEP158_方円_135,GRADE3_ONLY_5INEN_RESULT_TOP300_LINE3_FACTOR_SET,step158_grade3_5_display_db_rebuilt,方円,等級3以下ON,5,EIK_0266|EIK_0014|EIK_0058|EIK_0090|EIK_0293|EIK_0103,愛弟子ノア|上杉憲政|早川殿|渡辺守綱|氏家卜全|長野業正,猛将の絆|健康第一|老練闊達|才気煥発|勇猛果敢,猛将の絆|健康第一|老練闊達|才気煥発|勇猛果敢,6441,4906,234,72,79,298,69,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||等級3以下ON||5||EIK_0014|EIK_0058|EIK_0090|EIK_0103|EIK_0266|EIK_0293||健康第一|勇猛果敢|才気煥発|猛将の絆|老練闊達,,step171_new_formula_rebuild,12099,12099,grade3_precomputed_5_6_7_8_9.json
G3ON5_STEP158_方円_104,GRADE3_ONLY_5INEN_RESULT_TOP300_LINE3_FACTOR_SET,step158_grade3_5_display_db_rebuilt,方円,等級3以下ON,5,EIK_0014|EIK_0100|EIK_0288|EIK_0103|EIK_0040|EIK_0386,上杉憲政|竹中重門|三井遊雲軒|長野業正|北条氏邦|小田氏治,野心家の絆|根性の絆|老練闊達|才気煥発|巧言令色,野心家の絆|根性の絆|老練闊達|才気煥発|巧言令色,6858,4140,51,140,0,311,214,97,100,93,93,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||等級3以下ON||5||EIK_0014|EIK_0040|EIK_0100|EIK_0103|EIK_0288|EIK_0386||巧言令色|才気煥発|根性の絆|老練闊達|野心家の絆,fallback_hero_stats:小田氏治,step171_new_formula_rebuild,12097,12097,grade3_precomputed_5_6_7_8_9.json
G3ON5_STEP158_方円_092,GRADE3_ONLY_5INEN_RESULT_TOP300_LINE3_FACTOR_SET,step158_grade3_5_display_db_rebuilt,方円,等級3以下ON,5,EIK_0014|EIK_0100|EIK_0087|EIK_0103|EIK_0040|EIK_0386,上杉憲政|竹中重門|香宗我部親泰|長野業正|北条氏邦|小田氏治,野心家の絆|根性の絆|老練闊達|才気煥発|巧言令色,野心家の絆|根性の絆|老練闊達|才気煥発|巧言令色,6659,4259,51,139,0,342,224,105,112,102,102,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||等級3以下ON||5||EIK_0014|EIK_0040|EIK_0087|EIK_0100|EIK_0103|EIK_0386||巧言令色|才気煥発|根性の絆|老練闊達|野心家の絆,fallback_hero_stats:小田氏治,step171_new_formula_rebuild,12095,12095,grade3_precomputed_5_6_7_8_9.json
G3ON5_STEP158_方円_223,GRADE3_ONLY_5INEN_RESULT_TOP300_LINE3_FACTOR_SET,step158_grade3_5_display_db_rebuilt,方円,等級3以下ON,5,EIK_0146|EIK_0014|EIK_0058|EIK_0090|EIK_0270|EIK_0100,室賀正武|上杉憲政|早川殿|渡辺守綱|鵜殿長持|竹中重門,野心家の絆|健康第一|老練闊達|才気煥発|勇猛果敢,野心家の絆|健康第一|老練闊達|才気煥発|勇猛果敢,6334,5035,108,69,68,414,66,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||等級3以下ON||5||EIK_0014|EIK_0058|EIK_0090|EIK_0100|EIK_0146|EIK_0270||健康第一|勇猛果敢|才気煥発|老練闊達|野心家の絆,,step171_new_formula_rebuild,12094,12094,grade3_precomputed_5_6_7_8_9.json
G3ON5_STEP158_方円_004,GRADE3_ONLY_5INEN_RESULT_TOP300_LINE3_FACTOR_SET,step158_grade3_5_display_db_rebuilt,方円,等級3以下ON,5,EIK_0090|EIK_0014|EIK_0386|EIK_0100|EIK_0297|EIK_0266,渡辺守綱|上杉憲政|小田氏治|竹中重門|小松姫|愛弟子ノア,野心家の絆|明敏の絆|老練闊達|才気煥発|勇猛果敢,野心家の絆|明敏の絆|老練闊達|才気煥発|勇猛果敢,6297,5064,138,17,68,433,66,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||等級3以下ON||5||EIK_0014|EIK_0090|EIK_0100|EIK_0266|EIK_0297|EIK_0386||勇猛果敢|才気煥発|明敏の絆|老練闊達|野心家の絆,fallback_hero_stats:小田氏治,step171_new_formula_rebuild,12083,12083,grade3_precomputed_5_6_7_8_9.json
G3ON5_STEP158_方円_227,GRADE3_ONLY_5INEN_RESULT_TOP300_LINE3_FACTOR_SET,step158_grade3_5_display_db_rebuilt,方円,等級3以下ON,5,EIK_0146|EIK_0014|EIK_0058|EIK_0090|EIK_0153|EIK_0100,室賀正武|上杉憲政|早川殿|渡辺守綱|本庄繁長|竹中重門,野心家の絆|健康第一|老練闊達|才気煥発|勇猛果敢,野心家の絆|健康第一|老練闊達|才気煥発|勇猛果敢,6308,5049,118,70,70,403,64,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||等級3以下ON||5||EIK_0014|EIK_0058|EIK_0090|EIK_0100|EIK_0146|EIK_0153||健康第一|勇猛果敢|才気煥発|老練闊達|野心家の絆,,step171_new_formula_rebuild,12082,12082,grade3_precomputed_5_6_7_8_9.json
G3ON5_STEP158_方円_236,GRADE3_ONLY_5INEN_RESULT_TOP300_LINE3_FACTOR_SET,step158_grade3_5_display_db_rebuilt,方円,等級3以下ON,5,EIK_0058|EIK_0090|EIK_0340|EIK_0103|EIK_0100|EIK_0142,早川殿|渡辺守綱|佐久間信盛|長野業正|竹中重門|三淵晴員,侍|猛将の絆|健康第一|老練闊達|才気煥発,侍|猛将の絆|健康第一|老練闊達|才気煥発,6355,5041,158,93,0,306,128,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||等級3以下ON||5||EIK_0058|EIK_0090|EIK_0100|EIK_0103|EIK_0142|EIK_0340||侍|健康第一|才気煥発|猛将の絆|老練闊達,,step171_new_formula_rebuild,12081,12081,grade3_precomputed_5_6_7_8_9.json
G3ON5_STEP158_方円_147,GRADE3_ONLY_5INEN_RESULT_TOP300_LINE3_FACTOR_SET,step158_grade3_5_display_db_rebuilt,方円,等級3以下ON,5,EIK_0266|EIK_0014|EIK_0058|EIK_0090|EIK_0310|EIK_0103,愛弟子ノア|上杉憲政|早川殿|渡辺守綱|朝倉景連|長野業正,猛将の絆|健康第一|老練闊達|才気煥発|勇猛果敢,猛将の絆|健康第一|老練闊達|才気煥発|勇猛果敢,6508,4865,208,72,76,284,68,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||等級3以下ON||5||EIK_0014|EIK_0058|EIK_0090|EIK_0103|EIK_0266|EIK_0310||健康第一|勇猛果敢|才気煥発|猛将の絆|老練闊達,,step171_new_formula_rebuild,12081,12081,grade3_precomputed_5_6_7_8_9.json
G3ON5_STEP158_方円_070,GRADE3_ONLY_5INEN_RESULT_TOP300_LINE3_FACTOR_SET,step158_grade3_5_display_db_rebuilt,方円,等級3以下ON,5,EIK_0014|EIK_0100|EIK_0103|EIK_0109|EIK_0094|EIK_0386,上杉憲政|竹中重門|長野業正|大祝鶴|金森長近|小田氏治,野心家の絆|戦場の華|老練闊達|才気煥発|流行創出,野心家の絆|戦場の華|老練闊達|才気煥発|流行創出,6135,4507,115,0,0,500,218,152,157,149,148,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||等級3以下ON||5||EIK_0014|EIK_0094|EIK_0100|EIK_0103|EIK_0109|EIK_0386||戦場の華|才気煥発|流行創出|老練闊達|野心家の絆,fallback_hero_stats:小田氏治,step171_new_formula_rebuild,12081,12081,grade3_precomputed_5_6_7_8_9.json
G3ON5_STEP158_方円_251,GRADE3_ONLY_5INEN_RESULT_TOP300_LINE3_FACTOR_SET,step158_grade3_5_display_db_rebuilt,方円,等級3以下ON,5,EIK_0109|EIK_0057|EIK_0301|EIK_0100|EIK_0014|EIK_0386,大祝鶴|大野治長|真田信幸|竹中重門|上杉憲政|小田氏治,野心家の絆|老練闊達|才気煥発|流行創出|天神地祇,野心家の絆|老練闊達|才気煥発|流行創出|天神地祇,5942,4596,47,0,0,418,192,217,238,224,206,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||等級3以下ON||5||EIK_0014|EIK_0057|EIK_0100|EIK_0109|EIK_0301|EIK_0386||天神地祇|才気煥発|流行創出|老練闊達|野心家の絆,fallback_hero_stats:小田氏治,step171_new_formula_rebuild,12080,12080,grade3_precomputed_5_6_7_8_9.json
G3ON5_STEP158_方円_023,GRADE3_ONLY_5INEN_RESULT_TOP300_LINE3_FACTOR_SET,step158_grade3_5_display_db_rebuilt,方円,等級3以下ON,5,EIK_0324|EIK_0014|EIK_0266|EIK_0103|EIK_0040|EIK_0386,明智光秀|上杉憲政|愛弟子ノア|長野業正|北条氏邦|小田氏治,野心家の絆|根性の絆|老練闊達|才気煥発|巧言令色,野心家の絆|根性の絆|老練闊達|才気煥発|巧言令色,6357,4620,48,126,0,324,202,107,97,97,97,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||等級3以下ON||5||EIK_0014|EIK_0040|EIK_0103|EIK_0266|EIK_0324|EIK_0386||巧言令色|才気煥発|根性の絆|老練闊達|野心家の絆,fallback_hero_stats:小田氏治,step171_new_formula_rebuild,12075,12075,grade3_precomputed_5_6_7_8_9.json
G3ON5_STEP158_方円_143,GRADE3_ONLY_5INEN_RESULT_TOP300_LINE3_FACTOR_SET,step158_grade3_5_display_db_rebuilt,方円,等級3以下ON,5,EIK_0266|EIK_0014|EIK_0058|EIK_0090|EIK_0309|EIK_0103,愛弟子ノア|上杉憲政|早川殿|渡辺守綱|朝倉景隆|長野業正,猛将の絆|健康第一|老練闊達|才気煥発|勇猛果敢,猛将の絆|健康第一|老練闊達|才気煥発|勇猛果敢,6437,4923,211,72,77,286,68,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||等級3以下ON||5||EIK_0014|EIK_0058|EIK_0090|EIK_0103|EIK_0266|EIK_0309||健康第一|勇猛果敢|才気煥発|猛将の絆|老練闊達,,step171_new_formula_rebuild,12074,12074,grade3_precomputed_5_6_7_8_9.json
G3ON5_STEP158_方円_068,GRADE3_ONLY_5INEN_RESULT_TOP300_LINE3_FACTOR_SET,step158_grade3_5_display_db_rebuilt,方円,等級3以下ON,5,EIK_0014|EIK_0100|EIK_0090|EIK_0109|EIK_0057|EIK_0386,上杉憲政|竹中重門|渡辺守綱|大祝鶴|大野治長|小田氏治,野心家の絆|戦場の華|老練闊達|才気煥発|流行創出,野心家の絆|戦場の華|老練闊達|才気煥発|流行創出,6195,4488,109,0,0,469,221,150,150,144,144,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||等級3以下ON||5||EIK_0014|EIK_0057|EIK_0090|EIK_0100|EIK_0109|EIK_0386||戦場の華|才気煥発|流行創出|老練闊達|野心家の絆,fallback_hero_stats:小田氏治,step171_new_formula_rebuild,12070,12070,grade3_precomputed_5_6_7_8_9.json
G3ON5_STEP158_方円_117,GRADE3_ONLY_5INEN_RESULT_TOP300_LINE3_FACTOR_SET,step158_grade3_5_display_db_rebuilt,方円,等級3以下ON,5,EIK_0097|EIK_0014|EIK_0266|EIK_0103|EIK_0090|EIK_0280,妙玖|上杉憲政|愛弟子ノア|長野業正|渡辺守綱|鬼庭左月斎,侍|長寿の絆|健康第一|老練闊達|才気煥発,侍|長寿の絆|健康第一|老練闊達|才気煥発,6260,5128,105,176,0,290,107,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||等級3以下ON||5||EIK_0014|EIK_0090|EIK_0097|EIK_0103|EIK_0266|EIK_0280||侍|健康第一|才気煥発|老練闊達|長寿の絆,,step171_new_formula_rebuild,12066,12066,grade3_precomputed_5_6_7_8_9.json
G3ON5_STEP158_方円_076,GRADE3_ONLY_5INEN_RESULT_TOP300_LINE3_FACTOR_SET,step158_grade3_5_display_db_rebuilt,方円,等級3以下ON,5,EIK_0146|EIK_0014|EIK_0263|EIK_0103|EIK_0040|EIK_0386,室賀正武|上杉憲政|お知恵|長野業正|北条氏邦|小田氏治,野心家の絆|根性の絆|老練闊達|才気煥発|巧言令色,野心家の絆|根性の絆|老練闊達|才気煥発|巧言令色,6573,4390,44,125,0,326,195,102,107,101,102,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||等級3以下ON||5||EIK_0014|EIK_0040|EIK_0103|EIK_0146|EIK_0263|EIK_0386||巧言令色|才気煥発|根性の絆|老練闊達|野心家の絆,fallback_hero_stats:小田氏治,step171_new_formula_rebuild,12065,12065,grade3_precomputed_5_6_7_8_9.json
G3ON5_STEP158_方円_005,GRADE3_ONLY_5INEN_RESULT_TOP300_LINE3_FACTOR_SET,step158_grade3_5_display_db_rebuilt,方円,等級3以下ON,5,EIK_0090|EIK_0014|EIK_0324|EIK_0100|EIK_0263|EIK_0266,渡辺守綱|上杉憲政|明智光秀|竹中重門|お知恵|愛弟子ノア,野心家の絆|明敏の絆|老練闊達|才気煥発|勇猛果敢,野心家の絆|明敏の絆|老練闊達|才気煥発|勇猛果敢,6138,5210,114,16,65,453,63,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||等級3以下ON||5||EIK_0014|EIK_0090|EIK_0100|EIK_0263|EIK_0266|EIK_0324||勇猛果敢|才気煥発|明敏の絆|老練闊達|野心家の絆,,step171_new_formula_rebuild,12059,12059,grade3_precomputed_5_6_7_8_9.json
G3ON5_STEP158_方円_118,GRADE3_ONLY_5INEN_RESULT_TOP300_LINE3_FACTOR_SET,step158_grade3_5_display_db_rebuilt,方円,等級3以下ON,5,EIK_0146|EIK_0014|EIK_0090|EIK_0058|EIK_0162|EIK_0100,室賀正武|上杉憲政|渡辺守綱|早川殿|板部岡江雪斎|竹中重門,野心家の絆|健康第一|老練闊達|才気煥発|勇猛果敢,野心家の絆|健康第一|老練闊達|才気煥発|勇猛果敢,6441,4860,108,72,68,433,70,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||等級3以下ON||5||EIK_0014|EIK_0058|EIK_0090|EIK_0100|EIK_0146|EIK_0162||健康第一|勇猛果敢|才気煥発|老練闊達|野心家の絆,,step171_new_formula_rebuild,12052,12052,grade3_precomputed_5_6_7_8_9.json
G3ON5_STEP158_方円_188,GRADE3_ONLY_5INEN_RESULT_TOP300_LINE3_FACTOR_SET,step158_grade3_5_display_db_rebuilt,方円,等級3以下ON,5,EIK_0100|EIK_0090|EIK_0063|EIK_0103|EIK_0040|EIK_0142,竹中重門|渡辺守綱|山上道及|長野業正|北条氏邦|三淵晴員,侍|猛将の絆|老練闊達|才気煥発|巧言令色,侍|猛将の絆|老練闊達|才気煥発|巧言令色,6578,4673,233,85,0,198,284,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||等級3以下ON||5||EIK_0040|EIK_0063|EIK_0090|EIK_0100|EIK_0103|EIK_0142||侍|巧言令色|才気煥発|猛将の絆|老練闊達,,step171_new_formula_rebuild,12051,12051,grade3_precomputed_5_6_7_8_9.json
