result_id,record_type,source_file,formation,grade3_flag,bond_count,eiketsu_ids,eiketsu_names,bond_ids,bond_names,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,stat_status,stat_note,calc_source,calc_formula,duplicate_key,calc_warning,calc_filled_at_step,総合値,total_score,top300_source_file
G3ON5_魚鱗_277,GRADE3_ONLY_5INEN_RESULT_TOP300,step122_grade3_5_top300_rebuild,魚鱗,等級3以下ON,5,EIK_0103|EIK_0273|EIK_0293|EIK_0046|EIK_0049|EIK_0362,長野業正|岡部正綱|氏家卜全|大熊朝秀|鈴木元信|可児才蔵,武士道の絆|長寿の絆|猛将の絆|世渡り上手の絆|根性の絆,武士道の絆|長寿の絆|猛将の絆|世渡り上手の絆|根性の絆,5486,4199,72,191,0,0,156,58,53,53,58,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||等級3以下ON||5||EIK_0046|EIK_0049|EIK_0103|EIK_0273|EIK_0293|EIK_0362||武士道の絆|長寿の絆|猛将の絆|世渡り上手の絆|根性の絆,,step171_new_formula_rebuild,10326,10326,jinpo_result_db_5.csv
G3ON5_魚鱗_278,GRADE3_ONLY_5INEN_RESULT_TOP300,step122_grade3_5_top300_rebuild,魚鱗,等級3以下ON,5,EIK_0005|EIK_0272|EIK_0273|EIK_0046|EIK_0293|EIK_0319,薄田兼相|岡部元信|岡部正綱|大熊朝秀|氏家卜全|北条高広,武士道の絆|剣豪の絆|野心家の絆|猛将の絆|世渡り上手の絆,武士道の絆|剣豪の絆|野心家の絆|猛将の絆|世渡り上手の絆,5520,4400,182,48,74,85,147,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||等級3以下ON||5||EIK_0005|EIK_0046|EIK_0272|EIK_0273|EIK_0293|EIK_0319||武士道の絆|剣豪の絆|野心家の絆|猛将の絆|世渡り上手の絆,,step171_new_formula_rebuild,10456,10456,jinpo_result_db_5.csv
G3ON5_魚鱗_279,GRADE3_ONLY_5INEN_RESULT_TOP300,step122_grade3_5_top300_rebuild,魚鱗,等級3以下ON,5,EIK_0005|EIK_0272|EIK_0273|EIK_0049|EIK_0293|EIK_0319,薄田兼相|岡部元信|岡部正綱|鈴木元信|氏家卜全|北条高広,武士道の絆|剣豪の絆|野心家の絆|猛将の絆|世渡り上手の絆,武士道の絆|剣豪の絆|野心家の絆|猛将の絆|世渡り上手の絆,5490,4438,182,48,73,81,140,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||等級3以下ON||5||EIK_0005|EIK_0049|EIK_0272|EIK_0273|EIK_0293|EIK_0319||武士道の絆|剣豪の絆|野心家の絆|猛将の絆|世渡り上手の絆,,step171_new_formula_rebuild,10452,10452,jinpo_result_db_5.csv
G3ON5_魚鱗_280,GRADE3_ONLY_5INEN_RESULT_TOP300,step122_grade3_5_top300_rebuild,魚鱗,等級3以下ON,5,EIK_0005|EIK_0272|EIK_0273|EIK_0362|EIK_0293|EIK_0319,薄田兼相|岡部元信|岡部正綱|可児才蔵|氏家卜全|北条高広,武士道の絆|剣豪の絆|野心家の絆|猛将の絆|世渡り上手の絆,武士道の絆|剣豪の絆|野心家の絆|猛将の絆|世渡り上手の絆,5330,4294,187,47,74,76,139,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||等級3以下ON||5||EIK_0005|EIK_0272|EIK_0273|EIK_0293|EIK_0319|EIK_0362||武士道の絆|剣豪の絆|野心家の絆|猛将の絆|世渡り上手の絆,,step171_new_formula_rebuild,10147,10147,jinpo_result_db_5.csv
G3ON5_魚鱗_281,GRADE3_ONLY_5INEN_RESULT_TOP300,step122_grade3_5_top300_rebuild,魚鱗,等級3以下ON,5,EIK_0005|EIK_0319|EIK_0327|EIK_0046|EIK_0273|EIK_0293,薄田兼相|北条高広|鈴木重朝|大熊朝秀|岡部正綱|氏家卜全,武士道の絆|剣豪の絆|野心家の絆|猛将の絆|世渡り上手の絆,武士道の絆|剣豪の絆|野心家の絆|猛将の絆|世渡り上手の絆,5520,4400,178,48,75,85,150,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||等級3以下ON||5||EIK_0005|EIK_0046|EIK_0273|EIK_0293|EIK_0319|EIK_0327||武士道の絆|剣豪の絆|野心家の絆|猛将の絆|世渡り上手の絆,,step171_new_formula_rebuild,10456,10456,jinpo_result_db_5.csv
G3ON5_魚鱗_282,GRADE3_ONLY_5INEN_RESULT_TOP300,step122_grade3_5_top300_rebuild,魚鱗,等級3以下ON,5,EIK_0005|EIK_0319|EIK_0327|EIK_0049|EIK_0273|EIK_0293,薄田兼相|北条高広|鈴木重朝|鈴木元信|岡部正綱|氏家卜全,武士道の絆|剣豪の絆|野心家の絆|猛将の絆|世渡り上手の絆,武士道の絆|剣豪の絆|野心家の絆|猛将の絆|世渡り上手の絆,5490,4438,178,48,74,81,143,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||等級3以下ON||5||EIK_0005|EIK_0049|EIK_0273|EIK_0293|EIK_0319|EIK_0327||武士道の絆|剣豪の絆|野心家の絆|猛将の絆|世渡り上手の絆,,step171_new_formula_rebuild,10452,10452,jinpo_result_db_5.csv
G3ON5_魚鱗_283,GRADE3_ONLY_5INEN_RESULT_TOP300,step122_grade3_5_top300_rebuild,魚鱗,等級3以下ON,5,EIK_0319|EIK_0327|EIK_0005|EIK_0273|EIK_0293|EIK_0362,北条高広|鈴木重朝|薄田兼相|岡部正綱|氏家卜全|可児才蔵,武士道の絆|剣豪の絆|野心家の絆|猛将の絆|世渡り上手の絆,武士道の絆|剣豪の絆|野心家の絆|猛将の絆|世渡り上手の絆,5330,4294,182,47,75,76,140,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||等級3以下ON||5||EIK_0005|EIK_0273|EIK_0293|EIK_0319|EIK_0327|EIK_0362||武士道の絆|剣豪の絆|野心家の絆|猛将の絆|世渡り上手の絆,,step171_new_formula_rebuild,10144,10144,jinpo_result_db_5.csv
G3ON5_魚鱗_284,GRADE3_ONLY_5INEN_RESULT_TOP300,step122_grade3_5_top300_rebuild,魚鱗,等級3以下ON,5,EIK_0090|EIK_0272|EIK_0327|EIK_0041|EIK_0046|EIK_0049,渡辺守綱|岡部元信|鈴木重朝|井伊直政|大熊朝秀|鈴木元信,武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,5545,4192,137,162,41,0,156,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||等級3以下ON||5||EIK_0041|EIK_0046|EIK_0049|EIK_0090|EIK_0272|EIK_0327||武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,,step171_new_formula_rebuild,10233,10233,jinpo_result_db_5.csv
G3ON5_魚鱗_285,GRADE3_ONLY_5INEN_RESULT_TOP300,step122_grade3_5_top300_rebuild,魚鱗,等級3以下ON,5,EIK_0090|EIK_0272|EIK_0327|EIK_0041|EIK_0046|EIK_0181,渡辺守綱|岡部元信|鈴木重朝|井伊直政|大熊朝秀|本多忠勝,武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,5505,4173,159,161,44,0,157,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||等級3以下ON||5||EIK_0041|EIK_0046|EIK_0090|EIK_0181|EIK_0272|EIK_0327||武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,,step171_new_formula_rebuild,10199,10199,jinpo_result_db_5.csv
G3ON5_魚鱗_286,GRADE3_ONLY_5INEN_RESULT_TOP300,step122_grade3_5_top300_rebuild,魚鱗,等級3以下ON,5,EIK_0090|EIK_0272|EIK_0327|EIK_0041|EIK_0046|EIK_0293,渡辺守綱|岡部元信|鈴木重朝|井伊直政|大熊朝秀|氏家卜全,武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,5545,4236,157,170,44,0,164,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||等級3以下ON||5||EIK_0041|EIK_0046|EIK_0090|EIK_0272|EIK_0293|EIK_0327||武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,,step171_new_formula_rebuild,10316,10316,jinpo_result_db_5.csv
G3ON5_魚鱗_287,GRADE3_ONLY_5INEN_RESULT_TOP300,step122_grade3_5_top300_rebuild,魚鱗,等級3以下ON,5,EIK_0090|EIK_0272|EIK_0327|EIK_0041|EIK_0046|EIK_0298,渡辺守綱|岡部元信|鈴木重朝|井伊直政|大熊朝秀|色部勝長,武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,5505,4173,166,166,41,0,157,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||等級3以下ON||5||EIK_0041|EIK_0046|EIK_0090|EIK_0272|EIK_0298|EIK_0327||武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,,step171_new_formula_rebuild,10208,10208,jinpo_result_db_5.csv
G3ON5_魚鱗_288,GRADE3_ONLY_5INEN_RESULT_TOP300,step122_grade3_5_top300_rebuild,魚鱗,等級3以下ON,5,EIK_0090|EIK_0272|EIK_0327|EIK_0041|EIK_0046|EIK_0353,渡辺守綱|岡部元信|鈴木重朝|井伊直政|大熊朝秀|福島勝広,武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,5445,4083,159,162,41,0,154,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||等級3以下ON||5||EIK_0041|EIK_0046|EIK_0090|EIK_0272|EIK_0327|EIK_0353||武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,,step171_new_formula_rebuild,10044,10044,jinpo_result_db_5.csv
G3ON5_魚鱗_289,GRADE3_ONLY_5INEN_RESULT_TOP300,step122_grade3_5_top300_rebuild,魚鱗,等級3以下ON,5,EIK_0090|EIK_0272|EIK_0327|EIK_0041|EIK_0046|EIK_0354,渡辺守綱|岡部元信|鈴木重朝|井伊直政|大熊朝秀|北条綱成,武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,5445,4083,157,162,41,0,156,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||等級3以下ON||5||EIK_0041|EIK_0046|EIK_0090|EIK_0272|EIK_0327|EIK_0354||武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,,step171_new_formula_rebuild,10044,10044,jinpo_result_db_5.csv
G3ON5_魚鱗_290,GRADE3_ONLY_5INEN_RESULT_TOP300,step122_grade3_5_top300_rebuild,魚鱗,等級3以下ON,5,EIK_0090|EIK_0272|EIK_0327|EIK_0041|EIK_0046|EIK_0362,渡辺守綱|岡部元信|鈴木重朝|井伊直政|大熊朝秀|可児才蔵,武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,5385,4048,141,159,41,0,154,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||等級3以下ON||5||EIK_0041|EIK_0046|EIK_0090|EIK_0272|EIK_0327|EIK_0362||武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,,step171_new_formula_rebuild,9928,9928,jinpo_result_db_5.csv
G3ON5_魚鱗_291,GRADE3_ONLY_5INEN_RESULT_TOP300,step122_grade3_5_top300_rebuild,魚鱗,等級3以下ON,5,EIK_0090|EIK_0272|EIK_0327|EIK_0041|EIK_0049|EIK_0181,渡辺守綱|岡部元信|鈴木重朝|井伊直政|鈴木元信|本多忠勝,武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,5475,4211,159,158,42,0,151,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||等級3以下ON||5||EIK_0041|EIK_0049|EIK_0090|EIK_0181|EIK_0272|EIK_0327||武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,,step171_new_formula_rebuild,10196,10196,jinpo_result_db_5.csv
G3ON5_魚鱗_292,GRADE3_ONLY_5INEN_RESULT_TOP300,step122_grade3_5_top300_rebuild,魚鱗,等級3以下ON,5,EIK_0090|EIK_0272|EIK_0327|EIK_0041|EIK_0049|EIK_0273,渡辺守綱|岡部元信|鈴木重朝|井伊直政|鈴木元信|岡部正綱,武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,5515,4345,148,170,42,0,154,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||等級3以下ON||5||EIK_0041|EIK_0049|EIK_0090|EIK_0272|EIK_0273|EIK_0327||武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,,step171_new_formula_rebuild,10374,10374,jinpo_result_db_5.csv
G3ON5_魚鱗_293,GRADE3_ONLY_5INEN_RESULT_TOP300,step122_grade3_5_top300_rebuild,魚鱗,等級3以下ON,5,EIK_0090|EIK_0272|EIK_0327|EIK_0041|EIK_0049|EIK_0293,渡辺守綱|岡部元信|鈴木重朝|井伊直政|鈴木元信|氏家卜全,武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,5515,4277,157,167,42,0,157,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||等級3以下ON||5||EIK_0041|EIK_0049|EIK_0090|EIK_0272|EIK_0293|EIK_0327||武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,,step171_new_formula_rebuild,10315,10315,jinpo_result_db_5.csv
G3ON5_魚鱗_294,GRADE3_ONLY_5INEN_RESULT_TOP300,step122_grade3_5_top300_rebuild,魚鱗,等級3以下ON,5,EIK_0090|EIK_0272|EIK_0327|EIK_0041|EIK_0049|EIK_0298,渡辺守綱|岡部元信|鈴木重朝|井伊直政|鈴木元信|色部勝長,武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,5475,4211,166,166,41,0,151,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||等級3以下ON||5||EIK_0041|EIK_0049|EIK_0090|EIK_0272|EIK_0298|EIK_0327||武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,,step171_new_formula_rebuild,10210,10210,jinpo_result_db_5.csv
G3ON5_魚鱗_295,GRADE3_ONLY_5INEN_RESULT_TOP300,step122_grade3_5_top300_rebuild,魚鱗,等級3以下ON,5,EIK_0090|EIK_0272|EIK_0327|EIK_0041|EIK_0049|EIK_0347,渡辺守綱|岡部元信|鈴木重朝|井伊直政|鈴木元信|真田信尹,武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,5415,4121,159,159,41,0,148,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||等級3以下ON||5||EIK_0041|EIK_0049|EIK_0090|EIK_0272|EIK_0327|EIK_0347||武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,,step171_new_formula_rebuild,10043,10043,jinpo_result_db_5.csv
G3ON5_魚鱗_296,GRADE3_ONLY_5INEN_RESULT_TOP300,step122_grade3_5_top300_rebuild,魚鱗,等級3以下ON,5,EIK_0090|EIK_0272|EIK_0327|EIK_0041|EIK_0049|EIK_0353,渡辺守綱|岡部元信|鈴木重朝|井伊直政|鈴木元信|福島勝広,武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,5415,4121,159,161,41,0,148,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||等級3以下ON||5||EIK_0041|EIK_0049|EIK_0090|EIK_0272|EIK_0327|EIK_0353||武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,,step171_new_formula_rebuild,10045,10045,jinpo_result_db_5.csv
G3ON5_魚鱗_297,GRADE3_ONLY_5INEN_RESULT_TOP300,step122_grade3_5_top300_rebuild,魚鱗,等級3以下ON,5,EIK_0090|EIK_0272|EIK_0327|EIK_0041|EIK_0049|EIK_0354,渡辺守綱|岡部元信|鈴木重朝|井伊直政|鈴木元信|北条綱成,武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,5415,4121,156,161,41,0,151,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||等級3以下ON||5||EIK_0041|EIK_0049|EIK_0090|EIK_0272|EIK_0327|EIK_0354||武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,,step171_new_formula_rebuild,10045,10045,jinpo_result_db_5.csv
G3ON5_魚鱗_298,GRADE3_ONLY_5INEN_RESULT_TOP300,step122_grade3_5_top300_rebuild,魚鱗,等級3以下ON,5,EIK_0090|EIK_0272|EIK_0327|EIK_0041|EIK_0049|EIK_0362,渡辺守綱|岡部元信|鈴木重朝|井伊直政|鈴木元信|可児才蔵,武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,5350,4086,140,158,40,0,148,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||等級3以下ON||5||EIK_0041|EIK_0049|EIK_0090|EIK_0272|EIK_0327|EIK_0362||武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,,step171_new_formula_rebuild,9922,9922,jinpo_result_db_5.csv
G3ON5_魚鱗_299,GRADE3_ONLY_5INEN_RESULT_TOP300,step122_grade3_5_top300_rebuild,魚鱗,等級3以下ON,5,EIK_0090|EIK_0272|EIK_0327|EIK_0041|EIK_0181|EIK_0273,渡辺守綱|岡部元信|鈴木重朝|井伊直政|本多忠勝|岡部正綱,武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,5480,4329,171,167,45,0,155,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||等級3以下ON||5||EIK_0041|EIK_0090|EIK_0181|EIK_0272|EIK_0273|EIK_0327||武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,,step171_new_formula_rebuild,10347,10347,jinpo_result_db_5.csv
G3ON5_魚鱗_300,GRADE3_ONLY_5INEN_RESULT_TOP300,step122_grade3_5_top300_rebuild,魚鱗,等級3以下ON,5,EIK_0090|EIK_0272|EIK_0327|EIK_0041|EIK_0181|EIK_0293,渡辺守綱|岡部元信|鈴木重朝|井伊直政|本多忠勝|氏家卜全,武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,5480,4259,180,166,45,0,158,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||等級3以下ON||5||EIK_0041|EIK_0090|EIK_0181|EIK_0272|EIK_0293|EIK_0327||武士道の絆|武芸の絆|長寿の絆|猛将の絆|世渡り上手の絆,,step171_new_formula_rebuild,10288,10288,jinpo_result_db_5.csv
G3ON5_方円_001,GRADE3_ONLY_5INEN_RESULT_TOP300,step122_grade3_5_top300_rebuild,方円,等級3以下ON,5,EIK_0046|EIK_0146|EIK_0266|EIK_0270|EIK_0049|EIK_0324,大熊朝秀|室賀正武|愛弟子ノア|鵜殿長持|鈴木元信|明智光秀,古神道の絆|召喚術の絆|野心家の絆|世渡り上手の絆|明敏の絆,古神道の絆|召喚術の絆|野心家の絆|世渡り上手の絆|明敏の絆,5539,5295,0,34,0,338,101,85,61,70,79,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||等級3以下ON||5||EIK_0046|EIK_0049|EIK_0146|EIK_0266|EIK_0270|EIK_0324||古神道の絆|召喚術の絆|野心家の絆|世渡り上手の絆|明敏の絆,,step171_new_formula_rebuild,11602,11602,jinpo_result_db_5.csv
G3ON5_方円_002,GRADE3_ONLY_5INEN_RESULT_TOP300,step122_grade3_5_top300_rebuild,方円,等級3以下ON,5,EIK_0046|EIK_0270|EIK_0324|EIK_0266|EIK_0273|EIK_0327,大熊朝秀|鵜殿長持|明智光秀|愛弟子ノア|岡部正綱|鈴木重朝,武士道の絆|古神道の絆|野心家の絆|世渡り上手の絆|明敏の絆,武士道の絆|古神道の絆|野心家の絆|世渡り上手の絆|明敏の絆,5408,5846,0,39,0,261,169,42,29,33,38,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||等級3以下ON||5||EIK_0046|EIK_0266|EIK_0270|EIK_0273|EIK_0324|EIK_0327||武士道の絆|古神道の絆|野心家の絆|世渡り上手の絆|明敏の絆,,step171_new_formula_rebuild,11865,11865,jinpo_result_db_5.csv
