result_id,record_type,source_file,formation,grade3_flag,bond_count,eiketsu_ids,eiketsu_names,eiketsu_internal_ids,bond_ids,bond_names,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,stat_status,stat_note,calc_source,calc_formula,duplicate_key,calc_warning,calc_filled_at_step,総合値,total_score,top300_source_file
step174_7_126001,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0188|EIK_0068|EIK_0331|EIK_0247|EIK_0103|EIK_0101,斎藤道三(巳)|島津義久|果心居士|島左近|長野業正|山県昌景(泰然),EIK_0188|EIK_0068|EIK_0331|EIK_0247|EIK_0103|EIK_0101,柔能制剛|謀略家|侍|もののふ|根性の絆|泰然自若|知勇兼備,柔能制剛|謀略家|侍|もののふ|根性の絆|泰然自若|知勇兼備,10046,1364,307,415,192,343,212,342,343,365,354,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0068|EIK_0101|EIK_0103|EIK_0188|EIK_0247|EIK_0331||もののふ|侍|柔能制剛|根性の絆|泰然自若|知勇兼備|謀略家,,step174_validate_repair_7_9,14283,14283,jinpo_result_db_7_part008.csv
step174_7_141110,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0256|EIK_0071|EIK_0017|EIK_0095|EIK_0088|EIK_0297,魔女ルシア|納涼忍お綾|堀秀政|柳生宗矩|井伊直政(勇猛)|小松姫,EIK_0256|EIK_0071|EIK_0017|EIK_0095|EIK_0088|EIK_0297,才腕の絆|技巧伝承|文明開化|多芸多才|武芸の絆|豪傑|女傑の絆,才腕の絆|技巧伝承|文明開化|多芸多才|武芸の絆|豪傑|女傑の絆,9722,963,488,113,493,199,469,368,374,388,423,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0017|EIK_0071|EIK_0088|EIK_0095|EIK_0256|EIK_0297||多芸多才|女傑の絆|才腕の絆|技巧伝承|文明開化|武芸の絆|豪傑,,step174_validate_repair_7_9,14000,14000,jinpo_result_db_7_part008.csv
step174_7_141111,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0257|EIK_0256|EIK_0093|EIK_0114|EIK_0346|EIK_0239,魔女娘まり|魔女ルシア|大内義隆|細川藤孝(立役)|新発田長敦|真田幸村(水練),EIK_0257|EIK_0256|EIK_0093|EIK_0114|EIK_0346|EIK_0239,山紫水明|技巧伝承|文化人の絆|文明開化|泰然自若|流行創出|洒落者の絆,山紫水明|技巧伝承|文化人の絆|文明開化|泰然自若|流行創出|洒落者の絆,9465,883,0,128,226,280,415,646,694,612,651,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0093|EIK_0114|EIK_0239|EIK_0256|EIK_0257|EIK_0346||山紫水明|技巧伝承|文化人の絆|文明開化|泰然自若|洒落者の絆|流行創出,,step174_validate_repair_7_9,14000,14000,jinpo_result_db_7_part008.csv
step174_7_141112,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0258|EIK_0071|EIK_0155|EIK_0095|EIK_0040|EIK_0132,明智光秀(闇)|納涼忍お綾|羽柴秀吉(涼)|柳生宗矩|北条氏邦|真柄直隆,EIK_0258|EIK_0071|EIK_0155|EIK_0095|EIK_0040|EIK_0132,技巧伝承|文明開化|武芸の絆|多芸多才|流行創出|豪傑|洒落者の絆,技巧伝承|文明開化|武芸の絆|多芸多才|流行創出|豪傑|洒落者の絆,9367,1531,349,105,329,209,402,412,436,422,438,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0040|EIK_0071|EIK_0095|EIK_0132|EIK_0155|EIK_0258||多芸多才|技巧伝承|文明開化|武芸の絆|洒落者の絆|流行創出|豪傑,,step174_validate_repair_7_9,14000,14000,jinpo_result_db_7_part008.csv
step174_7_141113,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0259|EIK_0071|EIK_0017|EIK_0095|EIK_0247|EIK_0365,明智光秀(初期)|納涼忍お綾|堀秀政|柳生宗矩|島左近|小雀,EIK_0259|EIK_0071|EIK_0017|EIK_0095|EIK_0247|EIK_0365,才腕の絆|技巧伝承|文明開化|多芸多才|侍|豪傑|能鷹隠爪,才腕の絆|技巧伝承|文明開化|多芸多才|侍|豪傑|能鷹隠爪,9637,1395,298,177,389,218,441,322,374,388,361,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0017|EIK_0071|EIK_0095|EIK_0247|EIK_0259|EIK_0365||侍|多芸多才|才腕の絆|技巧伝承|文明開化|能鷹隠爪|豪傑,,step174_validate_repair_7_9,14000,14000,jinpo_result_db_7_part008.csv
step174_7_141114,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0275|EIK_0095|EIK_0042|EIK_0256|EIK_0315|EIK_0156,鎧鍛冶次郎|柳生宗矩|谷忠澄|魔女ルシア|馬場信春|前田慶次,EIK_0275|EIK_0095|EIK_0042|EIK_0256|EIK_0315|EIK_0156,多芸多才|技巧伝承|文明開化|竜飛鳳舞|花鳥風月|戦場の華|流行創出,多芸多才|技巧伝承|文明開化|竜飛鳳舞|花鳥風月|戦場の華|流行創出,9331,2103,238,53,180,377,504,303,295,282,334,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0042|EIK_0095|EIK_0156|EIK_0256|EIK_0275|EIK_0315||多芸多才|戦場の華|技巧伝承|文明開化|流行創出|竜飛鳳舞|花鳥風月,,step174_validate_repair_7_9,14000,14000,jinpo_result_db_7_part008.csv
step174_7_141115,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0308|EIK_0247|EIK_0103|EIK_0101|EIK_0069|EIK_0106,朝倉景鏡|島左近|長野業正|山県昌景(泰然)|蜂須賀正勝|木下秀長,EIK_0308|EIK_0247|EIK_0103|EIK_0101|EIK_0069|EIK_0106,侍|もののふ|根性の絆|泰然自若|知勇兼備|柔能制剛|謀略家,侍|もののふ|根性の絆|泰然自若|知勇兼備|柔能制剛|謀略家,9855,1303,336,374,197,336,204,348,337,353,357,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0069|EIK_0101|EIK_0103|EIK_0106|EIK_0247|EIK_0308||もののふ|侍|柔能制剛|根性の絆|泰然自若|知勇兼備|謀略家,,step174_validate_repair_7_9,14000,14000,jinpo_result_db_7_part008.csv
step174_7_141116,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0311|EIK_0064|EIK_0017|EIK_0093|EIK_0286|EIK_0339,的場源四郎|雑賀孫市(道化)|堀秀政|大内義隆|細川藤孝|今川氏真,EIK_0311|EIK_0064|EIK_0017|EIK_0093|EIK_0286|EIK_0339,才腕の絆|技巧伝承|文明開化|多芸多才|山紫水明|文化人の絆|硝煙弾雨,才腕の絆|技巧伝承|文明開化|多芸多才|山紫水明|文化人の絆|硝煙弾雨,9521,1273,91,55,502,282,255,482,492,518,529,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0017|EIK_0064|EIK_0093|EIK_0286|EIK_0311|EIK_0339||多芸多才|山紫水明|才腕の絆|技巧伝承|文化人の絆|文明開化|硝煙弾雨,,step174_validate_repair_7_9,14000,14000,jinpo_result_db_7_part008.csv
step174_7_141117,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0318|EIK_0094|EIK_0387|EIK_0256|EIK_0239|EIK_0070,片倉重長|金森長近|朝倉義景(八雷)|魔女ルシア|真田幸村(水練)|前田利家(兎忍),EIK_0318|EIK_0094|EIK_0387|EIK_0256|EIK_0239|EIK_0070,山紫水明|文化人の絆|文明開化|流行創出|洒落者の絆|戦場の華|もののふ,山紫水明|文化人の絆|文明開化|流行創出|洒落者の絆|戦場の華|もののふ,9698,908,205,44,180,341,411,570,581,517,545,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0070|EIK_0094|EIK_0239|EIK_0256|EIK_0318|EIK_0387||もののふ|山紫水明|戦場の華|文化人の絆|文明開化|洒落者の絆|流行創出,,step174_validate_repair_7_9,14000,14000,jinpo_result_db_7_part008.csv
step174_7_141118,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0369|EIK_0091|EIK_0387|EIK_0093|EIK_0071|EIK_0017,泉田重光|豊臣秀次|朝倉義景(八雷)|大内義隆|納涼忍お綾|堀秀政,EIK_0369|EIK_0091|EIK_0387|EIK_0093|EIK_0071|EIK_0017,山紫水明|文化人の絆|技巧伝承|才腕の絆|多芸多才|文明開化|立役者,山紫水明|文化人の絆|技巧伝承|才腕の絆|多芸多才|文明開化|立役者,9801,0,72,56,477,475,365,685,680,685,704,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0017|EIK_0071|EIK_0091|EIK_0093|EIK_0369|EIK_0387||多芸多才|山紫水明|才腕の絆|技巧伝承|文化人の絆|文明開化|立役者,,step174_validate_repair_7_9,14000,14000,jinpo_result_db_7_part008.csv
step174_7_141119,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0370|EIK_0017|EIK_0042|EIK_0224|EIK_0093|EIK_0114,内藤正成|堀秀政|谷忠澄|黒猫ノア|大内義隆|細川藤孝(立役),EIK_0370|EIK_0017|EIK_0042|EIK_0224|EIK_0093|EIK_0114,傾奇者|多芸多才|外交官の絆|山紫水明|技巧伝承|文明開化|巧言令色,傾奇者|多芸多才|外交官の絆|山紫水明|技巧伝承|文明開化|巧言令色,9743,993,119,137,318,378,628,413,426,420,425,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0017|EIK_0042|EIK_0093|EIK_0114|EIK_0224|EIK_0370||傾奇者|外交官の絆|多芸多才|山紫水明|巧言令色|技巧伝承|文明開化,,step174_validate_repair_7_9,14000,14000,jinpo_result_db_7_part008.csv
step174_7_141120,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0373|EIK_0017|EIK_0042|EIK_0224|EIK_0093|EIK_0114,藤堂高虎|堀秀政|谷忠澄|黒猫ノア|大内義隆|細川藤孝(立役),EIK_0373|EIK_0017|EIK_0042|EIK_0224|EIK_0093|EIK_0114,傾奇者|多芸多才|外交官の絆|山紫水明|技巧伝承|文明開化|巧言令色,傾奇者|多芸多才|外交官の絆|山紫水明|技巧伝承|文明開化|巧言令色,9684,1006,116,135,316,385,631,422,436,432,437,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0017|EIK_0042|EIK_0093|EIK_0114|EIK_0224|EIK_0373||傾奇者|外交官の絆|多芸多才|山紫水明|巧言令色|技巧伝承|文明開化,,step174_validate_repair_7_9,14000,14000,jinpo_result_db_7_part008.csv
step174_7_141121,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0011|EIK_0247|EIK_0103|EIK_0101|EIK_0119|EIK_0128,斎藤義龍|島左近|長野業正|山県昌景(泰然)|上泉信綱|浅井長政,EIK_0011|EIK_0247|EIK_0103|EIK_0101|EIK_0119|EIK_0128,侍|もののふ|根性の絆|泰然自若|武芸の絆|知勇兼備|謀略家,侍|もののふ|根性の絆|泰然自若|武芸の絆|知勇兼備|謀略家,10160,1206,463,439,168,181,196,294,284,292,316,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0011|EIK_0101|EIK_0103|EIK_0119|EIK_0128|EIK_0247||もののふ|侍|根性の絆|武芸の絆|泰然自若|知勇兼備|謀略家,,step174_validate_repair_7_9,13999,13999,jinpo_result_db_7_part008.csv
step174_7_141122,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0017|EIK_0071|EIK_0203|EIK_0216|EIK_0153|EIK_0095,堀秀政|納涼忍お綾|武田信玄(野望)|帰蝶|本庄繁長|柳生宗矩,EIK_0017|EIK_0071|EIK_0203|EIK_0216|EIK_0153|EIK_0095,能鷹隠爪|戦場の華|豪傑|才腕の絆|技巧伝承|文明開化|多芸多才,能鷹隠爪|戦場の華|豪傑|才腕の絆|技巧伝承|文明開化|多芸多才,9811,908,289,140,415,315,591,368,382,375,405,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0017|EIK_0071|EIK_0095|EIK_0153|EIK_0203|EIK_0216||多芸多才|戦場の華|才腕の絆|技巧伝承|文明開化|能鷹隠爪|豪傑,,step174_validate_repair_7_9,13999,13999,jinpo_result_db_7_part008.csv
step174_7_141123,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0017|EIK_0093|EIK_0057|EIK_0387|EIK_0091|EIK_0250,堀秀政|大内義隆|大野治長|朝倉義景(八雷)|豊臣秀次|鍋島直茂(人狼),EIK_0017|EIK_0093|EIK_0057|EIK_0387|EIK_0091|EIK_0250,山紫水明|技巧伝承|文化人の絆|立役者|文明開化|傾奇者|多芸多才,山紫水明|技巧伝承|文化人の絆|立役者|文明開化|傾奇者|多芸多才,9971,0,121,96,359,569,378,636,618,619,632,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0017|EIK_0057|EIK_0091|EIK_0093|EIK_0250|EIK_0387||傾奇者|多芸多才|山紫水明|技巧伝承|文化人の絆|文明開化|立役者,,step174_validate_repair_7_9,13999,13999,jinpo_result_db_7_part008.csv
step174_7_141124,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0020|EIK_0091|EIK_0387|EIK_0244|EIK_0040|EIK_0001,北条氏照(剛柔)|豊臣秀次|朝倉義景(八雷)|前田慶次(野望)|北条氏邦|豊臣秀長,EIK_0020|EIK_0091|EIK_0387|EIK_0244|EIK_0040|EIK_0001,山紫水明|文明開化|多芸多才|柔能制剛|知将の絆|立役者|技巧伝承,山紫水明|文明開化|多芸多才|柔能制剛|知将の絆|立役者|技巧伝承,10103,0,70,86,308,779,383,591,563,551,565,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0001|EIK_0020|EIK_0040|EIK_0091|EIK_0244|EIK_0387||多芸多才|山紫水明|技巧伝承|文明開化|柔能制剛|知将の絆|立役者,,step174_validate_repair_7_9,13999,13999,jinpo_result_db_7_part008.csv
step174_7_141125,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0033|EIK_0034|EIK_0387|EIK_0093|EIK_0156|EIK_0042,丹羽長秀(風雲)|直江兼続(王佐)|朝倉義景(八雷)|大内義隆|前田慶次|谷忠澄,EIK_0033|EIK_0034|EIK_0387|EIK_0093|EIK_0156|EIK_0042,山紫水明|文化人の絆|技巧伝承|傾奇者|多芸多才|文明開化|立役者,山紫水明|文化人の絆|技巧伝承|傾奇者|多芸多才|文明開化|立役者,10015,0,122,97,325,558,378,628,643,628,605,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0033|EIK_0034|EIK_0042|EIK_0093|EIK_0156|EIK_0387||傾奇者|多芸多才|山紫水明|技巧伝承|文化人の絆|文明開化|立役者,,step174_validate_repair_7_9,13999,13999,jinpo_result_db_7_part008.csv
step174_7_141126,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0034|EIK_0204|EIK_0341|EIK_0022|EIK_0188|EIK_0183,直江兼続(王佐)|北条氏康(獅子)|佐々成政|佐竹義重|斎藤道三(巳)|宇佐美定満,EIK_0034|EIK_0204|EIK_0341|EIK_0022|EIK_0188|EIK_0183,侍|勇将の絆|才腕の絆|知勇兼備|柔能制剛|立役者|技巧伝承,侍|勇将の絆|才腕の絆|知勇兼備|柔能制剛|立役者|技巧伝承,9914,1293,257,223,385,354,292,343,311,308,319,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0022|EIK_0034|EIK_0183|EIK_0188|EIK_0204|EIK_0341||侍|勇将の絆|才腕の絆|技巧伝承|柔能制剛|知勇兼備|立役者,,step174_validate_repair_7_9,13999,13999,jinpo_result_db_7_part008.csv
step174_7_141127,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0042|EIK_0093|EIK_0286|EIK_0387|EIK_0102|EIK_0156,谷忠澄|大内義隆|細川藤孝|朝倉義景(八雷)|真田信幸(泰然)|前田慶次,EIK_0042|EIK_0093|EIK_0286|EIK_0387|EIK_0102|EIK_0156,山紫水明|技巧伝承|文化人の絆|流行創出|傾奇者|多芸多才|文明開化,山紫水明|技巧伝承|文化人の絆|流行創出|傾奇者|多芸多才|文明開化,9403,845,130,82,299,444,270,650,625,606,645,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0042|EIK_0093|EIK_0102|EIK_0156|EIK_0286|EIK_0387||傾奇者|多芸多才|山紫水明|技巧伝承|文化人の絆|文明開化|流行創出,,step174_validate_repair_7_9,13999,13999,jinpo_result_db_7_part008.csv
step174_7_141128,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0042|EIK_0095|EIK_0092|EIK_0031|EIK_0231|EIK_0256,谷忠澄|柳生宗矩|細川忠興(山紫)|黒百合(納涼)|小松姫(航海)|魔女ルシア,EIK_0042|EIK_0095|EIK_0092|EIK_0031|EIK_0231|EIK_0256,山紫水明|豪傑|女傑の絆|多芸多才|技巧伝承|文明開化|竜飛鳳舞,山紫水明|豪傑|女傑の絆|多芸多才|技巧伝承|文明開化|竜飛鳳舞,9887,926,432,54,292,478,457,343,398,331,401,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0031|EIK_0042|EIK_0092|EIK_0095|EIK_0231|EIK_0256||多芸多才|女傑の絆|山紫水明|技巧伝承|文明開化|竜飛鳳舞|豪傑,,step174_validate_repair_7_9,13999,13999,jinpo_result_db_7_part008.csv
step174_7_141129,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0042|EIK_0095|EIK_0131|EIK_0103|EIK_0250|EIK_0256,谷忠澄|柳生宗矩|蒲生氏郷|長野業正|鍋島直茂(人狼)|魔女ルシア,EIK_0042|EIK_0095|EIK_0131|EIK_0103|EIK_0250|EIK_0256,侍|流行創出|戦場の華|多芸多才|技巧伝承|文明開化|竜飛鳳舞,侍|流行創出|戦場の華|多芸多才|技巧伝承|文明開化|竜飛鳳舞,9599,1379,347,97,220,463,468,358,350,339,379,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0042|EIK_0095|EIK_0103|EIK_0131|EIK_0250|EIK_0256||侍|多芸多才|戦場の華|技巧伝承|文明開化|流行創出|竜飛鳳舞,,step174_validate_repair_7_9,13999,13999,jinpo_result_db_7_part008.csv
step174_7_141130,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0042|EIK_0095|EIK_0191|EIK_0208|EIK_0107|EIK_0256,谷忠澄|柳生宗矩|上杉謙信(野望)|ガラシャ(聖)|井伊直虎|魔女ルシア,EIK_0042|EIK_0095|EIK_0191|EIK_0208|EIK_0107|EIK_0256,豪傑|女傑の絆|戦場の華|多芸多才|技巧伝承|文明開化|竜飛鳳舞,豪傑|女傑の絆|戦場の華|多芸多才|技巧伝承|文明開化|竜飛鳳舞,10213,936,551,65,270,425,661,205,222,233,218,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0042|EIK_0095|EIK_0107|EIK_0191|EIK_0208|EIK_0256||多芸多才|女傑の絆|戦場の華|技巧伝承|文明開化|竜飛鳳舞|豪傑,,step174_validate_repair_7_9,13999,13999,jinpo_result_db_7_part008.csv
