result_id,issue,formation,old_bond_count,actual_bond_count,old_bond_names,actual_bond_names,eiketsu_ids,eiketsu_names
step172_7_方円_005554,actual_count_outside_7_9,方円,7,5,意気衝天|才腕の絆|技巧伝承|柔能制剛|立役者|謀略家|質実剛健,意気衝天|質実剛健|柔能制剛|立役者|謀略家,EIK_0083|EIK_0019|EIK_0388|EIK_0204|EIK_0034|EIK_0125,豊臣秀吉|伊達政宗(起源)|お市(八雷)|北条氏康(獅子)|直江兼続(王佐)|竹中半兵衛
step172_7_方円_005641,actual_count_outside_7_9,方円,7,5,意気衝天|才気煥発|技巧伝承|柔能制剛|知勇兼備|謀略家|質実剛健,意気衝天|質実剛健|柔能制剛|才気煥発|謀略家,EIK_0202|EIK_0015|EIK_0388|EIK_0204|EIK_0091|EIK_0125,徳川家康(東軍)|武田晴信|お市(八雷)|北条氏康(獅子)|豊臣秀次|竹中半兵衛
step172_7_方円_005653,actual_count_outside_7_9,方円,7,6,世渡り上手の絆|天神地祇|影の者|才腕の絆|薬師|謀略家|質実剛健,薬師|質実剛健|天神地祇|影の者|世渡り上手の絆|謀略家,EIK_0125|EIK_0077|EIK_0388|EIK_0154|EIK_0007|EIK_0054,竹中半兵衛|石川数正(臥薪)|お市(八雷)|ねね(涼)|百地三太夫(野望)|斎藤利三(神祇)
step172_7_方円_005655,actual_count_outside_7_9,方円,7,6,世渡り上手の絆|天神地祇|影の者|才腕の絆|薬師|謀略家|質実剛健,薬師|質実剛健|天神地祇|影の者|世渡り上手の絆|謀略家,EIK_0125|EIK_0077|EIK_0388|EIK_0376|EIK_0007|EIK_0054,竹中半兵衛|石川数正(臥薪)|お市(八雷)|ねね(納涼)|百地三太夫(野望)|斎藤利三(神祇)
step172_7_方円_005728,actual_count_outside_7_9,方円,7,6,世渡り上手の絆|天神地祇|才腕の絆|立役者|薬師|謀略家|質実剛健,薬師|質実剛健|天神地祇|世渡り上手の絆|立役者|謀略家,EIK_0125|EIK_0077|EIK_0388|EIK_0154|EIK_0054|EIK_0069,竹中半兵衛|石川数正(臥薪)|お市(八雷)|ねね(涼)|斎藤利三(神祇)|蜂須賀正勝
step172_7_方円_005730,actual_count_outside_7_9,方円,7,6,世渡り上手の絆|天神地祇|才腕の絆|立役者|薬師|謀略家|質実剛健,薬師|質実剛健|天神地祇|世渡り上手の絆|立役者|謀略家,EIK_0125|EIK_0077|EIK_0388|EIK_0376|EIK_0054|EIK_0069,竹中半兵衛|石川数正(臥薪)|お市(八雷)|ねね(納涼)|斎藤利三(神祇)|蜂須賀正勝
step172_7_方円_005767,actual_count_outside_7_9,方円,7,6,摂理探究|文明開化|柔能制剛|知勇兼備|立役者|謀略家|雄材大略,文明開化|柔能制剛|立役者|摂理探究|雄材大略|謀略家,EIK_0015|EIK_0012|EIK_0387|EIK_0204|EIK_0125|EIK_0033,武田晴信|前田利家(雄材)|朝倉義景|北条氏康(獅子)|竹中半兵衛|丹羽長秀(風雲)
step172_7_方円_005769,actual_count_outside_7_9,方円,7,6,摂理探究|文明開化|柔能制剛|知勇兼備|立役者|謀略家|雄材大略,文明開化|摂理探究|雄材大略|謀略家|柔能制剛|立役者,EIK_0125|EIK_0204|EIK_0387|EIK_0378|EIK_0015|EIK_0033,竹中半兵衛|北条氏康(獅子)|朝倉義景|前田利家|武田晴信|丹羽長秀(風雲)
step172_7_方円_005811,actual_count_outside_7_9,方円,7,6,摂理探究|文明開化|柔能制剛|知勇兼備|立役者|謀略家|雄材大略,文明開化|柔能制剛|立役者|摂理探究|雄材大略|謀略家,EIK_0015|EIK_0012|EIK_0387|EIK_0204|EIK_0125|EIK_0003,武田晴信|前田利家(雄材)|朝倉義景|北条氏康(獅子)|竹中半兵衛|竹中半兵衛(右腕)
step172_7_方円_005813,actual_count_outside_7_9,方円,7,6,摂理探究|文明開化|柔能制剛|知勇兼備|立役者|謀略家|雄材大略,文明開化|摂理探究|雄材大略|謀略家|柔能制剛|立役者,EIK_0125|EIK_0204|EIK_0387|EIK_0378|EIK_0015|EIK_0003,竹中半兵衛|北条氏康(獅子)|朝倉義景|前田利家|武田晴信|竹中半兵衛(右腕)
step172_7_方円_005833,actual_count_outside_7_9,方円,7,5,外交官の絆|多芸多才|山紫水明|技巧伝承|文明開化|流行創出|老練闊達,山紫水明|文明開化|外交官の絆|流行創出|老練闊達,EIK_0056|EIK_0114|EIK_0387|EIK_0224|EIK_0024|EIK_0385,織田信忠|細川藤孝(立役)|朝倉義景|黒猫ノア|今川義元|尼子晴久
step172_7_方円_005886,actual_count_outside_7_9,方円,7,5,多芸多才|山紫水明|技巧伝承|文明開化|流行創出|謀略家|雄材大略,山紫水明|文明開化|流行創出|雄材大略|謀略家,EIK_0003|EIK_0012|EIK_0387|EIK_0024|EIK_0224|EIK_0385,竹中半兵衛(右腕)|前田利家(雄材)|朝倉義景|今川義元|黒猫ノア|尼子晴久
step172_7_方円_005887,actual_count_outside_7_9,方円,7,5,多芸多才|山紫水明|技巧伝承|文明開化|流行創出|謀略家|雄材大略,山紫水明|文明開化|雄材大略|謀略家|流行創出,EIK_0224|EIK_0024|EIK_0387|EIK_0378|EIK_0003|EIK_0385,黒猫ノア|今川義元|朝倉義景|前田利家|竹中半兵衛(右腕)|尼子晴久
step172_7_方円_005980,actual_count_outside_7_9,方円,7,5,多芸多才|山紫水明|技巧伝承|文明開化|流行創出|謀略家|雄材大略,山紫水明|文明開化|流行創出|雄材大略|謀略家,EIK_0033|EIK_0012|EIK_0387|EIK_0024|EIK_0224|EIK_0385,丹羽長秀(風雲)|前田利家(雄材)|朝倉義景|今川義元|黒猫ノア|尼子晴久
step172_7_方円_005981,actual_count_outside_7_9,方円,7,5,多芸多才|山紫水明|技巧伝承|文明開化|流行創出|謀略家|雄材大略,山紫水明|文明開化|雄材大略|謀略家|流行創出,EIK_0224|EIK_0024|EIK_0387|EIK_0378|EIK_0033|EIK_0385,黒猫ノア|今川義元|朝倉義景|前田利家|丹羽長秀(風雲)|尼子晴久
step172_7_方円_006029,actual_count_outside_7_9,方円,7,5,外交官の絆|多芸多才|山紫水明|技巧伝承|文明開化|流行創出|老練闊達,山紫水明|文明開化|外交官の絆|流行創出|老練闊達,EIK_0099|EIK_0114|EIK_0387|EIK_0224|EIK_0024|EIK_0385,明石全登|細川藤孝(立役)|朝倉義景|黒猫ノア|今川義元|尼子晴久
step172_7_方円_006109,actual_count_outside_7_9,方円,7,6,天神地祇|技巧伝承|明敏の絆|知将の絆|立役者|陰陽師|陰陽道の絆,陰陽師|陰陽道の絆|知将の絆|明敏の絆|天神地祇|立役者,EIK_0056|EIK_0058|EIK_0387|EIK_0125|EIK_0233|EIK_0068,織田信忠|早川殿|朝倉義景|竹中半兵衛|小早川隆景(羽織)|島津義久
step172_7_方円_006131,actual_count_outside_7_9,方円,7,5,外交官の絆|多芸多才|山紫水明|技巧伝承|文明開化|流行創出|老練闊達,山紫水明|文明開化|外交官の絆|流行創出|老練闊達,EIK_0190|EIK_0114|EIK_0387|EIK_0224|EIK_0024|EIK_0385,三好長慶(生殺)|細川藤孝(立役)|朝倉義景|黒猫ノア|今川義元|尼子晴久
step172_7_方円_006186,actual_count_outside_7_9,方円,7,5,外交官の絆|多芸多才|山紫水明|技巧伝承|文明開化|流行創出|老練闊達,山紫水明|文明開化|外交官の絆|流行創出|老練闊達,EIK_0200|EIK_0114|EIK_0387|EIK_0224|EIK_0024|EIK_0385,長尾景虎|細川藤孝(立役)|朝倉義景|黒猫ノア|今川義元|尼子晴久
step172_7_方円_006559,actual_count_outside_7_9,方円,7,6,意気衝天|才気煥発|技巧伝承|柔能制剛|立役者|謀略家|質実剛健,意気衝天|質実剛健|柔能制剛|立役者|才気煥発|謀略家,EIK_0202|EIK_0015|EIK_0388|EIK_0204|EIK_0034|EIK_0125,徳川家康(東軍)|武田晴信|お市(八雷)|北条氏康(獅子)|直江兼続(王佐)|竹中半兵衛
step172_7_方円_006663,actual_count_outside_7_9,方円,7,6,意気衝天|柔能制剛|王佐之才|知勇兼備|立役者|薬師|質実剛健,薬師|王佐之才|意気衝天|質実剛健|立役者|柔能制剛,EIK_0125|EIK_0033|EIK_0004|EIK_0388|EIK_0044|EIK_0204,竹中半兵衛|丹羽長秀(風雲)|酒井忠次(衣鉢)|お市(八雷)|唐沢玄蕃|北条氏康(獅子)
step172_7_方円_006665,actual_count_outside_7_9,方円,7,6,意気衝天|柔能制剛|王佐之才|知勇兼備|立役者|薬師|質実剛健,薬師|王佐之才|意気衝天|質実剛健|立役者|柔能制剛,EIK_0125|EIK_0033|EIK_0382|EIK_0388|EIK_0044|EIK_0204,竹中半兵衛|丹羽長秀(風雲)|酒井忠次(通)|お市(八雷)|唐沢玄蕃|北条氏康(獅子)
step172_7_方円_006673,actual_count_outside_7_9,方円,7,6,才腕の絆|立役者|老練闊達|謀略家|陰陽師|陰陽道の絆|雄材大略,陰陽師|立役者|老練闊達|雄材大略|陰陽道の絆|謀略家,EIK_0009|EIK_0125|EIK_0387|EIK_0301|EIK_0099|EIK_0081,毛利隆元|竹中半兵衛|朝倉義景|真田信幸|明石全登|陶晴賢
step172_7_方円_006704,actual_count_outside_7_9,方円,7,6,意気衝天|才腕の絆|技巧伝承|柔能制剛|立役者|謀略家|質実剛健,意気衝天|質実剛健|柔能制剛|立役者|技巧伝承|謀略家,EIK_0125|EIK_0019|EIK_0388|EIK_0204|EIK_0034|EIK_0054,竹中半兵衛|伊達政宗(起源)|お市(八雷)|北条氏康(獅子)|直江兼続(王佐)|斎藤利三(神祇)
step172_7_方円_006741,actual_count_outside_7_9,方円,7,5,外交官の絆|多芸多才|山紫水明|技巧伝承|文明開化|流行創出|老練闊達,山紫水明|文明開化|外交官の絆|流行創出|老練闊達,EIK_0187|EIK_0114|EIK_0387|EIK_0224|EIK_0024|EIK_0385,今川義元(周年)|細川藤孝(立役)|朝倉義景|黒猫ノア|今川義元|尼子晴久
step172_7_方円_006796,actual_count_outside_7_9,方円,7,6,多芸多才|山紫水明|戦場の華|文明開化|洒落者の絆|流行創出|花鳥風月,山紫水明|文明開化|花鳥風月|洒落者の絆|戦場の華|流行創出,EIK_0385|EIK_0024|EIK_0387|EIK_0244|EIK_0230|EIK_0229,尼子晴久|今川義元|朝倉義景|前田慶次(野望)|出雲阿国(野望)|出雲阿国(神将)
step172_7_方円_006832,actual_count_outside_7_9,方円,7,6,意気衝天|柔能制剛|知勇兼備|立役者|謀略家|質実剛健|軍学の絆,意気衝天|質実剛健|柔能制剛|立役者|軍学の絆|謀略家,EIK_0202|EIK_0015|EIK_0388|EIK_0204|EIK_0125|EIK_0066,徳川家康(東軍)|武田晴信|お市(八雷)|北条氏康(獅子)|竹中半兵衛|鍋島直茂(乱雲)
step172_7_方円_006863,actual_count_outside_7_9,方円,7,6,山紫水明|才腕の絆|技巧伝承|文化人の絆|知勇兼備|老練闊達|陰陽師,山紫水明|技巧伝承|文化人の絆|陰陽師|老練闊達|知勇兼備,EIK_0022|EIK_0093|EIK_0387|EIK_0114|EIK_0146|EIK_0125,佐竹義重|大内義隆|朝倉義景|細川藤孝(立役)|室賀正武|竹中半兵衛
step172_7_方円_007007,actual_count_outside_7_9,方円,7,6,外交官の絆|多芸多才|山紫水明|巧言令色|技巧伝承|文明開化|流行創出,山紫水明|文明開化|外交官の絆|流行創出|技巧伝承|巧言令色,EIK_0069|EIK_0114|EIK_0387|EIK_0224|EIK_0385|EIK_0024,蜂須賀正勝|細川藤孝(立役)|朝倉義景|黒猫ノア|尼子晴久|今川義元
step172_7_方円_007021,actual_count_outside_7_9,方円,7,6,意気衝天|柔能制剛|王佐之才|知勇兼備|立役者|薬師|質実剛健,薬師|王佐之才|意気衝天|質実剛健|立役者|柔能制剛,EIK_0125|EIK_0033|EIK_0004|EIK_0388|EIK_0050|EIK_0204,竹中半兵衛|丹羽長秀(風雲)|酒井忠次(衣鉢)|お市(八雷)|渡辺了|北条氏康(獅子)
step172_7_方円_007023,actual_count_outside_7_9,方円,7,6,意気衝天|柔能制剛|王佐之才|知勇兼備|立役者|薬師|質実剛健,薬師|王佐之才|意気衝天|質実剛健|立役者|柔能制剛,EIK_0125|EIK_0033|EIK_0382|EIK_0388|EIK_0050|EIK_0204,竹中半兵衛|丹羽長秀(風雲)|酒井忠次(通)|お市(八雷)|渡辺了|北条氏康(獅子)
step172_7_方円_007121,actual_count_outside_7_9,方円,7,6,才腕の絆|明敏の絆|柔能制剛|知将の絆|謀略家|陰陽師|陰陽道の絆,陰陽師|陰陽道の絆|明敏の絆|知将の絆|謀略家|柔能制剛,EIK_0083|EIK_0054|EIK_0387|EIK_0068|EIK_0233|EIK_0125,豊臣秀吉|斎藤利三(神祇)|朝倉義景|島津義久|小早川隆景(羽織)|竹中半兵衛
step172_7_方円_007146,actual_count_outside_7_9,方円,7,6,才腕の絆|技巧伝承|柔能制剛|立役者|謀略家|陰陽師|雄材大略,陰陽師|立役者|技巧伝承|謀略家|柔能制剛|雄材大略,EIK_0002|EIK_0034|EIK_0387|EIK_0054|EIK_0385|EIK_0083,片倉景綱(右腕)|直江兼続(王佐)|朝倉義景|斎藤利三(神祇)|尼子晴久|豊臣秀吉
step172_7_方円_007208,actual_count_outside_7_9,方円,7,6,山紫水明|才腕の絆|技巧伝承|文化人の絆|文明開化|流行創出|豪傑,山紫水明|技巧伝承|文化人の絆|文明開化|流行創出|豪傑,EIK_0385|EIK_0093|EIK_0387|EIK_0256|EIK_0247|EIK_0095,尼子晴久|大内義隆|朝倉義景|魔女ルシア|島左近|柳生宗矩
step172_7_方円_007252,actual_count_outside_7_9,方円,7,6,山紫水明|才腕の絆|技巧伝承|文化人の絆|文明開化|流行創出|知勇兼備,山紫水明|文化人の絆|技巧伝承|流行創出|知勇兼備|文明開化,EIK_0204|EIK_0091|EIK_0387|EIK_0093|EIK_0385|EIK_0064,北条氏康(獅子)|豊臣秀次|朝倉義景|大内義隆|尼子晴久|雑賀孫市(道化)
step172_7_方円_007281,actual_count_outside_7_9,方円,7,6,意気衝天|柔能制剛|王佐之才|知勇兼備|立役者|薬師|質実剛健,薬師|王佐之才|意気衝天|質実剛健|立役者|柔能制剛,EIK_0125|EIK_0033|EIK_0004|EIK_0388|EIK_0039|EIK_0204,竹中半兵衛|丹羽長秀(風雲)|酒井忠次(衣鉢)|お市(八雷)|十河一存|北条氏康(獅子)
step172_7_方円_007283,actual_count_outside_7_9,方円,7,6,意気衝天|柔能制剛|王佐之才|知勇兼備|立役者|薬師|質実剛健,薬師|王佐之才|意気衝天|質実剛健|立役者|柔能制剛,EIK_0125|EIK_0033|EIK_0004|EIK_0388|EIK_0041|EIK_0204,竹中半兵衛|丹羽長秀(風雲)|酒井忠次(衣鉢)|お市(八雷)|井伊直政|北条氏康(獅子)
step172_7_方円_007285,actual_count_outside_7_9,方円,7,6,意気衝天|柔能制剛|王佐之才|知勇兼備|立役者|薬師|質実剛健,薬師|王佐之才|意気衝天|質実剛健|立役者|柔能制剛,EIK_0125|EIK_0033|EIK_0382|EIK_0388|EIK_0039|EIK_0204,竹中半兵衛|丹羽長秀(風雲)|酒井忠次(通)|お市(八雷)|十河一存|北条氏康(獅子)
step172_7_方円_007287,actual_count_outside_7_9,方円,7,6,意気衝天|柔能制剛|王佐之才|知勇兼備|立役者|薬師|質実剛健,薬師|王佐之才|意気衝天|質実剛健|立役者|柔能制剛,EIK_0125|EIK_0033|EIK_0382|EIK_0388|EIK_0041|EIK_0204,竹中半兵衛|丹羽長秀(風雲)|酒井忠次(通)|お市(八雷)|井伊直政|北条氏康(獅子)
step172_7_方円_007292,actual_count_outside_7_9,方円,7,5,外交官の絆|多芸多才|山紫水明|技巧伝承|文明開化|流行創出|老練闊達,山紫水明|文明開化|外交官の絆|流行創出|老練闊達,EIK_0085|EIK_0114|EIK_0387|EIK_0224|EIK_0024|EIK_0385,愛姫(起源)|細川藤孝(立役)|朝倉義景|黒猫ノア|今川義元|尼子晴久
step172_7_方円_007350,actual_count_outside_7_9,方円,7,6,外交官の絆|多芸多才|山紫水明|巧言令色|技巧伝承|文明開化|流行創出,山紫水明|文明開化|外交官の絆|流行創出|技巧伝承|巧言令色,EIK_0009|EIK_0114|EIK_0387|EIK_0224|EIK_0385|EIK_0024,毛利隆元|細川藤孝(立役)|朝倉義景|黒猫ノア|尼子晴久|今川義元
step172_7_方円_007365,actual_count_outside_7_9,方円,7,5,外交官の絆|多芸多才|山紫水明|技巧伝承|文明開化|流行創出|老練闊達,山紫水明|文明開化|外交官の絆|流行創出|老練闊達,EIK_0061|EIK_0114|EIK_0387|EIK_0224|EIK_0024|EIK_0385,林崎甚助|細川藤孝(立役)|朝倉義景|黒猫ノア|今川義元|尼子晴久
step172_7_方円_007499,actual_count_outside_7_9,方円,7,5,外交官の絆|多芸多才|山紫水明|技巧伝承|文明開化|流行創出|老練闊達,山紫水明|文明開化|外交官の絆|流行創出|老練闊達,EIK_0098|EIK_0114|EIK_0387|EIK_0224|EIK_0024|EIK_0385,義姫|細川藤孝(立役)|朝倉義景|黒猫ノア|今川義元|尼子晴久
step172_7_方円_007549,actual_count_outside_7_9,方円,7,6,外交官の絆|多芸多才|山紫水明|巧言令色|技巧伝承|文明開化|流行創出,山紫水明|文明開化|外交官の絆|流行創出|技巧伝承|巧言令色,EIK_0083|EIK_0114|EIK_0387|EIK_0224|EIK_0385|EIK_0024,豊臣秀吉|細川藤孝(立役)|朝倉義景|黒猫ノア|尼子晴久|今川義元
step172_7_方円_007596,actual_count_outside_7_9,方円,7,6,世渡り上手の絆|天神地祇|才腕の絆|技巧伝承|知将の絆|謀略家|陰陽師,技巧伝承|陰陽師|知将の絆|天神地祇|世渡り上手の絆|謀略家,EIK_0083|EIK_0057|EIK_0387|EIK_0105|EIK_0125|EIK_0054,豊臣秀吉|大野治長|朝倉義景|尼子経久|竹中半兵衛|斎藤利三(神祇)
step172_7_方円_007608,actual_count_outside_7_9,方円,7,5,外交官の絆|多芸多才|山紫水明|巧言令色|技巧伝承|文明開化|流行創出,山紫水明|文明開化|外交官の絆|流行創出|巧言令色,EIK_0065|EIK_0114|EIK_0387|EIK_0224|EIK_0385|EIK_0024,望月千代女(道化)|細川藤孝(立役)|朝倉義景|黒猫ノア|尼子晴久|今川義元
step172_7_方円_007690,actual_count_outside_7_9,方円,7,5,外交官の絆|多芸多才|山紫水明|巧言令色|技巧伝承|文明開化|流行創出,山紫水明|文明開化|外交官の絆|流行創出|巧言令色,EIK_0068|EIK_0114|EIK_0387|EIK_0224|EIK_0385|EIK_0024,島津義久|細川藤孝(立役)|朝倉義景|黒猫ノア|尼子晴久|今川義元
step172_7_方円_007737,actual_count_outside_7_9,方円,7,6,多芸多才|山紫水明|戦場の華|文明開化|洒落者の絆|流行創出|花鳥風月,山紫水明|文明開化|花鳥風月|洒落者の絆|戦場の華|流行創出,EIK_0385|EIK_0024|EIK_0387|EIK_0244|EIK_0230|EIK_0156,尼子晴久|今川義元|朝倉義景|前田慶次(野望)|出雲阿国(野望)|前田慶次
step172_7_方円_007843,actual_count_outside_7_9,方円,7,6,天神地祇|技巧伝承|明敏の絆|知将の絆|立役者|陰陽師|陰陽道の絆,陰陽師|陰陽道の絆|知将の絆|明敏の絆|天神地祇|立役者,EIK_0004|EIK_0058|EIK_0387|EIK_0125|EIK_0246|EIK_0068,酒井忠次(衣鉢)|早川殿|朝倉義景|竹中半兵衛|竹中半兵衛(知将)|島津義久
step172_7_方円_007844,actual_count_outside_7_9,方円,7,6,天神地祇|技巧伝承|明敏の絆|知将の絆|立役者|陰陽師|陰陽道の絆,陰陽師|陰陽道の絆|知将の絆|明敏の絆|天神地祇|立役者,EIK_0382|EIK_0058|EIK_0387|EIK_0125|EIK_0246|EIK_0068,酒井忠次(通)|早川殿|朝倉義景|竹中半兵衛|竹中半兵衛(知将)|島津義久
step172_7_方円_007911,actual_count_outside_7_9,方円,7,5,外交官の絆|多芸多才|山紫水明|技巧伝承|文明開化|流行創出|老練闊達,山紫水明|文明開化|外交官の絆|流行創出|老練闊達,EIK_0084|EIK_0114|EIK_0387|EIK_0224|EIK_0024|EIK_0385,高台院|細川藤孝(立役)|朝倉義景|黒猫ノア|今川義元|尼子晴久
step172_7_方円_007925,actual_count_outside_7_9,方円,7,4,意気衝天|才気煥発|才腕の絆|技巧伝承|柔能制剛|知勇兼備|質実剛健,意気衝天|質実剛健|柔能制剛|才気煥発,EIK_0152|EIK_0019|EIK_0388|EIK_0204|EIK_0091|EIK_0125,七里頼周|伊達政宗(起源)|お市(八雷)|北条氏康(獅子)|豊臣秀次|竹中半兵衛
step172_7_方円_007934,actual_count_outside_7_9,方円,7,6,山紫水明|才腕の絆|技巧伝承|文化人の絆|文明開化|洒落者の絆|流行創出,山紫水明|技巧伝承|文化人の絆|文明開化|洒落者の絆|流行創出,EIK_0385|EIK_0093|EIK_0387|EIK_0108|EIK_0244|EIK_0064,尼子晴久|大内義隆|朝倉義景|名古屋山三郎|前田慶次(野望)|雑賀孫市(道化)
step172_7_方円_008075,actual_count_outside_7_9,方円,7,6,世渡り上手の絆|天神地祇|山紫水明|才腕の絆|技巧伝承|文化人の絆|謀略家,山紫水明|文化人の絆|技巧伝承|天神地祇|世渡り上手の絆|謀略家,EIK_0083|EIK_0057|EIK_0387|EIK_0093|EIK_0385|EIK_0054,豊臣秀吉|大野治長|朝倉義景|大内義隆|尼子晴久|斎藤利三(神祇)
step172_7_方円_008128,actual_count_outside_7_9,方円,7,6,才腕の絆|柔能制剛|立役者|老練闊達|謀略家|陰陽師|雄材大略,陰陽師|立役者|老練闊達|雄材大略|柔能制剛|謀略家,EIK_0083|EIK_0125|EIK_0387|EIK_0301|EIK_0099|EIK_0081,豊臣秀吉|竹中半兵衛|朝倉義景|真田信幸|明石全登|陶晴賢
step172_7_方円_008144,actual_count_outside_7_9,方円,7,5,外交官の絆|多芸多才|山紫水明|技巧伝承|文明開化|流行創出|老練闊達,山紫水明|文明開化|外交官の絆|流行創出|老練闊達,EIK_0233|EIK_0114|EIK_0387|EIK_0224|EIK_0024|EIK_0385,小早川隆景(羽織)|細川藤孝(立役)|朝倉義景|黒猫ノア|今川義元|尼子晴久
step172_7_方円_008199,actual_count_outside_7_9,方円,7,5,外交官の絆|才腕の絆|技巧伝承|柔能制剛|知勇兼備|立役者|老練闊達,外交官の絆|技巧伝承|柔能制剛|立役者|老練闊達,EIK_0006|EIK_0077|EIK_0387|EIK_0204|EIK_0066|EIK_0125,島津日新斎|石川数正(臥薪)|朝倉義景|北条氏康(獅子)|鍋島直茂(乱雲)|竹中半兵衛
step172_7_方円_008246,actual_count_outside_7_9,方円,7,6,意気衝天|戦場の華|技巧伝承|根性の絆|泰然自若|流行創出|能鷹隠爪,意気衝天|戦場の華|流行創出|能鷹隠爪|泰然自若|根性の絆,EIK_0103|EIK_0082|EIK_0388|EIK_0256|EIK_0166|EIK_0385,長野業正|山中鹿之介|お市(八雷)|魔女ルシア|太原雪斎|尼子晴久
step172_7_方円_008248,actual_count_outside_7_9,方円,7,6,意気衝天|戦場の華|技巧伝承|根性の絆|泰然自若|流行創出|能鷹隠爪,戦場の華|意気衝天|泰然自若|根性の絆|流行創出|能鷹隠爪,EIK_0166|EIK_0256|EIK_0388|EIK_0379|EIK_0103|EIK_0385,太原雪斎|魔女ルシア|お市(八雷)|山中鹿之介|長野業正|尼子晴久
step172_7_方円_008259,actual_count_outside_7_9,方円,7,6,世渡り上手の絆|影の者|才腕の絆|立役者|薬師|謀略家|質実剛健,薬師|質実剛健|影の者|世渡り上手の絆|立役者|謀略家,EIK_0125|EIK_0077|EIK_0388|EIK_0154|EIK_0007|EIK_0069,竹中半兵衛|石川数正(臥薪)|お市(八雷)|ねね(涼)|百地三太夫(野望)|蜂須賀正勝
step172_7_方円_008262,actual_count_outside_7_9,方円,7,6,世渡り上手の絆|影の者|才腕の絆|立役者|薬師|謀略家|質実剛健,薬師|質実剛健|影の者|世渡り上手の絆|立役者|謀略家,EIK_0125|EIK_0077|EIK_0388|EIK_0376|EIK_0007|EIK_0069,竹中半兵衛|石川数正(臥薪)|お市(八雷)|ねね(納涼)|百地三太夫(野望)|蜂須賀正勝
step172_7_方円_008348,actual_count_outside_7_9,方円,7,6,技巧伝承|明敏の絆|柔能制剛|知勇兼備|知将の絆|立役者|陰陽道の絆,柔能制剛|立役者|知勇兼備|陰陽道の絆|知将の絆|明敏の絆,EIK_0233|EIK_0125|EIK_0387|EIK_0204|EIK_0001|EIK_0068,小早川隆景(羽織)|竹中半兵衛|朝倉義景|北条氏康(獅子)|豊臣秀長|島津義久
step172_7_方円_008352,actual_count_outside_7_9,方円,7,6,才腕の絆|柔能制剛|立役者|老練闊達|謀略家|陰陽師|雄材大略,陰陽師|立役者|老練闊達|雄材大略|柔能制剛|謀略家,EIK_0009|EIK_0125|EIK_0387|EIK_0301|EIK_0099|EIK_0083,毛利隆元|竹中半兵衛|朝倉義景|真田信幸|明石全登|豊臣秀吉
step172_7_方円_008394,actual_count_outside_7_9,方円,7,6,山紫水明|才腕の絆|技巧伝承|文化人の絆|文明開化|洒落者の絆|流行創出,山紫水明|技巧伝承|文化人の絆|文明開化|洒落者の絆|流行創出,EIK_0385|EIK_0093|EIK_0387|EIK_0108|EIK_0258|EIK_0064,尼子晴久|大内義隆|朝倉義景|名古屋山三郎|明智光秀(闇)|雑賀孫市(道化)
step172_7_方円_008404,actual_count_outside_7_9,方円,7,6,山紫水明|意気衝天|才腕の絆|技巧伝承|文化人の絆|文明開化|知勇兼備,山紫水明|技巧伝承|文化人の絆|文明開化|意気衝天|知勇兼備,EIK_0125|EIK_0093|EIK_0387|EIK_0256|EIK_0044|EIK_0022,竹中半兵衛|大内義隆|朝倉義景|魔女ルシア|唐沢玄蕃|佐竹義重
step172_7_方円_008460,actual_count_outside_7_9,方円,7,6,天神地祇|技巧伝承|明敏の絆|知将の絆|立役者|陰陽師|陰陽道の絆,陰陽師|陰陽道の絆|知将の絆|明敏の絆|天神地祇|立役者,EIK_0073|EIK_0058|EIK_0387|EIK_0125|EIK_0246|EIK_0068,大谷吉継(西軍)|早川殿|朝倉義景|竹中半兵衛|竹中半兵衛(知将)|島津義久
step172_7_方円_008515,actual_count_outside_7_9,方円,7,6,侍|意気衝天|柔能制剛|知勇兼備|立役者|謀略家|質実剛健,意気衝天|質実剛健|柔能制剛|立役者|侍|謀略家,EIK_0327|EIK_0019|EIK_0388|EIK_0204|EIK_0125|EIK_0066,鈴木重朝|伊達政宗(起源)|お市(八雷)|北条氏康(獅子)|竹中半兵衛|鍋島直茂(乱雲)
step172_7_方円_008602,actual_count_outside_7_9,方円,7,6,意気衝天|柔能制剛|知勇兼備|立役者|謀略家|質実剛健|軍学の絆,意気衝天|質実剛健|柔能制剛|立役者|軍学の絆|謀略家,EIK_0178|EIK_0015|EIK_0388|EIK_0204|EIK_0125|EIK_0066,徳川家康|武田晴信|お市(八雷)|北条氏康(獅子)|竹中半兵衛|鍋島直茂(乱雲)
step172_7_方円_008650,actual_count_outside_7_9,方円,7,5,外交官の絆|多芸多才|山紫水明|巧言令色|技巧伝承|文明開化|流行創出,山紫水明|文明開化|外交官の絆|流行創出|巧言令色,EIK_0242|EIK_0114|EIK_0387|EIK_0224|EIK_0385|EIK_0024,仙桃院|細川藤孝(立役)|朝倉義景|黒猫ノア|尼子晴久|今川義元
step172_7_方円_008697,actual_count_outside_7_9,方円,7,5,外交官の絆|多芸多才|山紫水明|巧言令色|技巧伝承|文明開化|流行創出,山紫水明|文明開化|外交官の絆|流行創出|巧言令色,EIK_0247|EIK_0114|EIK_0387|EIK_0224|EIK_0385|EIK_0024,島左近|細川藤孝(立役)|朝倉義景|黒猫ノア|尼子晴久|今川義元
