result_id,record_type,source_file,formation,grade3_flag,bond_count,eiketsu_ids,eiketsu_names,bond_ids,bond_names,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,stat_status,stat_note,calc_source,calc_formula,duplicate_key,calc_warning,calc_filled_at_step,総合値,total_score,top300_source_file
step117_8_魚鱗_000230,STEP117_8INEN_DEDUP_MAX_TOTAL_RESULT,step110_8inen_full_130908_dedup_by_hero_set_bond_set_max_total,魚鱗,通常,8,島津義久|毛利隆元|豊臣秀吉|七里頼周|竹中半兵衛(知将)|竹中半兵衛,島津義久|毛利隆元|豊臣秀吉|七里頼周|竹中半兵衛(知将)|竹中半兵衛,世渡り上手の絆|謀略家|柔能制剛|才腕の絆|才気煥発|陰陽道の絆|知将の絆|明敏の絆,世渡り上手の絆|謀略家|柔能制剛|才腕の絆|才気煥発|陰陽道の絆|知将の絆|明敏の絆,13565,5353,0,0,220,997,341,327,318,319,420,ステータス計算済み,"step117で8因縁130,908行を「陣形+配置英傑6人セット+発動因縁セット」で重複除外。同一組内は総合値最大の配置を代表として採用。",STEP117_SELECTED_MAX_TOTAL_FROM_STEP110_RECALCULATED_8INEN,step110で各陣形有効ラインから再計算済みの8因縁行を使用し、重複組では総合値最大の配置を残す,魚鱗||通常||8||七里頼周|島津義久|毛利隆元|竹中半兵衛|竹中半兵衛(知将)|豊臣秀吉||世渡り上手の絆|才気煥発|才腕の絆|明敏の絆|柔能制剛|知将の絆|謀略家|陰陽道の絆,,step117_8inen_dedup_max_total,21860,21860,step164_verified_normal8
step117_8_魚鱗_000231,STEP117_8INEN_DEDUP_MAX_TOTAL_RESULT,step110_8inen_full_130908_dedup_by_hero_set_bond_set_max_total,魚鱗,通常,8,豊臣秀吉|渡辺守綱|明石全登|願証寺証恵|宇喜多直家|陶晴賢,豊臣秀吉|渡辺守綱|明石全登|願証寺証恵|宇喜多直家|陶晴賢,侍|老練闊達|才気煥発|雄材大略|摂理探究|野心家の絆|謀略家|柔能制剛,侍|老練闊達|才気煥発|雄材大略|摂理探究|野心家の絆|謀略家|柔能制剛,13574,6253,211,29,110,945,116,154,153,149,155,ステータス計算済み,"step117で8因縁130,908行を「陣形+配置英傑6人セット+発動因縁セット」で重複除外。同一組内は総合値最大の配置を代表として採用。",STEP117_SELECTED_MAX_TOTAL_FROM_STEP110_RECALCULATED_8INEN,step110で各陣形有効ラインから再計算済みの8因縁行を使用し、重複組では総合値最大の配置を残す,魚鱗||通常||8||宇喜多直家|明石全登|渡辺守綱|豊臣秀吉|陶晴賢|願証寺証恵||侍|才気煥発|摂理探究|柔能制剛|老練闊達|謀略家|野心家の絆|雄材大略,,step117_8inen_dedup_max_total,21849,21849,step164_verified_normal8
step117_8_魚鱗_000232,STEP117_8INEN_DEDUP_MAX_TOTAL_RESULT,step110_8inen_full_130908_dedup_by_hero_set_bond_set_max_total,魚鱗,通常,8,高台院|北条氏政(獅子)|名古屋山三郎|大内義隆|細川藤孝(立役)|武田晴信,高台院|北条氏政(獅子)|名古屋山三郎|大内義隆|細川藤孝(立役)|武田晴信,花鳥風月|文化人の絆|文明開化|技巧伝承|山紫水明|健康第一|老練闊達|質実剛健,花鳥風月|文化人の絆|文明開化|技巧伝承|山紫水明|健康第一|老練闊達|質実剛健,13315,4970,61,171,333,402,417,543,557,537,542,ステータス計算済み,"step117で8因縁130,908行を「陣形+配置英傑6人セット+発動因縁セット」で重複除外。同一組内は総合値最大の配置を代表として採用。",STEP117_SELECTED_MAX_TOTAL_FROM_STEP110_RECALCULATED_8INEN,step110で各陣形有効ラインから再計算済みの8因縁行を使用し、重複組では総合値最大の配置を残す,魚鱗||通常||8||北条氏政(獅子)|名古屋山三郎|大内義隆|武田晴信|細川藤孝(立役)|高台院||健康第一|山紫水明|技巧伝承|文化人の絆|文明開化|老練闊達|花鳥風月|質実剛健,,step117_8inen_dedup_max_total,21848,21848,step164_verified_normal8
step117_8_魚鱗_000233,STEP117_8INEN_DEDUP_MAX_TOTAL_RESULT,step110_8inen_full_130908_dedup_by_hero_set_bond_set_max_total,魚鱗,通常,8,豊臣秀長|陶晴賢|豊臣秀吉|林崎甚助|明石全登|武田晴信,豊臣秀長|陶晴賢|豊臣秀吉|林崎甚助|明石全登|武田晴信,才腕の絆|謀略家|柔能制剛|侍|老練闊達|才気煥発|雄材大略|摂理探究,才腕の絆|謀略家|柔能制剛|侍|老練闊達|才気煥発|雄材大略|摂理探究,14367,4364,246,33,265,850,121,398,402,399,398,ステータス計算済み,"step117で8因縁130,908行を「陣形+配置英傑6人セット+発動因縁セット」で重複除外。同一組内は総合値最大の配置を代表として採用。",STEP117_SELECTED_MAX_TOTAL_FROM_STEP110_RECALCULATED_8INEN,step110で各陣形有効ラインから再計算済みの8因縁行を使用し、重複組では総合値最大の配置を残す,魚鱗||通常||8||明石全登|林崎甚助|武田晴信|豊臣秀吉|豊臣秀長|陶晴賢||侍|才気煥発|才腕の絆|摂理探究|柔能制剛|老練闊達|謀略家|雄材大略,,step117_8inen_dedup_max_total,21843,21843,step164_verified_normal8
step117_8_魚鱗_000234,STEP117_8INEN_DEDUP_MAX_TOTAL_RESULT,step110_8inen_full_130908_dedup_by_hero_set_bond_set_max_total,魚鱗,通常,8,武田晴信|高台院|細川藤孝(立役)|大内義隆|魔女ルシア|森蘭丸(凶禍),武田晴信|高台院|細川藤孝(立役)|大内義隆|魔女ルシア|森蘭丸(凶禍),健康第一|老練闊達|質実剛健|文化人の絆|文明開化|技巧伝承|山紫水明|意気衝天,健康第一|老練闊達|質実剛健|文化人の絆|文明開化|技巧伝承|山紫水明|意気衝天,13514,4932,61,171,355,479,250,519,528,496,532,ステータス計算済み,"step117で8因縁130,908行を「陣形+配置英傑6人セット+発動因縁セット」で重複除外。同一組内は総合値最大の配置を代表として採用。",STEP117_SELECTED_MAX_TOTAL_FROM_STEP110_RECALCULATED_8INEN,step110で各陣形有効ラインから再計算済みの8因縁行を使用し、重複組では総合値最大の配置を残す,魚鱗||通常||8||大内義隆|森蘭丸(凶禍)|武田晴信|細川藤孝(立役)|高台院|魔女ルシア||健康第一|山紫水明|意気衝天|技巧伝承|文化人の絆|文明開化|老練闊達|質実剛健,,step117_8inen_dedup_max_total,21837,21837,step164_verified_normal8
step117_8_魚鱗_000235,STEP117_8INEN_DEDUP_MAX_TOTAL_RESULT,step110_8inen_full_130908_dedup_by_hero_set_bond_set_max_total,魚鱗,通常,8,武田晴信|愛姫(起源)|細川藤孝(立役)|大内義隆|魔女ルシア|浅井長政(婚礼),武田晴信|愛姫(起源)|細川藤孝(立役)|大内義隆|魔女ルシア|浅井長政(婚礼),健康第一|老練闊達|質実剛健|文化人の絆|文明開化|技巧伝承|山紫水明|意気衝天,健康第一|老練闊達|質実剛健|文化人の絆|文明開化|技巧伝承|山紫水明|意気衝天,13505,4915,73,176,355,477,250,520,530,500,535,ステータス計算済み,"step117で8因縁130,908行を「陣形+配置英傑6人セット+発動因縁セット」で重複除外。同一組内は総合値最大の配置を代表として採用。",STEP117_SELECTED_MAX_TOTAL_FROM_STEP110_RECALCULATED_8INEN,step110で各陣形有効ラインから再計算済みの8因縁行を使用し、重複組では総合値最大の配置を残す,魚鱗||通常||8||大内義隆|愛姫(起源)|武田晴信|浅井長政(婚礼)|細川藤孝(立役)|魔女ルシア||健康第一|山紫水明|意気衝天|技巧伝承|文化人の絆|文明開化|老練闊達|質実剛健,,step117_8inen_dedup_max_total,21836,21836,step164_verified_normal8
step117_8_魚鱗_000236,STEP117_8INEN_DEDUP_MAX_TOTAL_RESULT,step110_8inen_full_130908_dedup_by_hero_set_bond_set_max_total,魚鱗,通常,8,斎藤利三(神祇)|毛利隆元|豊臣秀吉|義姫|細川藤孝(立役)|直江兼続(王佐),斎藤利三(神祇)|毛利隆元|豊臣秀吉|義姫|細川藤孝(立役)|直江兼続(王佐),世渡り上手の絆|才腕の絆|謀略家|柔能制剛|老練闊達|陰陽師|立役者|技巧伝承,世渡り上手の絆|才腕の絆|謀略家|柔能制剛|老練闊達|陰陽師|立役者|技巧伝承,14391,4829,53,33,412,648,274,285,306,304,292,ステータス計算済み,"step117で8因縁130,908行を「陣形+配置英傑6人セット+発動因縁セット」で重複除外。同一組内は総合値最大の配置を代表として採用。",STEP117_SELECTED_MAX_TOTAL_FROM_STEP110_RECALCULATED_8INEN,step110で各陣形有効ラインから再計算済みの8因縁行を使用し、重複組では総合値最大の配置を残す,魚鱗||通常||8||斎藤利三(神祇)|毛利隆元|直江兼続(王佐)|細川藤孝(立役)|義姫|豊臣秀吉||世渡り上手の絆|才腕の絆|技巧伝承|柔能制剛|立役者|老練闊達|謀略家|陰陽師,,step117_8inen_dedup_max_total,21827,21827,step164_verified_normal8
step117_8_魚鱗_000237,STEP117_8INEN_DEDUP_MAX_TOTAL_RESULT,step110_8inen_full_130908_dedup_by_hero_set_bond_set_max_total,魚鱗,通常,8,武田晴信|高台院|細川藤孝(立役)|大内義隆|魔女ルシア|山県昌景(泰然),武田晴信|高台院|細川藤孝(立役)|大内義隆|魔女ルシア|山県昌景(泰然),健康第一|老練闊達|質実剛健|文化人の絆|文明開化|技巧伝承|山紫水明|意気衝天,健康第一|老練闊達|質実剛健|文化人の絆|文明開化|技巧伝承|山紫水明|意気衝天,13514,4910,61,171,363,482,250,519,528,496,532,ステータス計算済み,"step117で8因縁130,908行を「陣形+配置英傑6人セット+発動因縁セット」で重複除外。同一組内は総合値最大の配置を代表として採用。",STEP117_SELECTED_MAX_TOTAL_FROM_STEP110_RECALCULATED_8INEN,step110で各陣形有効ラインから再計算済みの8因縁行を使用し、重複組では総合値最大の配置を残す,魚鱗||通常||8||大内義隆|山県昌景(泰然)|武田晴信|細川藤孝(立役)|高台院|魔女ルシア||健康第一|山紫水明|意気衝天|技巧伝承|文化人の絆|文明開化|老練闊達|質実剛健,,step117_8inen_dedup_max_total,21826,21826,step164_verified_normal8
step117_8_魚鱗_000238,STEP117_8INEN_DEDUP_MAX_TOTAL_RESULT,step110_8inen_full_130908_dedup_by_hero_set_bond_set_max_total,魚鱗,通常,8,武田晴信|愛姫(起源)|細川藤孝(立役)|大内義隆|魔女ルシア|鈴木重意,武田晴信|愛姫(起源)|細川藤孝(立役)|大内義隆|魔女ルシア|鈴木重意,健康第一|老練闊達|質実剛健|文化人の絆|文明開化|技巧伝承|山紫水明|意気衝天,健康第一|老練闊達|質実剛健|文化人の絆|文明開化|技巧伝承|山紫水明|意気衝天,13417,4976,73,176,360,474,250,520,530,500,535,ステータス計算済み,"step117で8因縁130,908行を「陣形+配置英傑6人セット+発動因縁セット」で重複除外。同一組内は総合値最大の配置を代表として採用。",STEP117_SELECTED_MAX_TOTAL_FROM_STEP110_RECALCULATED_8INEN,step110で各陣形有効ラインから再計算済みの8因縁行を使用し、重複組では総合値最大の配置を残す,魚鱗||通常||8||大内義隆|愛姫(起源)|武田晴信|細川藤孝(立役)|鈴木重意|魔女ルシア||健康第一|山紫水明|意気衝天|技巧伝承|文化人の絆|文明開化|老練闊達|質実剛健,,step117_8inen_dedup_max_total,21811,21811,step164_verified_normal8
step117_8_魚鱗_000239,STEP117_8INEN_DEDUP_MAX_TOTAL_RESULT,step110_8inen_full_130908_dedup_by_hero_set_bond_set_max_total,魚鱗,通常,8,斎藤利三(神祇)|毛利隆元|豊臣秀吉|林崎甚助|細川藤孝(立役)|直江兼続(王佐),斎藤利三(神祇)|毛利隆元|豊臣秀吉|林崎甚助|細川藤孝(立役)|直江兼続(王佐),世渡り上手の絆|才腕の絆|謀略家|柔能制剛|老練闊達|陰陽師|立役者|技巧伝承,世渡り上手の絆|才腕の絆|謀略家|柔能制剛|老練闊達|陰陽師|立役者|技巧伝承,14423,4764,74,33,412,642,274,285,306,304,292,ステータス計算済み,"step117で8因縁130,908行を「陣形+配置英傑6人セット+発動因縁セット」で重複除外。同一組内は総合値最大の配置を代表として採用。",STEP117_SELECTED_MAX_TOTAL_FROM_STEP110_RECALCULATED_8INEN,step110で各陣形有効ラインから再計算済みの8因縁行を使用し、重複組では総合値最大の配置を残す,魚鱗||通常||8||斎藤利三(神祇)|林崎甚助|毛利隆元|直江兼続(王佐)|細川藤孝(立役)|豊臣秀吉||世渡り上手の絆|才腕の絆|技巧伝承|柔能制剛|立役者|老練闊達|謀略家|陰陽師,,step117_8inen_dedup_max_total,21809,21809,step164_verified_normal8
step117_8_魚鱗_000241,STEP117_8INEN_DEDUP_MAX_TOTAL_RESULT,step110_8inen_full_130908_dedup_by_hero_set_bond_set_max_total,魚鱗,通常,8,武田晴信|愛姫(起源)|細川藤孝(立役)|北条氏邦|前田利家|丹羽長秀(風雲),武田晴信|愛姫(起源)|細川藤孝(立役)|北条氏邦|前田利家|丹羽長秀(風雲),健康第一|老練闊達|質実剛健|流行創出|巧言令色|謀略家|雄材大略|摂理探究,健康第一|老練闊達|質実剛健|流行創出|巧言令色|謀略家|雄材大略|摂理探究,13262,5524,144,224,0,576,205,458,469,504,440,ステータス計算済み,"step117で8因縁130,908行を「陣形+配置英傑6人セット+発動因縁セット」で重複除外。同一組内は総合値最大の配置を代表として採用。",STEP117_SELECTED_MAX_TOTAL_FROM_STEP110_RECALCULATED_8INEN,step110で各陣形有効ラインから再計算済みの8因縁行を使用し、重複組では総合値最大の配置を残す,魚鱗||通常||8||丹羽長秀(風雲)|前田利家|北条氏邦|愛姫(起源)|武田晴信|細川藤孝(立役)||健康第一|巧言令色|摂理探究|流行創出|老練闊達|謀略家|質実剛健|雄材大略,,step117_8inen_dedup_max_total,21806,21806,step164_verified_normal8
step117_8_魚鱗_000240,STEP117_8INEN_DEDUP_MAX_TOTAL_RESULT,step110_8inen_full_130908_dedup_by_hero_set_bond_set_max_total,魚鱗,通常,8,前田利家(雄材)|丹羽長秀(風雲)|武田晴信|愛姫(起源)|細川藤孝(立役)|北条氏邦,前田利家(雄材)|丹羽長秀(風雲)|武田晴信|愛姫(起源)|細川藤孝(立役)|北条氏邦,謀略家|雄材大略|摂理探究|健康第一|老練闊達|質実剛健|流行創出|巧言令色,謀略家|雄材大略|摂理探究|健康第一|老練闊達|質実剛健|流行創出|巧言令色,13262,5524,144,224,0,576,205,458,469,504,440,ステータス計算済み,"step117で8因縁130,908行を「陣形+配置英傑6人セット+発動因縁セット」で重複除外。同一組内は総合値最大の配置を代表として採用。",STEP117_SELECTED_MAX_TOTAL_FROM_STEP110_RECALCULATED_8INEN,step110で各陣形有効ラインから再計算済みの8因縁行を使用し、重複組では総合値最大の配置を残す,魚鱗||通常||8||丹羽長秀(風雲)|前田利家(雄材)|北条氏邦|愛姫(起源)|武田晴信|細川藤孝(立役)||健康第一|巧言令色|摂理探究|流行創出|老練闊達|謀略家|質実剛健|雄材大略,,step117_8inen_dedup_max_total,21806,21806,step164_verified_normal8
step117_8_魚鱗_000242,STEP117_8INEN_DEDUP_MAX_TOTAL_RESULT,step110_8inen_full_130908_dedup_by_hero_set_bond_set_max_total,魚鱗,通常,8,斎藤利三(神祇)|毛利隆元|豊臣秀吉|小松姫|細川藤孝(立役)|今川義元,斎藤利三(神祇)|毛利隆元|豊臣秀吉|小松姫|細川藤孝(立役)|今川義元,世渡り上手の絆|才腕の絆|謀略家|柔能制剛|老練闊達|陰陽師|技巧伝承|巧言令色,世渡り上手の絆|才腕の絆|謀略家|柔能制剛|老練闊達|陰陽師|技巧伝承|巧言令色,13855,5372,64,90,393,465,429,265,307,286,273,ステータス計算済み,"step117で8因縁130,908行を「陣形+配置英傑6人セット+発動因縁セット」で重複除外。同一組内は総合値最大の配置を代表として採用。",STEP117_SELECTED_MAX_TOTAL_FROM_STEP110_RECALCULATED_8INEN,step110で各陣形有効ラインから再計算済みの8因縁行を使用し、重複組では総合値最大の配置を残す,魚鱗||通常||8||今川義元|小松姫|斎藤利三(神祇)|毛利隆元|細川藤孝(立役)|豊臣秀吉||世渡り上手の絆|巧言令色|才腕の絆|技巧伝承|柔能制剛|老練闊達|謀略家|陰陽師,,step117_8inen_dedup_max_total,21799,21799,step164_verified_normal8
step117_8_魚鱗_000244,STEP117_8INEN_DEDUP_MAX_TOTAL_RESULT,step110_8inen_full_130908_dedup_by_hero_set_bond_set_max_total,魚鱗,通常,8,高台院|武田晴信|細川藤孝(立役)|大内義隆|魔女ルシア|前田慶次,高台院|武田晴信|細川藤孝(立役)|大内義隆|魔女ルシア|前田慶次,健康第一|老練闊達|質実剛健|文化人の絆|文明開化|技巧伝承|山紫水明|花鳥風月,健康第一|老練闊達|質実剛健|文化人の絆|文明開化|技巧伝承|山紫水明|花鳥風月,13310,5076,61,171,301,404,393,519,528,496,532,ステータス計算済み,"step117で8因縁130,908行を「陣形+配置英傑6人セット+発動因縁セット」で重複除外。同一組内は総合値最大の配置を代表として採用。",STEP117_SELECTED_MAX_TOTAL_FROM_STEP110_RECALCULATED_8INEN,step110で各陣形有効ラインから再計算済みの8因縁行を使用し、重複組では総合値最大の配置を残す,魚鱗||通常||8||前田慶次|大内義隆|武田晴信|細川藤孝(立役)|高台院|魔女ルシア||健康第一|山紫水明|技巧伝承|文化人の絆|文明開化|老練闊達|花鳥風月|質実剛健,,step117_8inen_dedup_max_total,21791,21791,step164_verified_normal8
step117_8_魚鱗_000243,STEP117_8INEN_DEDUP_MAX_TOTAL_RESULT,step110_8inen_full_130908_dedup_by_hero_set_bond_set_max_total,魚鱗,通常,8,武田晴信|高台院|細川藤孝(立役)|大内義隆|魔女ルシア|浅井長政(婚礼),武田晴信|高台院|細川藤孝(立役)|大内義隆|魔女ルシア|浅井長政(婚礼),健康第一|老練闊達|質実剛健|文化人の絆|文明開化|技巧伝承|山紫水明|意気衝天,健康第一|老練闊達|質実剛健|文化人の絆|文明開化|技巧伝承|山紫水明|意気衝天,13508,4890,61,171,355,481,250,519,528,496,532,ステータス計算済み,"step117で8因縁130,908行を「陣形+配置英傑6人セット+発動因縁セット」で重複除外。同一組内は総合値最大の配置を代表として採用。",STEP117_SELECTED_MAX_TOTAL_FROM_STEP110_RECALCULATED_8INEN,step110で各陣形有効ラインから再計算済みの8因縁行を使用し、重複組では総合値最大の配置を残す,魚鱗||通常||8||大内義隆|武田晴信|浅井長政(婚礼)|細川藤孝(立役)|高台院|魔女ルシア||健康第一|山紫水明|意気衝天|技巧伝承|文化人の絆|文明開化|老練闊達|質実剛健,,step117_8inen_dedup_max_total,21791,21791,step164_verified_normal8
step117_8_魚鱗_000246,STEP117_8INEN_DEDUP_MAX_TOTAL_RESULT,step110_8inen_full_130908_dedup_by_hero_set_bond_set_max_total,魚鱗,通常,8,豊臣秀長|前田利家|武田晴信|義姫|斎藤道三(巳)|佐竹義重,豊臣秀長|前田利家|武田晴信|義姫|斎藤道三(巳)|佐竹義重,謀略家|雄材大略|摂理探究|野心家の絆|才気煥発|侍|才腕の絆|知勇兼備,謀略家|雄材大略|摂理探究|野心家の絆|才気煥発|侍|才腕の絆|知勇兼備,12993,5296,246,99,223,885,200,459,451,482,454,ステータス計算済み,"step117で8因縁130,908行を「陣形+配置英傑6人セット+発動因縁セット」で重複除外。同一組内は総合値最大の配置を代表として採用。",STEP117_SELECTED_MAX_TOTAL_FROM_STEP110_RECALCULATED_8INEN,step110で各陣形有効ラインから再計算済みの8因縁行を使用し、重複組では総合値最大の配置を残す,魚鱗||通常||8||佐竹義重|前田利家|斎藤道三(巳)|武田晴信|義姫|豊臣秀長||侍|才気煥発|才腕の絆|摂理探究|知勇兼備|謀略家|野心家の絆|雄材大略,,step117_8inen_dedup_max_total,21788,21788,step164_verified_normal8
step117_8_魚鱗_000245,STEP117_8INEN_DEDUP_MAX_TOTAL_RESULT,step110_8inen_full_130908_dedup_by_hero_set_bond_set_max_total,魚鱗,通常,8,豊臣秀長|前田利家(雄材)|武田晴信|義姫|斎藤道三(巳)|佐竹義重,豊臣秀長|前田利家(雄材)|武田晴信|義姫|斎藤道三(巳)|佐竹義重,謀略家|雄材大略|摂理探究|野心家の絆|才気煥発|侍|才腕の絆|知勇兼備,謀略家|雄材大略|摂理探究|野心家の絆|才気煥発|侍|才腕の絆|知勇兼備,12993,5296,246,99,223,885,200,459,451,482,454,ステータス計算済み,"step117で8因縁130,908行を「陣形+配置英傑6人セット+発動因縁セット」で重複除外。同一組内は総合値最大の配置を代表として採用。",STEP117_SELECTED_MAX_TOTAL_FROM_STEP110_RECALCULATED_8INEN,step110で各陣形有効ラインから再計算済みの8因縁行を使用し、重複組では総合値最大の配置を残す,魚鱗||通常||8||佐竹義重|前田利家(雄材)|斎藤道三(巳)|武田晴信|義姫|豊臣秀長||侍|才気煥発|才腕の絆|摂理探究|知勇兼備|謀略家|野心家の絆|雄材大略,,step117_8inen_dedup_max_total,21788,21788,step164_verified_normal8
step117_8_魚鱗_000247,STEP117_8INEN_DEDUP_MAX_TOTAL_RESULT,step110_8inen_full_130908_dedup_by_hero_set_bond_set_max_total,魚鱗,通常,8,明石全登|林崎甚助|徳川家康(東軍)|陶晴賢|宇喜多直家|願証寺証恵,明石全登|林崎甚助|徳川家康(東軍)|陶晴賢|宇喜多直家|願証寺証恵,侍|老練闊達|才気煥発|野心家の絆|謀略家|柔能制剛|雄材大略|摂理探究,侍|老練闊達|才気煥発|野心家の絆|謀略家|柔能制剛|雄材大略|摂理探究,13378,6342,215,33,104,970,124,154,153,149,155,ステータス計算済み,"step117で8因縁130,908行を「陣形+配置英傑6人セット+発動因縁セット」で重複除外。同一組内は総合値最大の配置を代表として採用。",STEP117_SELECTED_MAX_TOTAL_FROM_STEP110_RECALCULATED_8INEN,step110で各陣形有効ラインから再計算済みの8因縁行を使用し、重複組では総合値最大の配置を残す,魚鱗||通常||8||宇喜多直家|徳川家康(東軍)|明石全登|林崎甚助|陶晴賢|願証寺証恵||侍|才気煥発|摂理探究|柔能制剛|老練闊達|謀略家|野心家の絆|雄材大略,,step117_8inen_dedup_max_total,21777,21777,step164_verified_normal8
step117_8_魚鱗_000248,STEP117_8INEN_DEDUP_MAX_TOTAL_RESULT,step110_8inen_full_130908_dedup_by_hero_set_bond_set_max_total,魚鱗,通常,8,毛利隆元|斎藤利三(神祇)|豊臣秀吉|明石全登|高台院|風魔小太郎,毛利隆元|斎藤利三(神祇)|豊臣秀吉|明石全登|高台院|風魔小太郎,世渡り上手の絆|才腕の絆|謀略家|柔能制剛|老練闊達|才気煥発|影の者|日進月歩,世渡り上手の絆|才腕の絆|謀略家|柔能制剛|老練闊達|才気煥発|影の者|日進月歩,14070,5470,127,51,440,632,274,168,183,184,177,ステータス計算済み,"step117で8因縁130,908行を「陣形+配置英傑6人セット+発動因縁セット」で重複除外。同一組内は総合値最大の配置を代表として採用。",STEP117_SELECTED_MAX_TOTAL_FROM_STEP110_RECALCULATED_8INEN,step110で各陣形有効ラインから再計算済みの8因縁行を使用し、重複組では総合値最大の配置を残す,魚鱗||通常||8||斎藤利三(神祇)|明石全登|毛利隆元|豊臣秀吉|風魔小太郎|高台院||世渡り上手の絆|影の者|才気煥発|才腕の絆|日進月歩|柔能制剛|老練闊達|謀略家,,step117_8inen_dedup_max_total,21776,21776,step164_verified_normal8
step117_8_魚鱗_000250,STEP117_8INEN_DEDUP_MAX_TOTAL_RESULT,step110_8inen_full_130908_dedup_by_hero_set_bond_set_max_total,魚鱗,通常,8,武田晴信|愛姫(起源)|細川藤孝(立役)|北条氏邦|前田利家|竹中半兵衛(右腕),武田晴信|愛姫(起源)|細川藤孝(立役)|北条氏邦|前田利家|竹中半兵衛(右腕),健康第一|老練闊達|質実剛健|流行創出|巧言令色|謀略家|雄材大略|摂理探究,健康第一|老練闊達|質実剛健|流行創出|巧言令色|謀略家|雄材大略|摂理探究,13097,5581,149,224,0,584,205,486,473,508,468,ステータス計算済み,"step117で8因縁130,908行を「陣形+配置英傑6人セット+発動因縁セット」で重複除外。同一組内は総合値最大の配置を代表として採用。",STEP117_SELECTED_MAX_TOTAL_FROM_STEP110_RECALCULATED_8INEN,step110で各陣形有効ラインから再計算済みの8因縁行を使用し、重複組では総合値最大の配置を残す,魚鱗||通常||8||前田利家|北条氏邦|愛姫(起源)|武田晴信|竹中半兵衛(右腕)|細川藤孝(立役)||健康第一|巧言令色|摂理探究|流行創出|老練闊達|謀略家|質実剛健|雄材大略,,step117_8inen_dedup_max_total,21775,21775,step164_verified_normal8
step117_8_魚鱗_000249,STEP117_8INEN_DEDUP_MAX_TOTAL_RESULT,step110_8inen_full_130908_dedup_by_hero_set_bond_set_max_total,魚鱗,通常,8,前田利家(雄材)|竹中半兵衛(右腕)|武田晴信|愛姫(起源)|細川藤孝(立役)|北条氏邦,前田利家(雄材)|竹中半兵衛(右腕)|武田晴信|愛姫(起源)|細川藤孝(立役)|北条氏邦,謀略家|雄材大略|摂理探究|健康第一|老練闊達|質実剛健|流行創出|巧言令色,謀略家|雄材大略|摂理探究|健康第一|老練闊達|質実剛健|流行創出|巧言令色,13097,5581,149,224,0,584,205,486,473,508,468,ステータス計算済み,"step117で8因縁130,908行を「陣形+配置英傑6人セット+発動因縁セット」で重複除外。同一組内は総合値最大の配置を代表として採用。",STEP117_SELECTED_MAX_TOTAL_FROM_STEP110_RECALCULATED_8INEN,step110で各陣形有効ラインから再計算済みの8因縁行を使用し、重複組では総合値最大の配置を残す,魚鱗||通常||8||前田利家(雄材)|北条氏邦|愛姫(起源)|武田晴信|竹中半兵衛(右腕)|細川藤孝(立役)||健康第一|巧言令色|摂理探究|流行創出|老練闊達|謀略家|質実剛健|雄材大略,,step117_8inen_dedup_max_total,21775,21775,step164_verified_normal8
step117_8_魚鱗_000251,STEP117_8INEN_DEDUP_MAX_TOTAL_RESULT,step110_8inen_full_130908_dedup_by_hero_set_bond_set_max_total,魚鱗,通常,8,斎藤利三(神祇)|毛利隆元|豊臣秀吉|出雲阿国(周年)|細川藤孝(立役)|直江兼続(王佐),斎藤利三(神祇)|毛利隆元|豊臣秀吉|出雲阿国(周年)|細川藤孝(立役)|直江兼続(王佐),世渡り上手の絆|才腕の絆|謀略家|柔能制剛|老練闊達|陰陽師|立役者|技巧伝承,世渡り上手の絆|才腕の絆|謀略家|柔能制剛|老練闊達|陰陽師|立役者|技巧伝承,14364,4797,57,33,412,647,274,285,306,304,292,ステータス計算済み,"step117で8因縁130,908行を「陣形+配置英傑6人セット+発動因縁セット」で重複除外。同一組内は総合値最大の配置を代表として採用。",STEP117_SELECTED_MAX_TOTAL_FROM_STEP110_RECALCULATED_8INEN,step110で各陣形有効ラインから再計算済みの8因縁行を使用し、重複組では総合値最大の配置を残す,魚鱗||通常||8||出雲阿国(周年)|斎藤利三(神祇)|毛利隆元|直江兼続(王佐)|細川藤孝(立役)|豊臣秀吉||世渡り上手の絆|才腕の絆|技巧伝承|柔能制剛|立役者|老練闊達|謀略家|陰陽師,,step117_8inen_dedup_max_total,21771,21771,step164_verified_normal8
