result_id,陣形,bond_count,配置1,配置2,配置3,配置4,配置5,配置6,配置ID1,配置ID2,配置ID3,配置ID4,配置ID5,配置ID6,発動因縁,有効ライン1,有効ライン1因縁,有効ライン2,有効ライン2因縁,有効ライン3,有効ライン3因縁,重複除外キー,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,総合値,total_score,stat_status,calc_source
G3_REBUILD56_DEDUP_6_0002547,魚鱗,6,十河一存,蛍,山県昌景,薄田兼相,柴田勝家,斎藤朝信,EIK_0039,EIK_0333,EIK_0291,EIK_0005,EIK_0294,EIK_0037,侍|武芸の絆|剣豪の絆|豪傑|意気衝天|意気軒昂,1-2-3,豪傑|意気衝天,3-4-5,侍|剣豪の絆|意気軒昂,5-6-1,武芸の絆,魚鱗||等級3以下ON||6||EIK_0005|EIK_0037|EIK_0039|EIK_0291|EIK_0294|EIK_0333,6614,2241,531,78,247,37,77,0,0,0,0,9825,9825,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002548,魚鱗,6,十河一存,蛍,山県昌景,薄田兼相,柴田勝家,井伊直政,EIK_0039,EIK_0333,EIK_0291,EIK_0005,EIK_0294,EIK_0041,侍|武芸の絆|剣豪の絆|豪傑|意気衝天|意気軒昂,1-2-3,豪傑|意気衝天,3-4-5,侍|剣豪の絆|意気軒昂,5-6-1,武芸の絆,魚鱗||等級3以下ON||6||EIK_0005|EIK_0039|EIK_0041|EIK_0291|EIK_0294|EIK_0333,6614,2241,540,78,238,37,77,0,0,0,0,9825,9825,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002546,魚鱗,6,薄田兼相,山県昌景,柴田勝家,妙玖,伊達実元,小雀,EIK_0005,EIK_0291,EIK_0294,EIK_0097,EIK_0329,EIK_0365,侍|武士道の絆|剣豪の絆|王佐之才|衣鉢相伝|意気軒昂,1-2-3,侍|剣豪の絆|意気軒昂,3-4-5,王佐之才|衣鉢相伝,5-6-1,武士道の絆,魚鱗||等級3以下ON||6||EIK_0005|EIK_0097|EIK_0291|EIK_0294|EIK_0329|EIK_0365,6842,1983,303,203,115,0,254,32,31,31,31,9825,9825,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002549,魚鱗,6,十河一存,蛍,山県昌景,薄田兼相,柴田勝家,伴長信,EIK_0039,EIK_0333,EIK_0291,EIK_0005,EIK_0294,EIK_0316,侍|剣豪の絆|豪傑|一気呵成|意気衝天|意気軒昂,1-2-3,豪傑|意気衝天,3-4-5,侍|剣豪の絆|意気軒昂,5-6-1,一気呵成,魚鱗||等級3以下ON||6||EIK_0005|EIK_0039|EIK_0291|EIK_0294|EIK_0316|EIK_0333,6573,2185,611,34,262,38,120,0,0,0,0,9823,9823,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002550,魚鱗,6,十河一存,蛍,山県昌景,薄田兼相,柴田勝家,山中俊房,EIK_0039,EIK_0333,EIK_0291,EIK_0005,EIK_0294,EIK_0292,侍|剣豪の絆|豪傑|一気呵成|意気衝天|意気軒昂,1-2-3,豪傑|意気衝天,3-4-5,侍|剣豪の絆|意気軒昂,5-6-1,一気呵成,魚鱗||等級3以下ON||6||EIK_0005|EIK_0039|EIK_0291|EIK_0292|EIK_0294|EIK_0333,6516,2223,632,34,261,37,119,0,0,0,0,9822,9822,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002551,魚鱗,6,十河一存,小雀,山県昌景,薄田兼相,柴田勝家,来福寺左京,EIK_0039,EIK_0365,EIK_0291,EIK_0005,EIK_0294,EIK_0356,侍|剣豪の絆|豪傑|一気呵成|意気衝天|意気軒昂,1-2-3,侍|豪傑|意気衝天,3-4-5,侍|剣豪の絆|意気軒昂,5-6-1,一気呵成,魚鱗||等級3以下ON||6||EIK_0005|EIK_0039|EIK_0291|EIK_0294|EIK_0356|EIK_0365,6585,2217,590,33,242,36,117,0,0,0,0,9820,9820,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002552,魚鱗,6,十河一存,蛍,山県昌景,薄田兼相,柴田勝家,本多忠勝,EIK_0039,EIK_0333,EIK_0291,EIK_0005,EIK_0294,EIK_0181,侍|武芸の絆|剣豪の絆|豪傑|意気衝天|意気軒昂,1-2-3,豪傑|意気衝天,3-4-5,侍|剣豪の絆|意気軒昂,5-6-1,武芸の絆,魚鱗||等級3以下ON||6||EIK_0005|EIK_0039|EIK_0181|EIK_0291|EIK_0294|EIK_0333,6614,2241,531,75,243,37,77,0,0,0,0,9818,9818,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002553,魚鱗,6,十河一存,大祝鶴,山県昌景,塩屋秋貞,北条氏照,氏家卜全,EIK_0039,EIK_0109,EIK_0291,EIK_0359,EIK_0321,EIK_0293,侍|軍学の絆|勇将の絆|もののふ|豪傑|意気衝天,1-2-3,豪傑|意気衝天,3-4-5,軍学の絆|勇将の絆,5-6-1,侍|もののふ,魚鱗||等級3以下ON||6||EIK_0039|EIK_0109|EIK_0291|EIK_0293|EIK_0321|EIK_0359,6522,2396,388,194,124,103,91,0,0,0,0,9818,9818,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002554,魚鱗,6,十河一存,小雀,山県昌景,薄田兼相,柴田勝家,真田信尹,EIK_0039,EIK_0365,EIK_0291,EIK_0005,EIK_0294,EIK_0347,侍|武芸の絆|剣豪の絆|豪傑|意気衝天|意気軒昂,1-2-3,侍|豪傑|意気衝天,3-4-5,侍|剣豪の絆|意気軒昂,5-6-1,武芸の絆,魚鱗||等級3以下ON||6||EIK_0005|EIK_0039|EIK_0291|EIK_0294|EIK_0347|EIK_0365,6636,2227,530,75,236,36,76,0,0,0,0,9816,9816,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002556,魚鱗,6,十河一存,小雀,山県昌景,薄田兼相,柴田勝家,福島勝広,EIK_0039,EIK_0365,EIK_0291,EIK_0005,EIK_0294,EIK_0353,侍|武芸の絆|剣豪の絆|豪傑|意気衝天|意気軒昂,1-2-3,侍|豪傑|意気衝天,3-4-5,侍|剣豪の絆|意気軒昂,5-6-1,武芸の絆,魚鱗||等級3以下ON||6||EIK_0005|EIK_0039|EIK_0291|EIK_0294|EIK_0353|EIK_0365,6636,2227,530,77,233,36,76,0,0,0,0,9815,9815,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002555,魚鱗,6,薄田兼相,山県昌景,柴田勝家,妙玖,上杉景勝,可児才蔵,EIK_0005,EIK_0291,EIK_0294,EIK_0097,EIK_0344,EIK_0362,侍|武士道の絆|剣豪の絆|王佐之才|衣鉢相伝|意気軒昂,1-2-3,侍|剣豪の絆|意気軒昂,3-4-5,王佐之才|衣鉢相伝,5-6-1,武士道の絆,魚鱗||等級3以下ON||6||EIK_0005|EIK_0097|EIK_0291|EIK_0294|EIK_0344|EIK_0362,6842,1983,293,203,115,0,254,31,31,31,32,9815,9815,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002557,魚鱗,6,薄田兼相,山県昌景,柴田勝家,妙玖,上杉景勝,脇坂安治,EIK_0005,EIK_0291,EIK_0294,EIK_0097,EIK_0344,EIK_0371,侍|武士道の絆|剣豪の絆|王佐之才|衣鉢相伝|意気軒昂,1-2-3,侍|剣豪の絆|意気軒昂,3-4-5,王佐之才|衣鉢相伝,5-6-1,武士道の絆,魚鱗||等級3以下ON||6||EIK_0005|EIK_0097|EIK_0291|EIK_0294|EIK_0344|EIK_0371,6842,1958,315,205,116,0,254,31,31,31,31,9814,9814,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002559,魚鱗,6,十河一存,真田信尹,御子神典膳,柴田勝家,山県昌景,小雀,EIK_0039,EIK_0347,EIK_0045,EIK_0294,EIK_0291,EIK_0365,侍|武芸の絆|剣豪の絆|豪傑|意気衝天|意気軒昂,1-2-3,武芸の絆,3-4-5,剣豪の絆|意気軒昂,5-6-1,侍|豪傑|意気衝天,魚鱗||等級3以下ON||6||EIK_0039|EIK_0045|EIK_0291|EIK_0294|EIK_0347|EIK_0365,6600,2237,540,70,246,35,86,0,0,0,0,9814,9814,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002558,魚鱗,6,甲斐姫,佐久間信盛,真柄直隆,御子神典膳,柴田勝家,妙玖,EIK_0112,EIK_0340,EIK_0132,EIK_0045,EIK_0294,EIK_0097,侍|武芸の絆|剣豪の絆|戦場の華|王佐之才|衣鉢相伝,1-2-3,侍|戦場の華,3-4-5,武芸の絆|剣豪の絆,5-6-1,王佐之才|衣鉢相伝,魚鱗||等級3以下ON||6||EIK_0045|EIK_0097|EIK_0112|EIK_0132|EIK_0294|EIK_0340,7214,1456,317,205,144,44,306,33,32,31,32,9814,9814,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002560,魚鱗,6,薄田兼相,山県昌景,柴田勝家,妙玖,伊達実元,脇坂安治,EIK_0005,EIK_0291,EIK_0294,EIK_0097,EIK_0329,EIK_0371,侍|武士道の絆|剣豪の絆|王佐之才|衣鉢相伝|意気軒昂,1-2-3,侍|剣豪の絆|意気軒昂,3-4-5,王佐之才|衣鉢相伝,5-6-1,武士道の絆,魚鱗||等級3以下ON||6||EIK_0005|EIK_0097|EIK_0291|EIK_0294|EIK_0329|EIK_0371,6842,1958,315,203,116,0,254,31,32,31,31,9813,9813,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002561,魚鱗,6,十河一存,福島勝広,御子神典膳,柴田勝家,山県昌景,小雀,EIK_0039,EIK_0353,EIK_0045,EIK_0294,EIK_0291,EIK_0365,侍|武芸の絆|剣豪の絆|豪傑|意気衝天|意気軒昂,1-2-3,武芸の絆,3-4-5,剣豪の絆|意気軒昂,5-6-1,侍|豪傑|意気衝天,魚鱗||等級3以下ON||6||EIK_0039|EIK_0045|EIK_0291|EIK_0294|EIK_0353|EIK_0365,6600,2237,540,71,243,35,86,0,0,0,0,9812,9812,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002563,魚鱗,6,十河一存,小松姫,山県昌景,薄田兼相,柴田勝家,泉田重光,EIK_0039,EIK_0297,EIK_0291,EIK_0005,EIK_0294,EIK_0369,侍|武芸の絆|剣豪の絆|豪傑|意気衝天|意気軒昂,1-2-3,豪傑|意気衝天,3-4-5,侍|剣豪の絆|意気軒昂,5-6-1,武芸の絆,魚鱗||等級3以下ON||6||EIK_0005|EIK_0039|EIK_0291|EIK_0294|EIK_0297|EIK_0369,6531,2282,564,77,239,38,80,0,0,0,0,9811,9811,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002562,魚鱗,6,薄田兼相,山県昌景,柴田勝家,妙玖,伊達実元,可児才蔵,EIK_0005,EIK_0291,EIK_0294,EIK_0097,EIK_0329,EIK_0362,侍|武士道の絆|剣豪の絆|王佐之才|衣鉢相伝|意気軒昂,1-2-3,侍|剣豪の絆|意気軒昂,3-4-5,王佐之才|衣鉢相伝,5-6-1,武士道の絆,魚鱗||等級3以下ON||6||EIK_0005|EIK_0097|EIK_0291|EIK_0294|EIK_0329|EIK_0362,6842,1983,293,200,115,0,254,31,31,31,31,9811,9811,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002564,魚鱗,6,十河一存,小雀,山県昌景,薄田兼相,柴田勝家,北条綱成,EIK_0039,EIK_0365,EIK_0291,EIK_0005,EIK_0294,EIK_0354,侍|武芸の絆|剣豪の絆|豪傑|意気衝天|意気軒昂,1-2-3,侍|豪傑|意気衝天,3-4-5,侍|剣豪の絆|意気軒昂,5-6-1,武芸の絆,魚鱗||等級3以下ON||6||EIK_0005|EIK_0039|EIK_0291|EIK_0294|EIK_0354|EIK_0365,6636,2227,522,77,233,36,77,0,0,0,0,9808,9808,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002565,魚鱗,6,十河一存,蛍,山県昌景,薄田兼相,柴田勝家,伊達成実,EIK_0039,EIK_0333,EIK_0291,EIK_0005,EIK_0294,EIK_0268,侍|武芸の絆|剣豪の絆|豪傑|意気衝天|意気軒昂,1-2-3,豪傑|意気衝天,3-4-5,侍|剣豪の絆|意気軒昂,5-6-1,武芸の絆,魚鱗||等級3以下ON||6||EIK_0005|EIK_0039|EIK_0268|EIK_0291|EIK_0294|EIK_0333,6614,2204,548,78,247,37,77,0,0,0,0,9805,9805,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002566,魚鱗,6,十河一存,北条綱成,御子神典膳,柴田勝家,山県昌景,小雀,EIK_0039,EIK_0354,EIK_0045,EIK_0294,EIK_0291,EIK_0365,侍|武芸の絆|剣豪の絆|豪傑|意気衝天|意気軒昂,1-2-3,武芸の絆,3-4-5,剣豪の絆|意気軒昂,5-6-1,侍|豪傑|意気衝天,魚鱗||等級3以下ON||6||EIK_0039|EIK_0045|EIK_0291|EIK_0294|EIK_0354|EIK_0365,6600,2237,532,71,243,35,87,0,0,0,0,9805,9805,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002567,魚鱗,6,十河一存,小松姫,山県昌景,塩屋秋貞,北条氏照,長野業正,EIK_0039,EIK_0297,EIK_0291,EIK_0359,EIK_0321,EIK_0103,侍|軍学の絆|勇将の絆|もののふ|豪傑|意気衝天,1-2-3,豪傑|意気衝天,3-4-5,軍学の絆|勇将の絆,5-6-1,侍|もののふ,魚鱗||等級3以下ON||6||EIK_0039|EIK_0103|EIK_0291|EIK_0297|EIK_0321|EIK_0359,6563,2347,376,206,126,96,90,0,0,0,0,9804,9804,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002568,魚鱗,6,十河一存,小松姫,山県昌景,薄田兼相,柴田勝家,小山田信茂,EIK_0039,EIK_0297,EIK_0291,EIK_0005,EIK_0294,EIK_0364,侍|武芸の絆|剣豪の絆|豪傑|意気衝天|意気軒昂,1-2-3,豪傑|意気衝天,3-4-5,侍|剣豪の絆|意気軒昂,5-6-1,武芸の絆,魚鱗||等級3以下ON||6||EIK_0005|EIK_0039|EIK_0291|EIK_0294|EIK_0297|EIK_0364,6574,2228,564,77,239,38,81,0,0,0,0,9801,9801,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002569,魚鱗,6,支倉常長,森蘭丸,香宗我部親泰,雨森弥兵衛,豊臣秀次,七里頼周,EIK_0038,EIK_0300,EIK_0087,EIK_0269,EIK_0091,EIK_0152,侍|立役者|技巧伝承|知勇兼備|柔能制剛|摂理探究,1-2-3,侍|立役者,3-4-5,知勇兼備|柔能制剛,5-6-1,技巧伝承|摂理探究,魚鱗||等級3以下ON||6||EIK_0038|EIK_0087|EIK_0091|EIK_0152|EIK_0269|EIK_0300,6963,993,167,102,227,314,216,199,224,183,191,9779,9779,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002570,魚鱗,6,十河一存,甲斐姫,山県昌景,塩屋秋貞,北条氏照,不破光治,EIK_0039,EIK_0112,EIK_0291,EIK_0359,EIK_0321,EIK_0317,侍|軍学の絆|勇将の絆|もののふ|豪傑|意気衝天,1-2-3,侍|豪傑|意気衝天,3-4-5,軍学の絆|勇将の絆,5-6-1,もののふ,魚鱗||等級3以下ON||6||EIK_0039|EIK_0112|EIK_0291|EIK_0317|EIK_0321|EIK_0359,6630,2303,304,214,124,107,88,0,0,0,0,9770,9770,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002571,魚鱗,6,十河一存,黒百合,山県昌景,薄田兼相,柴田勝家,石川五右衛門,EIK_0039,EIK_0032,EIK_0291,EIK_0005,EIK_0294,EIK_0368,侍|剣豪の絆|豪傑|一気呵成|意気衝天|意気軒昂,1-2-3,豪傑|意気衝天,3-4-5,侍|剣豪の絆|意気軒昂,5-6-1,一気呵成,魚鱗||等級3以下ON||6||EIK_0005|EIK_0032|EIK_0039|EIK_0291|EIK_0294|EIK_0368,6527,2249,578,31,225,40,117,0,0,0,0,9767,9767,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002572,魚鱗,6,十河一存,蛍,山県昌景,薄田兼相,柴田勝家,甲山太郎次郎,EIK_0039,EIK_0333,EIK_0291,EIK_0005,EIK_0294,EIK_0336,侍|剣豪の絆|豪傑|一気呵成|意気衝天|意気軒昂,1-2-3,豪傑|意気衝天,3-4-5,侍|剣豪の絆|意気軒昂,5-6-1,一気呵成,魚鱗||等級3以下ON||6||EIK_0005|EIK_0039|EIK_0291|EIK_0294|EIK_0333|EIK_0336,6556,2176,610,33,239,36,116,0,0,0,0,9766,9766,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002573,魚鱗,6,長野業正,塩屋秋貞,本庄繁長,柴田勝家,小松姫,上杉憲政,EIK_0103,EIK_0359,EIK_0153,EIK_0294,EIK_0297,EIK_0014,侍|武芸の絆|もののふ|豪傑|老練闊達|勇猛果敢,1-2-3,侍|もののふ,3-4-5,武芸の絆|豪傑,5-6-1,老練闊達|勇猛果敢,魚鱗||等級3以下ON||6||EIK_0014|EIK_0103|EIK_0153|EIK_0294|EIK_0297|EIK_0359,6495,2311,546,140,199,40,32,0,0,0,0,9763,9763,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002574,魚鱗,6,十河一存,黒百合,山県昌景,薄田兼相,柴田勝家,泉田重光,EIK_0039,EIK_0032,EIK_0291,EIK_0005,EIK_0294,EIK_0369,侍|武芸の絆|剣豪の絆|豪傑|意気衝天|意気軒昂,1-2-3,豪傑|意気衝天,3-4-5,侍|剣豪の絆|意気軒昂,5-6-1,武芸の絆,魚鱗||等級3以下ON||6||EIK_0005|EIK_0032|EIK_0039|EIK_0291|EIK_0294|EIK_0369,6527,2277,531,74,235,38,76,0,0,0,0,9758,9758,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002575,魚鱗,6,十河一存,黒百合,山県昌景,塩屋秋貞,北条氏照,長野業正,EIK_0039,EIK_0032,EIK_0291,EIK_0359,EIK_0321,EIK_0103,侍|軍学の絆|勇将の絆|もののふ|豪傑|意気衝天,1-2-3,豪傑|意気衝天,3-4-5,軍学の絆|勇将の絆,5-6-1,侍|もののふ,魚鱗||等級3以下ON||6||EIK_0032|EIK_0039|EIK_0103|EIK_0291|EIK_0321|EIK_0359,6559,2340,349,201,124,97,87,0,0,0,0,9757,9757,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002576,魚鱗,6,十河一存,黒百合,山県昌景,薄田兼相,柴田勝家,小山田信茂,EIK_0039,EIK_0032,EIK_0291,EIK_0005,EIK_0294,EIK_0364,侍|武芸の絆|剣豪の絆|豪傑|意気衝天|意気軒昂,1-2-3,豪傑|意気衝天,3-4-5,侍|剣豪の絆|意気軒昂,5-6-1,武芸の絆,魚鱗||等級3以下ON||6||EIK_0005|EIK_0032|EIK_0039|EIK_0291|EIK_0294|EIK_0364,6569,2222,531,74,235,38,77,0,0,0,0,9746,9746,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002577,魚鱗,6,長野業正,塩屋秋貞,本庄繁長,伊達成実,小松姫,上杉憲政,EIK_0103,EIK_0359,EIK_0153,EIK_0268,EIK_0297,EIK_0014,侍|武芸の絆|もののふ|豪傑|老練闊達|勇猛果敢,1-2-3,侍|もののふ,3-4-5,武芸の絆|豪傑,5-6-1,老練闊達|勇猛果敢,魚鱗||等級3以下ON||6||EIK_0014|EIK_0103|EIK_0153|EIK_0268|EIK_0297|EIK_0359,6495,2278,552,140,206,40,32,0,0,0,0,9743,9743,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002578,魚鱗,6,十河一存,蛍,山県昌景,薄田兼相,柴田勝家,小松姫,EIK_0039,EIK_0333,EIK_0291,EIK_0005,EIK_0294,EIK_0297,侍|武芸の絆|剣豪の絆|豪傑|意気衝天|意気軒昂,1-2-3,豪傑|意気衝天,3-4-5,侍|剣豪の絆|意気軒昂,5-6-1,武芸の絆|豪傑,魚鱗||等級3以下ON||6||EIK_0005|EIK_0039|EIK_0291|EIK_0294|EIK_0297|EIK_0333,6509,2241,548,78,243,38,80,0,0,0,0,9737,9737,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002579,魚鱗,6,上杉憲政,稲葉一鉄,海北綱親,新庄直頼,果心居士,竹中重門,EIK_0014,EIK_0036,EIK_0274,EIK_0345,EIK_0331,EIK_0100,僧兵の絆|野心家の絆|謀略家|才気煥発|柔能制剛|摂理探究,1-2-3,僧兵の絆|摂理探究,3-4-5,謀略家|柔能制剛,5-6-1,野心家の絆|才気煥発,魚鱗||等級3以下ON||6||EIK_0014|EIK_0036|EIK_0100|EIK_0274|EIK_0331|EIK_0345,6700,1797,149,62,61,470,46,115,108,113,112,9733,9733,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002580,魚鱗,6,十河一存,甲斐姫,山県昌景,塩屋秋貞,北条氏照,福島勝広,EIK_0039,EIK_0112,EIK_0291,EIK_0359,EIK_0321,EIK_0353,侍|軍学の絆|勇将の絆|もののふ|豪傑|意気衝天,1-2-3,侍|豪傑|意気衝天,3-4-5,軍学の絆|勇将の絆,5-6-1,もののふ,魚鱗||等級3以下ON||6||EIK_0039|EIK_0112|EIK_0291|EIK_0321|EIK_0353|EIK_0359,6642,2225,339,215,124,96,85,0,0,0,0,9726,9726,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002581,魚鱗,6,山県昌景,薄田兼相,柴田勝家,本庄繁長,小松姫,安藤良整,EIK_0291,EIK_0005,EIK_0294,EIK_0153,EIK_0297,EIK_0051,侍|武芸の絆|剣豪の絆|豪傑|意気衝天|意気軒昂,1-2-3,侍|剣豪の絆|意気軒昂,3-4-5,武芸の絆|豪傑,5-6-1,意気衝天,魚鱗||等級3以下ON||6||EIK_0005|EIK_0051|EIK_0153|EIK_0291|EIK_0294|EIK_0297,6393,2396,497,90,227,42,80,0,0,0,0,9725,9725,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002582,魚鱗,6,上杉憲政,稲葉一鉄,海北綱親,内藤正成,朝倉景鏡,竹中重門,EIK_0014,EIK_0036,EIK_0274,EIK_0370,EIK_0308,EIK_0100,僧兵の絆|野心家の絆|謀略家|才気煥発|柔能制剛|摂理探究,1-2-3,僧兵の絆|摂理探究,3-4-5,謀略家|柔能制剛,5-6-1,野心家の絆|才気煥発,魚鱗||等級3以下ON||6||EIK_0014|EIK_0036|EIK_0100|EIK_0274|EIK_0308|EIK_0370,6685,1798,148,63,61,476,46,115,110,105,118,9725,9725,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002583,魚鱗,6,十河一存,甲斐姫,山県昌景,塩屋秋貞,北条氏照,北条綱成,EIK_0039,EIK_0112,EIK_0291,EIK_0359,EIK_0321,EIK_0354,侍|軍学の絆|勇将の絆|もののふ|豪傑|意気衝天,1-2-3,侍|豪傑|意気衝天,3-4-5,軍学の絆|勇将の絆,5-6-1,もののふ,魚鱗||等級3以下ON||6||EIK_0039|EIK_0112|EIK_0291|EIK_0321|EIK_0354|EIK_0359,6642,2225,333,215,124,96,86,0,0,0,0,9721,9721,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002584,魚鱗,6,十河一存,塩屋秋貞,長野業正,上杉憲政,小松姫,柴田勝家,EIK_0039,EIK_0359,EIK_0103,EIK_0014,EIK_0297,EIK_0294,侍|武芸の絆|もののふ|豪傑|老練闊達|勇猛果敢,1-2-3,侍|もののふ,3-4-5,老練闊達|勇猛果敢,5-6-1,武芸の絆|豪傑,魚鱗||等級3以下ON||6||EIK_0014|EIK_0039|EIK_0103|EIK_0294|EIK_0297|EIK_0359,6585,2152,567,136,200,38,32,0,0,0,0,9710,9710,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002585,魚鱗,6,香宗我部親泰,高坂昌信,豊臣秀次,細川藤孝,金森長近,大久保忠世,EIK_0087,EIK_0284,EIK_0091,EIK_0286,EIK_0094,EIK_0096,知将の絆|文化人の絆|技巧伝承|知勇兼備|山紫水明|柔能制剛,1-2-3,知将の絆|柔能制剛,3-4-5,文化人の絆|山紫水明,5-6-1,技巧伝承|知勇兼備,魚鱗||等級3以下ON||6||EIK_0087|EIK_0091|EIK_0094|EIK_0096|EIK_0284|EIK_0286,6804,605,45,56,372,358,123,334,346,325,337,9705,9705,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
